id,title_norm,label_1
1042,کارشناس آمار اطلاعات وبرنامه ریزی,2
1043,مسئول شیفت عملیات آهک,3
1044,مهندس مهندسی مکانیک,2
1045,کارشناس مدیریت توسعه واحد های فناور,2
1046,مسئول شیفت عملیات فرآوری,3
1047,کارشناس بویلر و تاسیسات,2
1048,کارشناس امور مطبوعاتی و تبلیغاتی,2
1049,معاون رفاه وخدمات اداری اداره کل اموراداری وتوسعه منابع انسانی,1
1050,مسئول سیستم های نرم افزاری,2
1051,کارگر فنی سایت عملیات مخازن و بارگیری,8
1052,کمک راننده بکهو لودر گردان,9
1053,کمک راننده کامیون لبه دار,9
1054,رئیس بخش داخلی بیمارستان سینا,1
1055,متصدی نوارآسیاب خاک خط,8
1056,مسئول تعمیرات تجهیزات حمل ونقل,3
1057,کارشناس مسئول امورمشتریان خاص اپراتورها,2
1058,کارشناس بررسی ها و لوایح,2
1059,مسئول دفترمعاونت تکنولوژی,3
1060,مسئول رنگ سازی,3
1061,کارشناس انجمن اولیاء ومربیان ومشارکتهای مردمی,2
1062,استاد کار جوشکاری صنعتی,7
1063,کارگزین مسئول غیر هیات علمی ارشد,3
1064,کوره چی درجه 2 لعاب در شرکت آردل,8
1065,کمک مکانیک وکمک روغنکارونظافتچی صنعتی,9
1066,کمک میل من بنبوری,9
1067,جوشکارصنعتی ارشد,7
1068,رئیس اداره نظارت وبهره بری,1
1069,سرپرست اداره نگهداری و تعمیرات شبکه توزیع نیرو,1
1070,رییس تعمیرات ساختمانی واجرچینی,1
1071,کارشناس نت پیشگیرانه,2
1072,کارشناس مطالعات و تدوین استانداردها مهندسی ساخت,2
1073,کارشناس مکانیک و هیدرولیک,2
1074,مدیر امور پستها و خطوط,1
1075,مشاورمدرسه,2
1076,مشاور معاونت پشتیبانی,2
1077,نمونه بردار یک ازمایشگاه,3
1078,کارگر آماده سازی سیم,8
1079,اپراتور ماشین های چاپ بخش امور مالی,8
1080,اپراتور مسئول پست کیلو ولت تیران,3
1081,حسابدار و جعمدار,2
1082,خدمات پشتیبانی تولید,9
1083,سرپرست نگهداری وتعمیرات شبکه مخابرات وساختمان,3
1084,سرپرستار اتاقهای عمل وریکاوری وسی اس ار,2
1085,قالب بندساختمان,7
1086,مسئول انبارهای پروژه و کالای مازاد,4
1087,مسئول بازدید بدنی,5
1088,مسئول بهره برداری آبرسانی,3
1089,کارشناس تعمیرات ابزاردقیق dcs,2
1090,کارشناس مسئول عملیات نیرو,2
1091,کاردان کنترل کیفیت ای دی پی تی واسترو,3
1092,کارشناس تعمیرات آزمایشگاه الکترونیک و کالیبراسیون,2
1093,کاردان یهداشت خانواده,3
1094,کارشناس آمار اطلاعات و پژوهش,2
1095,مسیول دبیرخانه محرمانه دفتر مرکزی,4
1096,کارگر نظافت و تخلیه بخش برنامه ریزی تولید و کنترل,9
1097,کارشناس کنترل کیفیت رنگ های خودرویی,2
1098,کارشناس تامین قطعات واتصالات,2
1099,مشاوره مالیاتی,2
1100,کارشناس مسئول صندوق توسعه ملی و و جوه اداره شده,2
1101,کارشناس تجهیزات اندازه گیری دما,2
1102,کارشناس تضمین کیفیفت,2
1103,تکنسین آزمایشگاه و تستهای مخرب,3
1104,تکنسین ارشد الکتروموتور,3
1105,تکنسین ارشد نت مکانیک چیلر,3
1106,رییس دفتر,1
1107,رییس قسمت انبارها,1
1108,رییس قسمت تعمیرات سازه سد ونیروگاههای برق آبی,1
1109,رییس قسمت ممیزی خرید و اعتبارات اسنادی,1
1110,سرپرست تولید خطوط اسکین پاس و تمپر میل,3
1111,راننده درجه یک لیفتراک,8
1112,سرپرست دفتر معاونت بازرگانی,3
1113,کارمند بارگیری وتحویل محصول,4
1114,کارآموز آهنگر,7
1115,کاردان اداره امورایرانیان خارج از کشور,3
1116,کارشناس یا رئیس دایره دبیرخانه,1
1117,مهندس مواد,2
1118,حفاروکمک حفاراستادکار,8
1119,رئیس دایره فنی مهندسی,1
1120,فرمنارشدسالنقرصسازیاتاقکتولیدقرصجینکوتید,3
1121,کارگر ماشین دولاتاب ریسندگی,8
1122,کارشناس آزمایشگاه ریز آلاینده های معدنی,2
1123,کارشناس تاسیسات فنی تعمیرگاه ها,2
1124,معاون ادارشهرستان,1
1125,متصدی فنی ارشد,3
1126,معاون اداره امور قراردادها,1
1127,متصدی دستگاه اسیاب,8
1128,کارشناس اجرای پروژه های اصلاحی و بهینه سازی,2
1129,کارشناس مسئول سیستم ها و اطلاعات مالی,2
1130,مصالح فروشی,5
1131,رئیس سیستم های اطلاعاتی و نرم افزاری,1
1132,سرپرست حسابداری دفاتر مالی,3
1133,فروشنده ابزار کا ر,5
1134,فروشنده سموم شیمیائی,5
1135,کارشناس مسئول تعمیرات ساختمان,2
1136,رئیس تدارکات کارخانه,1
1137,رییس اداره فرهنگ و ارشاد اسلامی استان یا شهرستان,1
1138,مسیول دفتر مدیر قوای محرکه و تحقیقات موتور,3
1139,راننده لودرخاکبردار,8
1140,حمل مسافر درون شهری,8
1141,سرپرست بازرسی فنی ومهندسی,3
1142,رییس پروژه فولاد سازی,1
1143,عضو میئت علمی,2
1144,متصدی بهداری و بهداشت,3
1145,سرپرست نوبتکاری عملیات انبارها,3
1146,کارشناس مسئول برنامه ریزی و توسعه برند محصول,2
1147,کارشناس کنترل و ارزیابی فرآورده های واکس,2
1148,کارشناس مسئول تاسیسات گندزدایی,2
1149,کشتارگاه دام,7
1150,کمک اپراتوردستگاه خردکننده موادبرگشتی درجه 2,8
1151,اشپز ی,5
1152,اپراتورکوره گالوانیزه,8
1153,بارگیر و بسته بند,9
1154,تکنسین تعمیرات و نگهداری بی سیم,3
1155,مسئول شیفت انبارقطعات,3
1156,رئیس امور جنگلکاری و حفاظت,1
1157,مسئول فرهنگی,3
1158,سرپرست ریاست اداره خرید,1
1159,سرپرست شیفت ورودتعمیرات پلی استر,3
1160,فرت بافی تن بافی,7
1161,فرز کار,7
1162,مسئول امور حراست مقیم ایستگاههای ناحیه,3
1163,اپراتور قیچی کار,8
1164,برقکارصنعتی ارشد,7
1165,برقکارنیروگاه برق,7
1166,بناء وآجرچین ارشدکوره تعمیرات تاسیسات,7
1167,تکنسین برق پرس شاپ,3
1168,رئیس گروه قراردادهای فنی و بهره برداری,1
1169,رئیس گروه نظارت برنصب,1
1170,شرکت رایان سایپا ما مور,4
1171,مدیر مالی ارزی,1
1172,معاون مدیر بالندگی حرفه ای,1
1173,واسطه گر فروش ضایعات,5
1174,کارشناس عملیات شبکه دیتا,2
1175,معاون مدیر کل برنامه ریزی و امور پژوهشی,1
1176,کارشناس ارزیابی و توسعه مدیران و کارکنان,2
1177,کارشناس ارشد مدیریت مکانیک وتاسیسات,2
1178,کارشناس هماهنگ کننده بیماری های غیر واگیر,2
1179,کارشناس نظارت بر قراردادهای قطارهای ملکی,2
1180,کارگر خدمات آموزشی,9
1181,داربست سیار,7
1182,رییس سیستمها و کنترل کیفیت,1
1183,مسیول انبارموادناریه,3
1184,رییس دایره توزیع پست و تلگراف,1
1185,فروشنده انواع گوشی موبایل,5
1186,کارشناس ناظر فضای سبز و شهرداری,2
1187,معاون دفتر برنامه ریزی نوسازی و تحول اداری,1
1188,مدیر برنامه ریزی و مهندسی صنایع,1
1189,معاون رئیس خرید داخلی,1
1190,کارشناس مهندسی پروژه ها,2
1191,کارشناس ازمایشگاه مرکز طبی,2
1192,کارشناس مدیریت و کنترل شبکه دیتا noc,2
1193,اپراتور تولید و تعمیرکار تجهیزات برق و اتوماسیون و ابزاردقیق,7
1194,اپراتور دریافت کننده تعمیرگاه فولادسازی و نورد پیوسته,8
1195,اپراتور دستگاه اواپراتور خلا تولید آمونیاک و اوره,8
1196,اپراتور دستگاه بتن ریزی,8
1197,اپراتورموادخام و,8
1198,استاد کار لاستیک کار ومکانیک,7
1199,رئیس مهندسی و تکنولوژی,1
1200,مدیر برنامه ریزی وکنترل منابع آب,1
1201,کارشناس ارشد طراحی و توسعه سیستم های حفاظتی,2
1202,کارشناس طراحی پایه بویلرهای پکیج و صنعتی,2
1203,کارگر ساده تولید رنگ تزیینی,9
1204,تکنسین تعمیر و خدمات ماشین های اداری,3
1205,ذیحساب اداره کل زندانها,2
1206,رییس پدافند غیر عامل و مدیریت بحران,1
1207,سازنده قالبهای صنعتی,7
1208,سرپرست پروژه پروژه های خاص,1
1209,رییس پشتیبانی بازرگانی خارجی,1
1210,کارشناس مسئول امور مشارکتها,2
1211,کارشناس مسئول امور مالی حسابداری انبارها,2
1212,کارگر خدمات شهری شهرداری شهرکرد,9
1213,کارگر دولاکنی,8
1214,اداره امور ناوگان اداره کل راه اهن خراسان مسئول پست بازدید,3
1215,اداره منابع انسانی و رفاه اداره کل راه اهن کرمان کارشناس امور ادا,2
1216,اپراتور دستگاه بسته بندی دوغ,8
1217,اپراتور دستگاه تزریق پی یو,8
1218,کمک کارشناس بررسی اسناد ومدارک,3
1219,بارگیرخانه وسنگ شکن اول بارزن,9
1220,بازرس ارشد فنی دستگاههای مکانیکی و عمومی,3
1221,رئیس مرکز جهادکشاورزی حومه تبریز کارشناس,1
1222,سرپرست نگهداری تعمیرات وتخریب,3
1223,فورمن برق گازرسانی,3
1224,فورمن تعمیرات مکانیک خطوط نهایی,3
1225,متصدیدوسالنگرانولبخششمارهخطدومگرانول سا,8
1226,کارشناس مسئول ارتباطات و روابط عمومی,2
1227,کارشناس امور فرهنگی ومطبوعات و تبلیغات,2
1228,کارشناس پروژه های توسعه,2
1229,مهندس ارشد مدیریت طرحها,2
1230,آبکارعملیاتحرارتی کارگاه عملیات تکمیلی,7
1231,کمک اپراتور ب,8
1232,متصدی دستگاه تبدیل مواد,8
1233,مسئول ازمایشگاه میکروسکوپ الکترونی,3
1234,مکانیسین مهندسی سازه هواپیما,7
1235,مونتاژکار خازن,8
1236,موادسازی,8
1237,کارشناس انتصاب وانتقال,2
1238,کارشناس بررسی مبارزه و مراقبت از بیماریهای دامی,2
1239,کاردان خریدداخلی,3
1240,کارور دیگ بخار,8
1241,جوشکار و برشکار ماهر کک,7
1242,جوشکاربرنامه کارلوله سازی,7
1243,جوشکارورقکارارشد,7
1244,رئیس اداره مهندسی قطعات مکانیکی,1
1245,رئیس اداره نرم افزار,1
1246,رئیس اداره کنترل فرآیند,1
1247,رئیس گروه نظارت بر خدمات مسافری,1
1248,رابط تعمیرات قسمت پلیمر و بازیابی بخش اکریلیک,3
1249,رئیس دایره خزانه داری,1
1250,رئیس کمیسیون معاملات,1
1251,رییس برنامه ریزی و فروش,1
1252,سیلندرپرکن اجرائی,9
1253,سیم پیچی کارگرسیم پیچی فشارقوی,7
1254,سیمبان شبکه هوائی,7
1255,شخم زنی با تراکتور,8
1256,سرپرست تعمیرات برق,3
1257,مامور کنترل بارگیری,4
1258,تکنسین تعمیرات تاسیسات سوخت رسانی,3
1259,راننده ماشین جاروب شهری,8
1260,سرپرست برنامه ریزی نگهداری و تعمیرات,3
1261,رئیس قسمت انبارها,1
1262,مدیرکل دفترهیئت مدیره ومدیرعامل,1
1263,مدیرکل پشتیبانی و راه اندازی شبکه,1
1264,متصدی ارشد یک ساتراسیون,8
1265,مهندس ارشد مکانیک کارگاههای شیمیایی,2
1266,کارشناس بیماریهای گیاهی,2
1267,مسئول مستندات و پیگیری صدور مجوزها,4
1268,کارشناس برق و ایستگاه های پمپاژ,2
1269,کمک اپراتور تخلیه غبار,8
1270,تکنسین تعمیرات برق نیرو وانرژی,3
1271,رئیس تولید اکستریور سایت شمال,1
1272,کارگر برق عمومی,7
1273,مکانیک جرثقیل شناور,7
1274,کاردان ترخیص,3
1275,کارشناس حفظ کاریری,2
1276,کاردان بهداشت ارشد,3
1277,کارگرتولید درجه 2 چینی,8
1278,استادکارتعمیرات ونگهداری,7
1279,استادکارخشک کن وتثبیت حرارتی رنگرزی وتکمیل,8
1280,استادکارمکانیک وسایطنقلیه ماشینهای متحرک وسا,7
1281,بانکدارارشد همترازرئیس شعبه درجه4 رتبه یک,1
1282,متصدی ارشد تعمیرشیرآلات صنعتی,7
1283,مدیر مکانیک تونل,1
1284,کارشناس منابع انسانی و عمومی,2
1285,کارشناس ارشد منابع انسانی رتبه سه,2
1286,کارشناس مناقصه و مزایده,2
1287,کارشناس مدیریت انبارها,2
1288,اپراتورعملیات حرارتی و آهنگری,8
1289,اداره سیر و حرکت اداره کل راه اهن شمالغرب کنترلر ترافیک,3
1290,تکنسین مسئول شیفت,3
1291,سرکارگراهنگری جوشکاری,3
1292,ماشین کارپرکنی,8
1293,سرکارگرفاخماشین,8
1294,سرپرست امور بیمه,3
1295,مدیر برنامه دستیاران فوق تخصصی اوروگاینکولوژی بیمارستان ولیعصر عج,1
1296,کارشناس حسابداری بهای تمام شده,2
1297,پرورش درخت خرما,6
1298,مسئول تولیدریخته گری,3
1299,کارشناس مسئول ناظر برطرحهای عمرانی,2
1300,کارشناس تولید محتوی,2
1301,کارشناس تکنولوژی ساخت قالب,2
1302,کارشناس تعمیرات کارگاهی,2
1303,اتفاقات شرکت گاز,7
1304,کمک فروشنده فروشگاه,5
1305,کمک ماشین چی صحافی درجه 3,8
1306,کمک متصدی سفارشات و انبار,4
1307,تعمیرکار تعمیرات برق و الکترونیک نورد,7
1308,تکنسین شیفت شارژکوره,3
1309,رئیس اداره برنامه ریزی استراتژیک و تحلیل اطلاعات مدیریت,1
1310,رئیس کنترل کیفیت کالای ورودی,1
1311,مسئول دفتر مهندسی معدن,1
1312,کاردان ارشد بازرسی انبار کالا,3
1313,اپراتور دیگ بخار صنعتی ایستاده,8
1314,جوشکارارگن,7
1315,رئیس اداره منابع طبیعی وابخیزداری شهرستان اهواز,1
1316,رئیس اداره هماهنگی دفترمدیرعامل,1
1317,سرپرست اداره ایمنی بهداشت و محیط زیست,1
1318,رئیس تولیدورق,1
1319,رئیس نهاد انجمن اسلامی,1
1320,رییس برنامه ریزی مدارک فنی و قراردادهای تدارکات,1
1321,سیمبان معابر,7
1322,مامور کنترل وبازرسی حضور وغیاب,4
1323,مدیر دفتر بودجه جاری,1
1324,پست بانک,4
1325,کارشناس مسوول بهره برداری معادن,2
1326,کارشناس مستند سازی و ارتقاء فرایندها,2
1327,کارشناس ارشد کارگزینی,2
1328,تکنسین پرداخت قطعات,3
1329,سرپرست تحویل کالا,3
1330,کمک آسیابان,8
1331,کارشناس ممیزی حراست,2
1332,کارشناس مهمانسراها امور مسافرت ها و تشریفات,2
1333,مدیر امور فرهنگی و فوق برنامه,1
1334,متصدی رختکن امور ورزش,5
1335,نوبتکار ارشد اتاق کنترل واحد بوتن یک کارخانه پلی اتیلن سبک خطی و بوتن یکlldpe,3
1336,مشاور ارشد سرمایه گذاری,2
1337,کارشناس ازمایشگاه کنترل کیفیت و فناوری تشخیصی,2
1338,کارگاه تولید,8
1339,کارگرچله برگردان,8
1340,استاد کار اتفاقات شبکه و راننده,7
1341,اپراتور بخش خروجی ورق رنگی,8
1342,اپراتور تاسیسات آب و فاضلاب,8
1343,اپراتور قیچی نورد,8
1344,تکنسین مسئول تعمیرات فاین مکانیک,3
1345,تعمیرکارمکانیک شیفت,7
1346,جانشین سرپرست هاچک ورق,3
1347,سرشیفت کارگاه عملیات تکمیلی,3
1348,سرویسکاردستگاه تولید,7
1349,ماسره چی رینگ,8
1350,سرپرست بتن سازی,3
1351,مدیر امور خبره,1
1352,شیفت فورمن تعمیرات اضطراری جرثقیلها وترانسفرکارهای فولاد ساز,3
1353,کارمند مرکز تحقیقات,4
1354,کارمند نرم افزار,3
1355,مسئول تهیه و تنظیم آمار و بانکهای اطلاعاتی,4
1356,متصدی یک تهیه کرم پودربهداشتی,8
1357,مسئول تهویه سالنهای بافندگی,3
1358,آنالیست فنی تعمیرات مرکزی مرکز تعمیرات برق,3
1359,کمک سرکارگرکنجاله,9
1360,کمک ماشین چی صحافی لوکس,8
1361,کمک متصدی تاسیسات ابرسانی,8
1362,اپراتوردستگاه برداشت آند ذوب,8
1363,تعمیرکار تجهیزات الکتریکی خدمات جنبی ریخته گری مداوم,7
1364,تکنسین فنی پسمانداری,3
1365,رئیس گروه تاسیسات وتصفیه خانه ها,1
1366,رئیس گروه راهبری امور مهندسی,1
1367,رئیس گروه سامانه های نرم افزاری,1
1368,سرپرست مدیریت حقوقی و امور اراضی,1
1369,سرپرست مواد سازی,3
1370,لوله کش ومکانیک,7
1371,رییس اداره نرم افزار,1
1372,کارشناس هماهنگی کالا نت,2
1373,معاون مدیراموراداری رفاه,1
1374,کارشناس ارشد طراحی و گرافیک,2
1375,کارشناس نظارت و هماهنگی تولید,2
1376,کارگر گاززدایی گریز از مرز حفاری چاه نفت,8
1377,تکنسین برق و الکترونیک آزمایشگاه مرکزی,3
1378,رئیس مشتریان کلیدی,1
1379,مسئول بازرسی و انتظامات,1
1380,مسئول بخش نت قالب,3
1381,رییس گروه مکانیک نیروگاه سیکل ترکیبی,1
1382,کارشناس برق برق,2
1383,پزشک خانواده رئیس مرکز,1
1384,کارشناس مسئول تعالی سازمان بهره وری,2
1385,منشی تحویل گیرنده پارچه,4
1386,نگهبان پست وکیلوولت,5
1387,معاون رئیس سازمان و مدیر جهادکشاورزی شهرستان مراغه,1
1388,معاون راهبری و هماهنگی امور استان ها,1
1389,متصدی دفتر مدیریت ساخت قالب,4
1390,کارگر ارشد انبار مواد اولیه پنبه و نخ,9
1391,کارگرچرخ کش,9
1392,استاد کار تصفیه خانه,7
1393,اپراتور تخلیه موادخام,8
1394,اپراتورواپراتوردرجه,8
1395,تعمیر وجلوبندی اتومبیل,7
1396,تکنسین نت سیستم های پنوماتیکی,3
1397,رئیس اداره حسابداری دارائیها,1
1398,رئیس کنترل ورسیدگی به اسناد مالی,1
1399,رئیس اداره امور شعب یک ب,1
1400,رئیس برنامه ریزی و کنترل تولید وتعمیرات وتامین قطعات,1
1401,رانندگان موتورسیکلت,8
1402,سرکارگرارشدتراشکاری تراشکار,3
1403,ماشین کار اسیاب,8
1404,ماشینکاردوپنی سیلین بسته بندی,8
1405,مدیر امور مجامع شرکت ها,1
1406,کاردان مسیول نظارت بر شبکه انتقال,3
1407,مکانیک درجه یک ریسندگی,7
1408,کارشناس توان بخشی حرفه ای معلولان,2
1409,پتروشیمی لردگان,8
1410,کارشناس بهره وری وکیفیت,2
1411,پرس چی روغنکشی,8
1412,کارشناس امور فرهنگی و ورزشی,2
1413,کارشناس اموراداری مسئول دبیرخانه,2
1414,مسئول شیفت انجکشن,3
1415,کارشناس مسئول اداره امور اداری و پشتیبانیانجام وظایف مربوط به پست,2
1416,آشپز سیار,5
1417,آنالیست امور اداری,2
1418,انباردار انبارمواد اولیه تولید,4
1419,اپراتوراتوکنردولاتابی و دولاکنی,8
1420,کمکبهره بردارموادوسیمان واحدهای تا,8
1421,تکنیسین شیفت برق و اتوماسیون و ابزار دقیق,3
1422,رئیس امور لجستیک,1
1423,رئیس تحقیق و پژوهش,1
1424,رییس تولیدواحدظروف,1
1425,رییس قسمت شبکه و مونتاژ تاسیسات الکتریکی,1
1426,مدیرکل دفترهماهنگی اموراقتصادی,1
1427,مدیریت خدمات بهداشتی ودرمانی,1
1428,معاون مدیر طرح وبرنامه,1
1429,معاون مدیر کل در امور حفاظت و ایمنی,1
1430,نقشه بردار مرمت,2
1431,کارشناس ارشد آمار و اطلاعات کارکنان,2
1432,کارشناس مسئول هماهنگی حراست واحدهای خارج ازمرکز,2
1433,مسئول خدمات رنگ,3
1434,مکانیک تعمیرات دستگاههای پالایش,7
1435,نظارت بر تولید نفت,3
1436,کارشناس تعمیم بیمه های اجتماعی,2
1437,کارگرماسوره گذار,8
1438,کمک ماشینکار پاکت سازی,8
1439,اپراتور ارشد بازیابی مواد,8
1440,کارگرشبکه هوائی,7
1441,اپراتوردستگاه تزریق پی یو,8
1442,تعمیرات نرم افزاری موبایل,7
1443,کمک سرپرست اسپردینگ,3
1444,تکنسین خط تولید نورد,3
1445,تکنسین درجه دوبرق,3
1446,ذیحساب و مدیر امور مالی مرکز ملی رقابت,1
1447,رئیس گروه اصلاح روشها وبهبود فرایندها,1
1448,سرپرست مستند سازی,3
1449,متصدی ماشینهای تولیدی ارشدبرشکاری,8
1450,کارگر بوبین کار,8
1451,مسئول پروژه های ساختمانی,1
1452,کارگرقالبریزی,7
1453,کارگر نگهداری و تعمیر پمپ,7
1454,کمک متصدی دستگاه ملامین,8
1455,اپراتور ارشد سایت آب و هوا,3
1456,تعمیرکار برق و ابزاردقیق انرژی وسیالات,7
1457,تعمیرکار برق و باتری اتومبیل,7
1458,کارشناس مسیول امور مالی حسابداری انبارها,2
1459,راننده وسائطنقلیه کشاورزی,8
1460,معاون اداره نگهداری و پشتیبانی ارتباطات سیار,1
1461,کارشناس آموزش های شهروندی,2
1462,مسئول شیفت شارژ,3
1463,کارگر شکر خشک کن,8
1464,کارگر فلوتاسیون,8
1465,کمک راننده اسکریپر تک موتوره,9
1466,تکنسین آزمایشگاه الکترونیک و ابزاردقیق,3
1467,تکنسین اتاق فرمان ریخته گری دو,3
1468,معاون مدیر کل درآمدهای عمومی,1
1469,کارشناس نظارت بر ساخت راهها,2
1470,کارگر یک ماشینکار و جوشکار,7
1471,کمک کارشناس فعالیتهای فوق برنامه,3
1472,دستیار بنا,9
1473,دستیاراول پیچاننده تولیدکاغذ,8
1474,تکنسین نقشه برداری معدن,3
1475,سرپرست ورقکاری,3
1476,سرپرست پشتیبانی سخت افزار و شبکه,3
1477,فورمن آزمایشات غیر مخرب,3
1478,مسئول بایگانی اسنادمالی,4
1479,مسئول برنامه ریزی مواد و قطعات بدنه و مونتاژ,3
1480,رییس گروه تاسیسات وتصفیه خانه ها,1
1481,کارشناس بیماریهای خاص پزشک,2
1482,استادکارگاه جوشکاری,7
1483,گندم و جو کار,6
1484,برش و نصب کابینت,7
1485,تکنسین تعمیرات تاسیسات و تلمبه خانه,3
1486,تکنسین تعمیرات پست وتکنسین تعمیرات پست اداره,3
1487,رییس اداره امور اموزشی و دانشجویی,1
1488,رییس اداره فروش خانگی,1
1489,رییس اموزشکده,1
1490,کارگر قالبساز ی,7
1491,کاردان گذرگاهها,3
1492,مشاورمدیریت,2
1493,ناظر برق و تهویه,3
1494,معاون اداره کل طرح ومهندسی انتقال,1
1495,مسئول شیفت تعمیرات برق نت جرثقیلها,3
1496,معاون اداره نظارت برساخت راههای روس,1
1497,معاون اداری ومالی,1
1498,کارگر موتورسازی,8
1499,کارگردرجه تولیدگریس,8
1500,کمک رانر,9
1501,اپراتورجرثقیل سقفی کامل تغلیظ,8
1502,تکنسین ارشد تکمیل لوله,3
1503,اپراتورروکشها,8
1504,سرپرست دفتر کارخانه,3
1505,فروشنده لوازم صنعتی,5
1506,فروشنده پرده,5
1507,کارشناس فناوری اطلاعات گزینش,2
1508,کارورتغلیظ زغال,8
1509,کارکر ساختمانی,9
1510,معاون روابط عمومی،تشریفات و امور بین الملل,1
1511,کارشناس نرم افزار رایانه,2
1512,کارشناس نت برق اضطراری,2
1513,کارشناس زیرساخت و شبکه سازمان,2
1514,کارشناس ناظر مکانیک,2
1515,کارشناس ناظر بر وصول مطالبات,2
1516,مشاور فنی مدیرعامل,2
1517,کارشناس ارشد مطالعات راهبردی سطح 1,2
1518,کارشناس مهندسی مونتاژ و تست,2
1519,کارشناس مهندسی کیفیت و دریافت,2
1520,ه سرشیفت تعمیرات برق والکترونیک ماشین آلات وجرثقیل دیگ بخار,3
1521,کارگرورق شوی,9
1522,کارگرکارواش,9
1523,کارگرکلاف برگردان,8
1524,استاد لوله کش و نصاب وسایل بهداشتی,7
1525,اپراتور تولید مواد پلیمری,8
1526,کارگرفنی ازمایشگاه,3
1527,تکنسین مسئول نگهداری و تعمیرات تله متری,3
1528,رئیس واحد,1
1529,کارشناس مسیول مامایی,2
1530,کارشناس مسئول امورپستی,2
1531,کارگرتهیه وآماده سازی,9
1532,کارگرخدمات مهمانسرا,9
1533,کنترلرخمیروکاغذ ازمایشگاه خمیر,3
1534,اپراتورآماده سازی نمونه آزمایشگاه آهن سازی فولادسازی و نورد,8
1535,رئیس اداره فعالیتهای,1
1536,رقصنده شرقی,2
1537,رینگ سرویسکار,8
1538,سرپرست تهیه مواد,3
1539,مسیول انبار،بارگیری و تحویل محصولاتeo eg ea محصولات شیمیایی مایعات,4
1540,کارشناس آزمایشگاه تحقیق و توسعه,2
1541,کارشناس مسئول طراحی اموزشی,2
1542,معاون اداره شهرستان همدان,1
1543,کارگرداربست بند ساختمان,7
1544,کارگر سکوی سیلندر پر کنی,8
1545,اپراتورتلفن درجه 1,4
1546,تحقیقگر,2
1547,تکنسین ارشد آزمایشگاه شیمی,3
1548,رئیس روابط صنعتی و روابط کار,1
1549,تکنسین مسیول تعمیرات فاین مکانیک,3
1550,کارشناس مسئول مامایی,2
1551,سرپرست دودگری,3
1552,متصدی دستگاه علف تراش,9
1553,رییس گروه نرم افزار و پشتیبانی سیسستم ها,1
1554,کارشناس مسئول تعمیر رله پست های فشارقوی انتقال و فوق توزیع,2
1555,کارشناس کنترل و ارزیابی میکروب شناسی,2
1556,کارشناس مسئول رسیدگی،پاسخگویی و تحلیل شکایات قائم به فرد,2
1557,کارشناس بهره برداری کل دکل های برق,2
1558,تکنسین ثبت ورکوردگیری,3
1559,خدمتکارمدرسه,9
1560,سرپرست سیم کشی فشارضعیف,3
1561,مسئول اطلاعات و آمار,3
1562,نانوایان,7
1563,متصدی دستگاه بسته بندی بار,8
1564,کارشناس تحویل محصولات,2
1565,مکانیک پخت اند,7
1566,کارشناس اداری موسسه فرهنگی ورزشی آبفای استان تهران,2
1567,کارگرساده درجه موقت علف کن,9
1568,خیاطصافی دوز,7
1569,سرپرست کوره و آماده سازی مواد,3
1570,کاردان اسناد فنی,3
1571,کارآموزوسایل سنگین معدن,8
1572,کارشناس بازاریابی وخدمات کارت,2
1573,کارشناس مسئول اموراراضی #,2
1574,ماشیندار مقدمات اتوکش ریسندگی,8
1575,کارشناس روابط بین الملل,2
1576,اپراتور دیگ فشار قوی,8
1577,تعمیرکارمرتبه برق,7
1578,کمک پرسچی,9
1579,رئیس اداره مدیریت کانال های فروش کسب و کار خانگی,1
1580,رئیس اداره کنترل وعملیات سیستمهای مخابراتی,1
1581,سرپرست اتاق دارها,5
1582,مامور فنی برق,7
1583,مدیر خشکشویی,1
1584,رییس روابط صنعتی و روابط کار,1
1585,رییس فروش تهران,1
1586,معاون مدیرکل دفتر برنامه ریزی و هماهنگی,1
1587,سرمکانیک ماشینهای دیزلی,7
1588,سرکارگر تولید سولفات الومینیوم مایع,3
1589,سرپرست انتظامات واتش نشانی,5
1590,مدیر بازاریابی و روابط عمومی,1
1591,مروج امور کشاورزی کارشناس,2
1592,کارشناس مسئول امور طرح وبرنامه,2
1593,مسئول ازمایشگاه,3
1594,مونتاژ کار بلبرینگ مینی بوس,8
1595,کارگربرش وپرس,8
1596,رئیس گروه پژوهش و نظارت,1
1597,سرپرست آزمایشگاه کنترل حین تولید,3
1598,رییس اداره بهره برداری پست کیلو ولت,1
1599,مامور شرکت سایپا لجستیک,4
1600,سرپرست تهیه و طرح جنگلداری,1
1601,مدیر دفتر بازرسی,1
1602,کارمند شرکت خصوصی,4
1603,مکانیک تعمیرات دستگاههای نوشابه پرکنی,7
1604,نقشه برداری و نقشه کشی,3
1605,کارشناس ارزیابی آموزش,2
1606,پرورش درختان مرکبات,6
1607,رئیس سرمایه گذاری و تحلیل کسب و کار,1
1608,رییس مدارس متوسطه دوم,1
1609,مسئول ارتباطات رادیویی,3
1610,رییس تولیدورق,1
1611,کارشناس مسؤل رادیولوژی,2
1612,نقاش آستری قسمت نقاشی آستری,7
1613,بغل کشی با دست,9
1614,رئیس ایستگاه دو آتش نشانی,1
1615,راننده وسائط نقلیه امور اداری,8
