id,title_norm,label_1
1475,پنبه بسته بندی,9
1476,هیئت مدیره,1
1477,چرم سازی,7
1478,مهندس بازرسی برق,2
1479,کارشناس بودجه و ارزیابی عملکرد سازمانی,2
1480,کشیک دستگاه امتحان,8
1481,کمک اپراتور سیکل گردشی,8
1482,کارگرکمکی مونتاژ مسکاری,9
1483,حسابدارمسئول پست بانام,2
1484,خرید فروش ماشین سیار,5
1485,راننده ماشین حمل سرباره ذوب,8
1486,سرپرست طرح و توسعه,1
1487,فرمن دوشیشه شربت پرکنی خط,3
1488,سرپیشخدمت در هتل,5
1489,متصدی دستگاه کنده کاری چوب,8
1490,متصدی سفارشات خرید وساخت وپیگیری,4
1491,سرکارگر رنگ رویه,3
1492,مسئول امور اداری ومالی پشتیبانی,1
1493,مسئول امور بازدید و سرویس تعمیرات دیزلها,3
1494,متصدی شیفت تعمیرات برق سالنهای بافندگی,7
1495,کارشناس سیستم های مکانی gis و gps,2
1496,مشاور مدیرعامل در امور حقوقی,2
1497,کارشناس سیستمهای یکپارچه,2
1498,مسیول پذیرش مشتریان,4
1499,تکنسین کد گذاری قطعات و تجهیزات,3
1500,تکنسین اتاق کنترل,3
1501,تکنسین ارشد مکانیک,3
1502,رانندگی _جابجایی بار دورن شهری,8
1503,رنگرزچرم,7
1504,سرپرست تاسیسات حرارتی وبرودتی تاسیسات ضروری,3
1505,متصدی ارشدانبارمواداولیه داروئی توزین ماده ا,4
1506,متصدی امور انتظامی,5
1507,مدیر مهندسی فروش و خدمات پس از فروش,1
1508,فرمن کارگاه قالبگیردستی,3
1509,کارگر ساده کشاورزی,9
1510,کارشناس امور درمان مستقیم,2
1511,معاون منابع انسانی واموراجتماعی,1
1512,کارشناس امور تحقیقات وارزیابی,2
1513,کارشناس مامور مسئول امور اداری و دفتری,2
1514,کارشناس امور رسانه ها,2
1515,مسئول عملیات صادرات,3
1516,ماهیچه پرکن ریخته گری,7
1517,کارشناس تحقیق وتوسعه,2
1518,مهندس نت نوبتکار ماشینری,2
1519,کارشناس نظارت بر خطوط و,2
1520,آجر پز,8
1521,انباردارابزاروقطعات کارگاه ماشینکاری ماشین ومونتاژ,4
1522,کارگر معدن,9
1523,اپراتور پمپ دیافراگمی دوبل,8
1524,بسته بندی کشمش با دست,9
1525,کمک آتشبار,9
1526,کمک ازمایشگر ایکس ری,9
1527,اپراتوردرجه وایندرهاکوبا,8
1528,اپراتوردریل واگن معدن,8
1529,کنترل درجه 2,3
1530,تکنیسین شیفت تعمیرات مکانیک شاسی ماشین آلات راهسازی,3
1531,تکنسین تعمیرات الکتریکموتورها وکلیدها,3
1532,معاون شعبه درجه 1 ب,1
1533,کارشناس فیزیک,2
1534,کارشناس مدیریت,2
1535,کارشناس مرکز بهداشت کار,2
1536,کارگرکاردانی تولیدکوره های بسته پخت اجرخطتولی,8
1537,اپراتور دستگاه اره قطع کن چوب,8
1538,اپراتورشیمی تصفیه صنعتی,8
1539,استاد کار ارشد قفل سازی,7
1540,اپراتور دستگاه نورد نخ,8
1541,اپراتور دستگاههای حل کننده شکر زرد,8
1542,اپراتور سیمان سازی,8
1543,تعمیرکاردرجه اتومکانیک مهندسی,7
1544,جمعداری نقدی,5
1545,سرویس کاردینگ ریسندگی,7
1546,نقشه کش صنعتی ارشد,3
1547,مونتاژکارتجهیزات وسازه ماشینکاری,8
1548,کارمند آموزش و آزمون فنی و تخصصی هواپیما,3
1549,مونتاژکارماهر,8
1550,کارشناس بازرسی,2
1551,مونتاژکارشاسی ارشد,8
1552,کارشناس رابط مطبوعات,2
1553,کارشناس ساخت و تولید,2
1554,کارگرانبارمواداولیهداروئیتوزینمادهاولیهه,9
1555,کارگرتاسیسات وتعمیرات,7
1556,کارگرتراشکاری مکانیک مکانیک ماشین الا,7
1557,کارگرتعمیرات مکانیک پلی استر,7
1558,اپراتور فیلتروخشک کن تغلیظ,8
1559,اپراتور ماشین سی ان سی,8
1560,کتابدار مسئول,2
1561,کمک کارشناس امور اجتماعی,3
1562,تکنسین بخش اکریلیک,3
1563,تکنسین برق ماشین آلات سنگین,3
1564,تکنسین بهداشت و درمان,3
1565,رئیس برآوردوبرنامه ریزی مواد,1
1566,حسابداری مالی,2
1567,راننده ماشین جمع آوری زباله شهری,8
1568,راننده ماشین سواری,8
1569,رییس پلیس آگاهی,1
1570,عضو هئیت علمی اسیب شناسی,2
1571,سرپرست شیفت تولیدویال,3
1572,مدیرنگهداری وتعمیرات خودکشش ها,1
1573,جوشکار آرگون,7
1574,رئیس اداره طرح ومهندسی نیروسیستمهای انتقال,1
1575,کمک اتشبار,9
1576,کارشناس مسئول فناوری اطلاعات گزینش,2
1577,کارشناس تعمیرات شبکه و معابر و تعادل بار,2
1578,مسئول حقوق و دستمزد,4
1579,مکانیک ولو کلاس 1,7
1580,معاون اداری ومالی جهادکشاورزی شهرستان بروجرد,1
1581,کارشناس آتشباری,2
1582,کارشناس مسئول مدیریت شبکه,2
1583,مسیول انبار ابزار و سفارش قطعات,4
1584,کارشناس آماده سازی برنامه ریزی و نقشه کشی,2
1585,کارشناس تبلیغات و امور فرهنگی,2
1586,کارگر نانوایی صنعتی,8
1587,کارشناس کنترل,2
1588,کارشناس کنترل کیفیت مواد شیمیایی,2
1589,کارگردرجه سه قطعه سازی,8
1590,کارگرساده سنگ اسیاب,9
1591,کمک تعمیر کار مکانیک سبک,9
1592,اپراتوربرش مرکزیاب,8
1593,اپراتوربلوکه ویک,8
1594,اپراتورتوربین وکمک اپراتورتوربین,8
1595,تشک دوز هواپیما دستی,7
1596,رئیس گروه نظارت بر اجرای استراتژی,1
1597,سرپرست آبسازی فراورده های تزریقی حجیم,3
1598,سرپرست اداره برنامه ریزی و بهبود فرآیندهای مالی و اقتصادی,1
1599,رئیس دفتر معاونت تولید,3
1600,شاگرد ساندویجی,5
1601,متصدی آسیای سنگ واحد,8
1602,مدیر طرح ها,1
1603,کارشناس مسئول صنایع کشاورزی,2
1604,کارشناس حقوقی املاک وحمایت قضایی کارکنان,2
1605,متصدی بسته بندی شکلات شیری مغزدار,8
1606,کارشناس خطوط فوق توزیع,2
1607,مسئول نوبتکاری ماشینهای کاغذوخمیرسازی,3
1608,مسئول نهگداری وتعمیرات قا لبهای غیر کششی,3
1609,مسئول تشر یفات نما یشگا ه ها و هما یشها,3
1610,کارگر تعمیرات اساسی,7
1611,مسئول تدارکات,3
1612,کارگرتغذیه قیف,9
1613,کارگرخشت,9
1614,کرشناس مسئول شبکه و سخت افزار,2
1615,استادکارخمکاری,7
1616,استادکارلوله کشی,7
1617,اپراتور دستگاه رنگرزی اورفلو,8
1618,اپراتور دستگاه سنباده زن شیشه,8
1619,اپراتور دستگاه مخلوط کن توپ پلاستیکی,8
1620,اپراتور دستگاه پلیسه گیری الکتروشیمیایی فلزات,8
1621,باطریسازدرجه دو,7
1622,باغدارگردو وبادام وهلو,6
1623,اپراتور پرس اتوما تیک,8
1624,اپراتور چاپ روتاسیون,8
1625,تکنسین یا کمک تکنسین رادیولوژی,3
1626,رئیس اداره خدمات اموزشی دانشکده علوم اقتصادی واجتماعی,1
1627,تکنسین ارشدازمایش های اکسیژن,3
1628,رییس برنامه ریزی و تعمیرات,1
1629,رییس مالی و اداری,1
1630,متصدی خشک کننده وتولیدماشین کاغذ,8
1631,متصدی دستگاه رنگرزی پوشاک در خشک شویی,8
1632,پزشک مسئول اورژانس,2
1633,کارشناس تولید وبهره وری,2
1634,مسئول فروش بیرون بر,5
1635,کاردان مهندسی و کیفیت,3
1636,کارگرارشدتاکنی درجه 1,8
1637,کارمند انبار,4
1638,کارمند خدمات و رفاه,4
1639,کارمند خریدداخلی,4
1640,کمک اپراتور تخلیه سوخت,8
1641,تکنسین رنگ سازی,3
1642,رئیس حراست کتابخانه موزه و مرکز اسناد,1
1643,مسیول حقوق و دستمزد,4
1644,راننده ماشین خاک برداری,8
1645,سرپرستار بخش,2
1646,مسئول امور تحلیل و پایش سازمانی,2
1647,مسئول امور تعمیر ماشین آلات,3
1648,مسئول انبار مواد خام,4
1649,کاردان بازرگانی,3
1650,واحد ستاره دار اداره کل نیروی کشش مسئول تعمیرات باتری وموتور استا,3
1651,کارشناس ارتباطات و تعاملات منطقه ای,2
1652,کارشناس طراحی و نظارت بر قالب قطعات فلزی,2
1653,و و کارگرتولید,8
1654,کارگر درجه 3 نوار بری ریخته گری,8
1655,کارگر ساختمان ارشد,7
1656,اداره امور ناوگان اداره کل راه اهن جنوب مسئول دپو بندرامام,1
1657,اداره امور ناوگان اداره کل راه اهن قم معاون اداره در امور واگن ها,1
1658,اپراتور دستگاه تولید کیسه زباله,8
1659,کمک کارشناس انبارها,3
1660,کمک کارشناس مدارک پرسنلی,3
1661,بازرس ارشد کنترل کیفیت قطعه سازی,3
1662,دستیار مدیر تعمیرات و نگهداری,3
1664,سرپرست پخت فلاپ,3
1665,سرپرست کنترل موجودی و خدمات مواد,3
1666,سرپرستار بخش اسکوپی,2
1667,فیزیسین,2
1668,قائم مقام ناحیه و معاونت عملیات,1
1669,سرشیفت تولید بویلر,3
1670,مدل سازفلزی,7
1671,مونتاژکار ماشین آلات معدن,8
1672,کارشناس امورمالی پشتیبانی,2
1673,کارشناس مسئول اموراموز,2
1674,کارشناس امورمهارتهای پیشرفته,2
1675,کارتن باندزن دستگاه شامپوپرکنی پرمترین,8
1676,ماسوره تمیزکن ازمایشی,9
1677,نوردکار ارشد سنبه,8
1678,کاشت وتولیددرختان مثمر,6
1679,اپراتور روغن و موجود گیری,8
1680,تعمیرکارمونتاژکارآبگرمکن دیواری,7
1681,کمک کنترلر ارشد,3
1682,تکنسین انبارداری وسفارشات,3
1683,سرگروه مونتاژ کاری,3
1684,قیچی کار,8
1685,کارمند ثبت مکاتبات,4
1686,کارشناس ارشد فرآیند,2
1687,کارشناس تنظیم قراردادها,2
1688,نظافتچی سالنهای نظافت طبقه اول ساختمان,9
1689,متصدی کنترل دستگاه قوطی پرکن کارخانه تولید مواد غذایی,8
1690,کارشناس توربین,2
1691,کمک مراقبتکار کامل تغلیظ,8
1692,اپراتوردریل وواگن معدن,8
1693,ذیحساب سازمان صنعت معدن وتجارت فارس,1
1694,ذیحساب و مدیر امور مالی سازمان ملی بهرهوری ایران,1
1695,رئیس گروه بررسیهای اقتصادی,1
1696,رئیس گروه بهداشت و درمان,1
1697,جوشکارصنعتی,7
1698,متصدی محاسبه تولید,4
1699,مسئول تجهیزات اتاقسازی,3
1700,مسئول تعمیرات 20kv,3
1701,کارشناس و مسئول نظارت بر اطلاعات تلفنی,2
1702,کارشناس و مسئول نظارت بر نگهداری تلفن همگانی,2
1703,کارشناس ارشد انبار,2
1704,کارشناس ارشد دبیرخانه و بایگانی,2
1705,معاون مدیر کنترل کیفیت,1
1706,کارشناس طراحی ارتباطات سیار,2
1707,همطرا زرییس دا یره درجه3,1
1708,تنورسازی,7
1709,جمعداراموال,4
1710,رئیس اداره منابع طبیعی وابخیزداری شهرستان امیدیه,1
1711,حسابدار مقطع لیسانس,2
1712,راننده تحویل خودرو تهران,8
1713,رییس اداره بیمه خدمات درمانی,1
1714,رییس اداره لجستیک رنگ و مونتاژ تیبا و x100,1
1715,سیم پیچی توزیع کارگر,7
1716,شست و شوی اتومبیل,9
1717,سرپرست تولید بطری,3
1718,سرپرست تولید نیمه جامدات,3
1719,مدیر دبیرستان غیر انتفاعی,1
1720,مدیر مؤسسه کشاورزی,1
1721,کارشناس ارشد خدمات فنی,2
1722,مسئول ثبت آمار واطلاعات,4
1723,کاردان نظارت بر اماکن ورزشی,3
1724,کارشناس مسئول هیدرولیک و نیو ماتیک,2
1725,کارشناس مسئول نظارت بر امور ساختمانها,2
1726,پرسکاراستادکارقالبسازی تراشکار,7
1727,کاردان عمران,3
1728,مسئول تعمیرات مکانیکتاسیسات عمومی,3
1729,کارشناس مسئول نگهداری و مدیریت سیستمهای مخابراتی,2
1730,مسئول کنترل وپا یش بر نا مه های راهبردی,2
1731,کاردان رنگ شستشوو قدیم,3
1732,کارشناس حریم خطوط هوایی فشارقوی انتقال و فوق توزیع,2
1733,کارشناس طراحی ومهندسی ابزار,2
1734,کارگرماشین کار,7
1735,کارگرمحوطه داخل کوره,9
1736,کارگر نگهداری و تعمیرات ماشین آلات تولید بتن,7
1737,کارگر چاپ افست دوورقی دورنگ,7
1738,کمک سرکارگرروغن کشی ر,8
1739,کمک فورمن رنگ کاری,7
1740,کمک متصدی آسیای گچ واحد,8
1741,تعمیرکار تعمیرات الکتریک بویلر,7
1742,کمک فنر ساز,7
1743,کمک متصدی اسیای موادخام واحدخشک,8
1744,باطری سازی درجه 2,7
1745,تعمیرکاربرق سیستم های حرارتی وبرودتی,7
1746,رئیس اداره امور بازنشستگی کارشناس,1
1747,لوله سازی متری,8
1748,سرمکانیک بافندگی بافندگی,7
1749,سرگروه رنگزنی,7
1750,کارمندانبارمحصول,4
1751,کارمندکارگزینی درجه 2,4
1752,مشاور معاونت مالی,2
1753,کارشناس سرویس دسک ict,2
1754,مدیر امور اداری مالی منطقه,1
1755,هماهنگ کننده اجرایی پروژه,3
1756,کارشناس نظارت بر امور ساختمان,2
1757,نگهداری از گوسفند,6
1758,اداری و مالی,4
1759,اپراتورنیروگاه,8
1760,استادکار برش نخ,7
1761,کمک اپراتورچاپ افست دوورقی رولند,8
1762,کمک بافنده بافندگی مخمل,8
1763,اپراتور ساب و بسته بندی,8
1764,اپراتور فنی مکانیک,8
1765,رئیس پشتیبانی و فنی مشتریانed,1
1766,سرشیفت سنگ شکن اول,3
1767,دکتر طب عمومی,2
1768,سرمکانیک تعمیرات بافنده,7
1769,کارشناس مسئول کتابداری بخش مرجع,2
1770,کارشناس دعاوی,2
1771,کارشناس مسوول رلیاژ پست های فشارقوی فوق توزیع,2
1772,کارشناس مسئول امور دفاتر املاک,2
1773,متصدی برق و تاسیسات,7
1774,پست ابرسانی وتاسیسات,8
1775,مکانیک ماشین آلات دیزلی و بنزینی,7
1776,کارشناس مسئول امورمراکزومدارس غیردولتی,2
1777,کارشناس اطمینان از کیفیت,2
1778,کارشناس اشتغال,2
1779,کارشناس د پرستاری ومامایی,2
1780,کارشناس حفاظت و کنترل فوق توزیع,2
1781,کارشناس مسیول تعمیرات مدارفرمان خطوط زمینی,2
1782,کارشناس مسئول کنترل کیفی کالا,2
1783,کارشناس مسئول قرنطینه,2
1784,کارگرتمیزکاری وبهداشت,9
1785,کنترلر تایر حام,8
1786,کنترلرپائن اندازه گیری,3
1787,استادکارلوله کش صنعتی مهندسی,7
1788,اپراتورارشدرادیوتلفن مخابرات,3
1789,تعمیرکار لوازم برقی خانگی و شخصی,7
1790,تعمیرکار مکانیک پمپ و تجهیزات و دستگاهها,7
1791,تعمیرکار نگهداری و تعمیرات برق جرثقیل,7
1792,تکنسین نگهداری و تعمیرات دستگاههای ثابت پالایش,3
1793,تکنسین واحد اتفاقات,3
1794,رئیس اداره رنگ رویه شیفت سوم,1
1795,تکنسین اجرای پروژه ناحیه نورد سرد,3
1796,خشک شویی,8
1797,سرپرست تضمین کیفیت,3
1798,سرگروه قسمت آمار و اطلاعات,3
1799,سفیدشوی,9
1800,رئیس اداره بیمه خدمات درمانی,1
1801,سنگکار,7
1802,کاردان بهیاری,3
1803,مدیربازاریابی و پیشبرد فروش محصولات شرکای تجاری,1
1804,مدیرخدمات اجتماعی,1
1805,کارشناس تاسیسات ارشد,2
1806,کارشناس بهداشت حرفه ای,2
1807,کارشناس امور سیاسی امنیتی واجتماعی,2
1808,پررورش دهنده درختان مثمر و غیرمثمر,6
1809,کارشناس پایانه عملیات بندری,2
1810,انباردار فنی و امین اموال صدرمنش,4
1811,کارگر قسمت تولیدات جنبی,9
1812,کارگرخدمات تولید,9
1813,بسته بنددرجه دو انتی بیوتیک پنی سیلین,9
1814,تکنسین توربین نیروگاه حرارتی,3
1815,حسابرس ارشد مالیاتی اا,2
1816,سرپرست بخش تولید کارتن,3
1817,سرپرست برنامه ریزی و پشتیبانی خدمات عمومی,3
1818,عضو هئیت علمی دانشکده پیراپزشکی,2
1819,متصدی بسته بندی حوله,9
1820,مدیر موسسه کشاورزی,1
1821,کارشناس مسئول سلامت و امور بیمه ای,2
1822,معاون اداره تعمیرات الکتریک فشارضعیف,1
1823,کاردینگ و حلاجی,8
1824,مکانیک وبازوبست ماشین آلات سنگین,7
1825,کارشناس اتاق عمل ارشد,2
1826,کارمند آموزش,4
1827,امارنویس فاخ ماشین و رینگ,4
1828,کارگرریسندگی نساجی,8
1829,تکنسین آزمایشگاه کنترل,3
1830,اپراتورماشین اتیکت زنی,8
1831,تکنسین عایقکاری,3
1832,تکنسین مکانیک گازهای صنعتی,3
1833,سرمکانیک ادوات کشاورزی,7
1834,رئیس اداره امور اراضی کارشناس,1
1835,سرکارگرنوسازی شبکه,3
1836,ماشینکار کار,7
1837,سرپرست انبار قطعات یدکی و متفرقه,3
1838,مدیر تاسیسات,1
1839,مسئول درجه کارگاه سنگین,3
1840,کارمند ارشد محیط زیست,4
1841,مسئول ایمنی,3
1842,نقشه برداری تونل,2
1843,کارگربسته بندی مجموعه سازی,9
1844,کارگربیمارستان,9
1845,کارمندامورطراحی وخدمات مهندسی,4
1846,کمک نقشه بردار معدن,3
1847,بنای گچ کار,7
1848,تاسیسات دیگ بخار,8
1849,رئیس اداره پشتیبانی کنترل و نگهداری کالا و اموال,1
1850,تکنسین اهنگری وجوشکاری,3
1851,تکنسین ایمنی,3
1852,حسابدار قیمت تمام شده,2
1853,راننده تاکسی سواری,8
1854,سرپرست آزمایشگاه کنترل کیفیت نوبتکار,3
1855,رییس تامین و تدارکات,1
1856,ماهیچه گذار,7
1857,سرپرست خدمات اداری ومالی,3
1858,مدیر راهبری ماشین آلات,1
1859,کارشناس مسئول حفاظت و کنترل فوق توزیع,2
1860,کارشناس برنامه ریزی عملیات یارد,2
1861,مهندس ارشد برنامه ریزی و کنترل تعمیرات برق,2
1862,کارشناس مسئول برنامه وبودجه,2
1863,کارشناس مسئول بهداشت,2
1864,مهندس تعمیرات ساختمانی,2
1865,کارگرارشدماشین دوخت درجه 2,8
1866,کمک اپراتور تهیه قرص,8
1867,کمک اپراتور پرکنی قرص,8
1868,آسفالت کار,7
1869,اپراتور تایپ و کامپیوتر,4
1870,تعمیر کار تاسیسات,7
1871,تکنسین عمومی,3
1872,رئیس شعبه درجه 4 رتبه یک,1
1873,رییس تدارکات داخلی منابع یابی و پروژه,1
1874,رییس خدمات فنی مشتریان رنگهای پایه آب,1
1875,رییس خط تولید,1
1876,کارشناس برنامه ریزی تامین,2
1877,کارشناس کنترل و توسعه محصول,2
1878,کارشناس مسئول حسابداری بازرگانی,2
1879,مسئول لوله کشی صنعتی,3
1880,کارشناس مسئول تدوین طرحها و برنامه ریزی ورزش بانوان,2
1881,مسئول مهندسی و ناظر نت تاسیسات برقی,2
1882,چرخکارجیر,8
1883,کارشناس برنامه نویسی cnc ماشین و مونتاژ,2
1884,کارمند ترخیص کالا,4
1885,کارمند خدمات پشتیبانی تدارکاتی,4
1886,کمک اپراتور محصولات صنعتی,8
1887,استادکارواستادکارارشدزیره پلاستیک ولاستیک,7
1888,الیاف شوی دستی,9
1889,گروه بازرگانی وبازاریابی اداره کل راه اهن اذربایجانمسئول حمل و نق,3
1890,الکتریسین برق,7
1891,تکنسین تولیدوبهره وری نوبتکار,3
1892,تکنسین جوشکاری وآهنگری وصافکاری اطاقسازی کا,3
1893,رئیس تضمین کیفیت وتعالی,1
1894,رییس اداره امور مالی واموال,1
1895,رییس اداره رضایت مشتری و گارانتی,1
1896,مکانیک صنعتی,7
1897,متصدی کوره بخار,8
1898,متصدی کنترل ماشین آلات تولید آلومینیوم,8
1899,فرمنسهقسمتبستهبندیانتیبیوتیکنزدیکدستگاهب,3
1900,متصدی دستگاه ذوب,8
1901,مقدمات حمل کلاف از انبار به ماسوره پیچی,9
1902,منشی معاونت مالی، اداری بخش امور مالی,4
1903,کارشناس تولید ناحیه نوردسرد,2
1904,کارشناس حفاظت و ایمنی و محیط زیست و سلامت کار,2
1905,پزشک جراح و متخصص زنان و زایمان,2
1906,کارشناس تضمین کیفیت و ازمایشگاه,2
1907,کارشناس کارگاه اویونیک,2
1908,بخشدار مرکزی سبزوار,1
1909,اپراتورپمپ خانه احیاء مستقیم,8
1910,حسابدار بازرگانی دفتر مرکزی,2
1911,خرید و فروش مرکبات,5
1912,کارشناس مسئول تعمیرات مدارفرمان خطوط زمینی,2
1913,راننده ماشینهای راهسازی وساختمانی,8
1914,عضو هیئت مدیره شرکتهای درجه شش,1
1915,فرماندار رضوانشهر,1
1916,فن ورز تعمیرات مکانیک,7
1917,معاون پذیرش وثبت نام,1
1918,کارشناس ارشد سرمایه گذاری و اقتصادی,2
1919,مسئول کنترل اسناد و مدارک محصول,4
1920,کارشناس ارشد دفتر معاونت بهداشت,2
1921,کارشناس ارشد تولید ـ فرمن ماشینکاری,2
1922,کاردان امور قراردادها,3
1923,و کارگرکاردینگ ریسندگی,8
1924,معاون مدیرکل دفتر امور مجلس,1
1925,ورپست عکاس عکاسی هلیوگراور,7
1926,اپراتوربویلرکمکی کمپرسورها دیزل اضطرار,8
1927,اپراتورجرثقیل,8
1928,کمک اپراتوردستگاه اسیاب تهیه شکر,8
1929,تکنسین آبرسانی تصفیه خانه صنعتی,3
1930,دادیار دادسرای نظامی اظهار نظر,2
1931,تکنسین فنی در پست تکنسین تاسیسات,3
1932,رییس خرید مواد مصرفی و فروش کالاهای مازاد,1
1933,ساب کار,7
1934,سرپرست کارگاه برق صنعتی,3
1935,مرصع کار جواهرات,7
1936,رییس اداره برنامه ریزی ساخت داخل,1
1937,مسئول ازمایشگاه کارشناس مهندسی سازه هیدرولیکی,2
1938,کارمند خدمات فضای سبز,9
1939,کارمند دبیرخانه کمیسیون معاملات,4
1940,کارمند سیستمها و روشها,4
1941,کاردان فروش هیدرولیک,3
1942,کاردان ناظر آتش باری,3
1943,معاون اموزش وپرورش عمومی,1
1944,متصدی کنترل وتوزین,4
1945,کارشناس ارشد مدیریت تضمین کیفیت و تحقیقات,2
1946,کارشناس ارشد فناوری اطلاعات و سیستم ها,2
1947,لحیم کار مشعل,7
1948,مسئول کنترل فنی ناوگان,3
1949,معاون امورفرهنگی اجتماعی بازنشستگان,1
1950,کارگرفنی مکانیک اتوماتیک,7
1951,کارگرماشین رنگرزی مداوم,8
1952,اپراتور آزمایشگاه کوانتومتر,3
1953,تکنسین سه میکروبیولوژی ازمایشگاه,3
1954,رئیس اداره امور عمومی دانشکده,1
1955,رئیس اداره امور مالی و اموال,1
1956,سر کارگرمکانیک دولاتاب,7
1957,دستگاه دار دیزی قهوه چی چای ریز,5
1958,سردبیر نشریه,2
1959,سرپرست مدیریت خدمات عمومی,1
1960,سرپرست مدیریت پرس و قالب ابزار,1
1961,راننده وسائطنقلیه تندروسنگین,8
1962,سرپرست مواد اولیه سطح 2,3
1963,قسمت تغذیه خطوط,9
1964,متصدی ماشینهای رنگرزی ارشدونمونه گیری,8
1965,مدیرکارخانه,1
1966,کارشناس امور پیراپزشکی,2
1967,کاردان برق ناحیه چدن,3
1968,کارشناس امور شهرستانها و مناطق معاون امور مناطق و شهرستانها,2
1969,پخت کفشکی سخت وزیان آور,8
1970,مسئول صورتحساب سرپائی,4
1971,کارشناس تحقیقات اقتصادی,2
1972,کاردان تعمیرونگهداری پست ها,3
1973,معاون کارگاه تولید اند,3
1974,کارگرطلاکوبی درجه 1,7
1975,کارگر حلاجی,8
1976,اپراتور پمپ پیستونی,8
1977,اپراتورجرثقیل سقفی تنی مهندسی ذوب,8
1978,کنترل کیفیت ارشد قلع کاری,3
1979,تکنسین تعمیرات تاسیسات,3
1980,راننده درزین وانتی مسقف,8
1981,خانه دار,9
1982,راننده و تعمیرکارگران گ ها ها,8
1983,مدیرکل دفتر فنی امور عمرانی و حمل و نقل و ترافیک,1
1984,منشی اپراتور آزمایشگاه,4
1985,کارشناس قراردادهای توسعه,2
1986,کارشناس قراردادها و رسیدگی به پیمان,2
1987,کارگر حمل نخاله صبح,9
1988,کارگر کنترل کیفیت و آزمایشگاه,3
1989,کارگر گاوداری,6
1990,رئیس محیط زیست و فیلتراسیون,1
1991,رییس کل پلیس آگاهی,1
1992,سالن کار رستوران,5
1993,سرپرست نوبتکاری تلمبه خانه,3
1994,سرپرست پشتیبانی تعمیرات مکانیک نواحی,3
1995,فورمن تعمیرات مکانیک خط اسید شویی,3
1996,فن ورز ازمایشگاه و کنترل کیفیت,3
1997,مسئول انبار طرحهای پست,4
1998,رییس گروه نظارت بر اجرای استراتژی,1
1999,کارشناس تائید کیفیت گروه فنی تعمیرگاه مرکزی,2
2000,کارشناس اجرای آموزش,2
2001,متصدی داربست بندی,7
2002,کارشناس تشکیلات و تحولات اداری,2
2003,کارگر تعمیرات ماشین آلات بخش مهندسی,7
2004,انباردار ارشدبسته بندی انباردارویی,4
2005,کمک اپراتورریخته گری,8
2006,اپراتورارشدتولیدمواداولیه,8
2007,تراشکار قطعه,7
2008,تکنسین ابزار دقیق آزمایشگاه کالیبراسیون,3
2009,اپراتورلودردرجه معدن,8
2010,تعمیرکار خدمات عمومی,7
2011,درپست متصدی ماشین چی مسطح,8
2012,تکنسین فناوری اطلاعات و شبکه,3
2013,کارشناس مسوول حفاظت واطلاعات,2
2014,اداره سیر و حرکت اداره کل راه اهن هرمزگان متصدی ترافیک ایستگاه,3
2015,کمک کارگرتاکنی درجه 2,9
2016,کنترل تست,3
2017,اپراتورکارگاه ریسندگی ریسندگی,8
2018,اپراتورکرن سه,8
2019,تکنسین تجهیزات برق و ابزاردقیق,3
2020,تکنسین تدارکات پلیمرساز بخش پلی استر,3
2021,تکنسین نگهداری تجهیزات آتش نشانی,3
2022,تکنسین ازمایشگاه کنترل,3
2023,رییس پشتیبانی و فنی مشتریانed,1
2024,رییس گروه کارشناس,1
2025,زراعتکار تواما دامدار تواما دامدار,6
2026,سرپرست پشتیبانی داربست تعمیرات نواحی,3
2027,کارمند ارزیابی عملکرد تعمیرات هواپیما,3
2028,نمونه بردار ارشد آزمایشگاه کک و موادشیمیایی,3
2029,کارشناس بازرگانی و امور قراردادهای فرودگاهی,2
2030,نقطه جوشکار,7
2031,کاردان فنی مونتاژ,3
2032,مهندس طراح تجهیزات هواپیما,2
2033,کارشناس مسئول اموراستاندارد,2
2034,کارشناس اموزش فنی وحرفه ای,2
2035,کارگران قطع و وصل و استادکار تعمیرات,7
2036,کارگربافنده جعبه,8
2037,کارمند کنترل مدارک و مستندات,4
2038,کارگر ساده زراعی,9
2039,کارگری بسته بندی,9
2040,اپراتور ماشین شانه زنی خطی,8
2041,جوشکار ساختمانی,7
2042,جوشکار و برشکار ارشد تعمیرات شیفت,7
2043,کارشناس حفاظت پرسنلی,2
2044,کارشناس ژئوهیدرولوژی,2
2045,کارشناس حضور و غیاب,2
2046,کارشناس مسئول توسعه فناوری و زیرساخت,2
2047,کارشناس مسئول تحقیقات علائم الکتریکی,2
2048,مسئول قراردادها و دارائی ها,2
2049,کارشناس مسئول تحلیل داده ها واطلاعات,2
2050,کشیک کارخانه,5
2051,کمک اپراتورتهیه خمیردندان کارباپودرایروزیل,8
2052,اپراتور محلی آسیاب مواد خام,8
2053,کارگرپرس,8
2054,برشکار هوا گاز,7
2055,بارزس کنترل کیفی قالبگیری ریخته گری,3
2056,حسابرس بازرس,2
2057,خدمتگزار و نامه رسان,9
2058,آرماتوربند,7
2059,رئیس ایمنی ومحیط زیست,1
2060,رییس کارگاههای تولیدی خانگی,1
2061,رئیس حسابرسی مالی و حاکمیت شرکتی,1
2062,رییس اداره اموزشهای مدیریتی,1
2063,سرپرست سفیدگری و رنگرزی ژیگو,3
2064,مسئول الکترونیک ریکاوری,3
