title_norm,label_1,level_2
مسئول نگهداری وارسال,4,43.0
مسئول نگهداشت و تعمیرات رفاه و امور اجتماعی,4,41.0
مسئول هما هنگی جذب نیرو انسانی گروه,4,41.0
مسئول هماهنگ کننده انبارقراضه وضایعات تولیدی,4,43.0
مسئول هماهنگ کننده انبارمواداولیه شیمیایی و نسوز,4,43.0
مسئول هماهنگ کننده خدمات عمومی,4,41.0
مسئول هماهنگی امور بیماران,4,42.0
مسئول هماهنگی امور گمرک سایپا,4,41.0
مسئول هماهنگی امورشورای پزشکی,4,41.0
مسئول هماهنگی انبارها,4,43.0
مسئول هماهنگی انبارهای امدادی استان,4,43.0
مسئول هماهنگی ایاب و ذهاب,4,41.0
مسئول هماهنگی با آژانسها,4,41.0
مسئول هماهنگی تعاونیهای اباده,4,41.0
مسئول هماهنگی تعاونیهای اقلید,4,41.0
مسئول هماهنگی تعاونیهای شیراز,4,41.0
مسئول هماهنگی تعاونیهای نیریز,4,41.0
مسئول هماهنگی تعاونیهای کازرون,4,41.0
مسئول هماهنگی تولید hvac,4,41.0
مسئول هماهنگی حمل فروش,4,41.0
مسئول هماهنگی حمل و نقل زغالسنگ و حمل و نقل پرسنل شرکت,4,41.0
مسئول هماهنگی خانه های سازمانی,4,41.0
مسئول هماهنگی خرید,4,41.0
مسئول هماهنگی درامور پذیرش در مجتمع بیمارستانی,4,42.0
مسئول هماهنگی دستگاه,4,41.0
مسئول هماهنگی سدها و تصفیه خانه ها,4,41.0
مسئول هماهنگی عملیات پرواز,4,41.0
مسئول هماهنگی قطعات جدید,4,41.0
مسئول هماهنگی معاینات طب هوایی,4,42.0
مسئول هماهنگی های امور تولید,4,41.0
مسئول هماهنگی و آرشیو قطعات محصول,4,41.0
مسئول هماهنگی و امور مجلس بانک,4,41.0
مسئول هماهنگی و بررسی صورت وضعیت ها,4,43.0
مسئول هماهنگی و پیگیری توزیع سایت های تولیدی قائم به شاغل,4,41.0
مسئول هماهنگی و کنترل ایستگاههای پمپاژ,4,41.0
مسئول هماهنگی و کنترل تجهیزات,4,41.0
مسئول هماهنگی و کنترل رویه ها و دستورالعملهای گروه,4,41.0
مسئول هماهنگی و کنترل فروشگاهها,4,43.0
مسئول هماهنگی و کنترل مخازن و چاهها,4,41.0
مسئول هماهنگی ونظارت قراردادگندم,4,41.0
مسئول هیئتهای امناءبقاع,4,41.0
مسئول هیات های امناء,4,41.0
مسئول واحد اعزام,4,41.0
مسئول واحد رسیدگی به شکایات و حقوق گیرندگان خدمت,4,42.0
مسئول واحد شکایات بیمارستان سینا,4,42.0
مسئول واحد مستمری کمیته امداد,4,43.0
مسئول واحد کالا و کانتینر متروکه,4,43.0
مسئول واردات,4,43.0
مسئول واردات و انبار مصرفی,4,43.0
مسئول وام مسکن,4,43.0
مسئول واگذاری تسهیلات کارکنان,4,41.0
مسئول ورودکالا,4,43.0
مسئول وسایل استحفاظی فردی,4,43.0
مسئول وصول,4,43.0
مسئول وصول قطعات یدکی انبارها,4,43.0
مسئول وقت نگهداری,4,41.0
مسئول وکارمندکنترل گردش ورق,4,41.0
مسئول پا یش ا طلاعات تو لید و تو قفات,4,43.0
مسئول پا یش و تهیه گزار شا ت,4,41.0
مسئول پاسخگوئی ثبت سفارشات,4,42.0
مسئول پاسخگویی به سایر کانال های ورودی,4,42.0
مسئول پایانه خالی,4,41.0
مسئول پایانه غرب,4,41.0
مسئول پایش اطلاعات شکایات و گزارشات,4,41.0
مسئول پایش وجوه نقد,4,43.0
مسئول پبگیری و تدوین امار وگزارشات,4,43.0
مسئول پذ یرش خودرو سا یپا,4,42.0
مسئول پذیرش خودرو پا رس خودرو,4,42.0
مسئول پذیرش درمانگاه ها,4,42.0
مسئول پذیرش سالن ها,4,42.0
مسئول پذیرش مصدومین و مجروحین حوادث,4,42.0
مسئول پذیرش و مدارک پزشکی قربان نازی قمشلو,4,42.0
مسئول پذیرش و هماهنگی خدمات درمانی,4,42.0
مسئول پرداخت بیمه درمانی,4,43.0
مسئول پرداخت حقوق و مزایا و کسورات,4,43.0
مسئول پرداخت ریالی,4,43.0
مسئول پرداخت قطعات,4,43.0
مسئول پرداخت لوله وقسمتهاوتابگیرها,4,43.0
مسئول پرمیت نویسی,4,41.0
مسئول پزیرش,4,42.0
مسئول پشتیبانی تلفنخانه,4,42.0
مسئول پچینگ,4,44.0
مسئول پیامهای تلفنی,4,42.0
مسئول پیشخوان اداری,4,42.0
مسئول پیشخوان پاسخ گویی,4,42.0
مسئول پیمان و رسیدگی,4,41.0
مسئول پیگیر ی مجو زات,4,41.0
مسئول پیگیری اسناد ثبتی,4,41.0
مسئول پیگیری اعتبارات,4,43.0
مسئول پیگیری امور بهره بردار در ساخمان جدید,4,41.0
مسئول پیگیری امور تولید,4,41.0
مسئول پیگیری امور مجلس,4,41.0
مسئول پیگیری امور نوسازی قطعات,4,41.0
مسئول پیگیری امور هیئت مدیره,4,41.0
مسئول پیگیری امور وزارتی,4,41.0
مسئول پیگیری بر نا مه های گروه,4,41.0
مسئول پیگیری برنامه های منابع انسانی گروه قائم به شاغل,4,41.0
مسئول پیگیری خدمات مدارس,4,41.0
مسئول پیگیری خدمات مدیریت,4,41.0
مسئول پیگیری خریدروغن ودانه های روغن,4,41.0
مسئول پیگیری راعی واسکسی,4,41.0
مسئول پیگیری سالن تنظیم مواد,4,41.0
مسئول پیگیری قرار داد ها ی سا خت دا خل,4,41.0
مسئول پیگیری مجوز تائید نوع محصول,4,41.0
مسئول پیگیری مجوز و خسارات,4,41.0
مسئول پیگیری مصوبات قائم به شاغل,4,41.0
مسئول پیگیری معاونت اداری و مالی,4,41.0
مسئول پیگیری های سازمانی و امور اجرایی,4,41.0
مسئول پیگیری و تامین مواد اولیه,4,41.0
مسئول پیگیری و حسن اجرای مصوبات هیات مدیره,4,41.0
مسئول پیگیری و صو ل مطا لبات از مشتر یان فر وش,4,43.0
مسئول پیگیری و محاسبه دیر کرد مشتریان,4,43.0
مسئول پیگیری و نظا رت بر قرار داد ها,4,41.0
مسئول پیگیری و وصول مطالبات از اشخاص حقوقی و سایر ارگانها,4,43.0
مسئول پیگیری و پشتیبا نی پر وژه,4,41.0
مسئول پیگیری وبایگان,4,44.0
مسئول پیگیری کلیم,4,41.0
مسئول پیگیری گزارشات تولید گروه سایپا,4,41.0
مسئول پیگیری یدکی باز سازی قطعات و کنترول ضا یعات,4,43.0
مسئول پیگیری یدکی و کنترل ضایعات,4,43.0
مسئول چک های انتقالی بانک,4,43.0
مسئول چک ویر و انبار قرنطینه,4,43.0
مسئول ژتون,4,43.0
مسئول کا لسنتر,4,42.0
مسئول کارتزنی,4,41.0
مسئول کارتلا,4,41.0
مسئول کاردکس,4,43.0
مسئول کاردکس انبارها,4,43.0
مسئول کارنه تیر,4,43.0
مسئول کارپردازی,4,43.0
مسئول کارپردازی بانام,4,43.0
مسئول کارپردازی و جمعدار اموال,4,43.0
مسئول کارپردازی وتدارکات رفیعی بندری,4,43.0
مسئول کارکردها,4,41.0
مسئول کارگزاری,4,43.0
مسئول کارگزینی د.پرستاری و مامایی,4,44.0
مسئول کارگزینی عزتی,4,44.0
مسئول کارگزینی و طبقه بندی مشاغل,4,44.0
مسئول کارگزینی واموزش,4,44.0
مسئول کارگزینی وحقوق ودستمزد,4,44.0
مسئول کارگزینی کارمندان,4,44.0
مسئول کارگو,4,43.0
مسئول کارگو و uld,4,43.0
مسئول کاغذ,4,41.0
مسئول کالای درجریان,4,43.0
مسئول کامپیوتر اطلاعات انبارها,4,43.0
مسئول کانتینرهای فاقد یارد,4,43.0
مسئول کانورتکس,4,41.0
مسئول کاگزینی,4,44.0
مسئول کتابخانه دره شهر,4,41.0
مسئول کتابخانه وامور مالی دانشجویان,4,43.0
مسئول کدگذاری,4,44.0
مسئول کدینگ,4,44.0
مسئول کدینگ موادوقطعات,4,43.0
مسئول کدینگ وقطعات مصرفی تولید,4,43.0
مسئول کسر تخلیه و دعاوی,4,43.0
مسئول کسور وبایگانی,4,43.0
مسئول کلید,4,41.0
مسئول کلیم داخلی,4,43.0
مسئول کلیم صادراتی,4,43.0
مسئول کنترل اسنادوسفارشات,4,43.0
مسئول کنترل اوراق بهادار,4,43.0
مسئول کنترل بازاروگزارشات,4,43.0
مسئول کنترل تردد و پیگیری خسارت,4,43.0
مسئول کنترل درورودوخروج وسری سازی,4,43.0
مسئول کنترل دریافت ikco,4,43.0
مسئول کنترل سوابق بیمه و بازنشستگی,4,44.0
مسئول کنترل سوخت وانبارهای داغی,4,43.0
مسئول کنترل شبکه نوبتکار,4,41.0
مسئول کنترل شمارش و رسید,4,43.0
مسئول کنترل صدوراسناد,4,41.0
مسئول کنترل صدوراسنادتعاونی مسکن,4,41.0
مسئول کنترل صورتحساب تلفن,4,43.0
مسئول کنترل فا کتورها و بخشنا مه ها,4,43.0
مسئول کنترل فیزیکی انبار,4,43.0
مسئول کنترل متریال,4,43.0
مسئول کنترل مغایرت بانکی و تهیه گزارش,4,43.0
مسئول کنترل مقدمات,4,41.0
مسئول کنترل موجودی انبارخدمات پشتبانی,4,43.0
مسئول کنترل نیروی انسانی وآمارواطلا عات,4,44.0
مسئول کنترل وتطبیق حسا بها,4,43.0
مسئول کنترل وحضور وغیاب کارکنان,4,44.0
مسئول کنترل ورودخروج,4,41.0
مسئول کنترل وصدورصورتحسابها,4,43.0
مسئول کنترلرحمل ونقل,4,41.0
مسئول کپی,4,44.0
مسئول گروه اتاق پایاپای,4,43.0
مسئول گروه اعطای تسهیلات خدمات بیمه ای,4,42.0
مسئول گروه تسهیلات اعطائی وتجهیز منابع,4,43.0
مسئول گروه تسهیلات اعطائی ووصول مطالبات,4,43.0
مسبول کافی نت,4,42.0
مسدئل دفتر پست,4,42.0
مسسول کتابخانه,4,41.0
مسعول اعتبارات,4,43.0
مسول امور بانکی,4,42.0
مسول امور گزینش,4,44.0
مسول انبار,4,43.0
مسول باجه,4,42.0
مسول باجه امانات,4,42.0
مسول بایگانی,4,44.0
مسول بررسی تحویل بار,4,44.0
مسول ثبت نام,4,41.0
مسول ثبت ورودخروج کشتی,4,41.0
مسول خرید,4,43.0
مسول دبیر,4,41.0
مسول دبیرخانه,4,41.0
مسول دفتر,4,41.0
مسول دفتر ثبت اسناد رسمی,4,41.0
مسول دفتر مشاور شورای حل اختلاف,4,41.0
مسول دفتر وروابط عمومی,4,41.0
مسول عقد قرداد,4,41.0
مسول فارغ التحصیلان,4,41.0
مسول هماهنگی,4,
مسول پذیرش,4,42.0
مسول کار گزینی و اموزش,4,44.0
مسول کارگزینی,4,44.0
مسول کد گذاری,4,44.0
مسول کنترل و ترتیب دستی,4,41.0
مسول گروه اتاق پایاپای,4,43.0
مسوول اجرای احکام,4,44.0
مسوول اعزام و آمار,4,43.0
مسوول امور ثبت احوال,4,41.0
مسوول انبار,4,43.0
مسوول انبار و خدمات پرسنلی,4,44.0
مسوول انبارمواداولیه وقطعات یدکی,4,43.0
مسوول تجزیه و توزیع اداره پست,4,44.0
مسوول تسلیحات,4,43.0
مسوول تلفنخانه,4,42.0
مسوول تنخواه و اسناد خرید,4,43.0
مسوول توزیع ونشر آگهی های دولتی,4,44.0
مسوول خدمات دفتری و پیگیری,4,41.0
مسوول دبیرخانه,4,41.0
مسوول دفتر,4,41.0
مسوول دفتر فرخ ناظمی سالکویه,4,41.0
مسوول دفتر فیض ا جباری بلداجی,4,41.0
مسوول دفتر و خدمات پرسنلی,4,44.0
مسوول دفترپست بانک روستا,4,42.0
مسوول رسیدگی به پرونده ها,4,44.0
مسوول شناسایی و ابلاغ اخطاریه ها,4,44.0
مسوول صورت وضعیت و نت,4,43.0
مسوول مخابرات جوابگوی تلفن مشترکین,4,42.0
مسوول پیگیری و آمار,4,43.0
مسوول کار پردازی,4,43.0
مسوول کارگزینی,4,44.0
مسوول کتابخانه,4,44.0
مسوول کتابخانه کتابدار کتابخانه شماره,4,44.0
مسیل امور مالی,4,43.0
مسیول آرشیووبایگانی اسناد,4,44.0
مسیول آمار,4,43.0
مسیول آمار بافندگی,4,43.0
مسیول آمار حمل و نقل,4,43.0
مسیول آمار خوراک,4,43.0
مسیول آمار و اطلاعات فروش,4,43.0
مسیول آمار و اموال,4,43.0
مسیول آمار و بایگان,4,43.0
مسیول آمار و گزارشات برنامه ریزی تعمیرات,4,43.0
مسیول آمار و گزارشات و کنترل مستندات,4,43.0
مسیول آمار پرسنلی,4,43.0
مسیول آمار پیگیری و گزارشات,4,43.0
مسیول آمارواسنادسایت انبار,4,43.0
مسیول اجرای احکام,4,44.0
مسیول اداری وانبارپروژه,4,43.0
مسیول اسناد سازمانی و اتوماسیون حقوقی,4,44.0
مسیول اطلاعات,4,41.0
مسیول اعتبار و وام,4,43.0
مسیول اعتبارات,4,43.0
مسیول امار,4,43.0
مسیول امتحانات,4,41.0
مسیول امور اداری توانبخشی,4,41.0
مسیول امور اداری و مدارک پزشکی,4,41.0
مسیول امور اشتغال,4,41.0
مسیول امور دفتری شرکت تاسیسات و خدمات وگلخانه و فضای سبز,4,41.0
مسیول امور هماهنگی و تدارکات,4,41.0
مسیول امورتامین اجتماعی و بیمه,4,44.0
مسیول امورکارکنان وحقوق ودستمزد,4,43.0
مسیول امین اموال,4,43.0
مسیول انبار c.k.d محصولات,4,43.0
مسیول انبار cfs قدیم,4,43.0
مسیول انبار ckd و بازگشایی گروه خودرویی,4,43.0
مسیول انبار ابزارسالن استرچ,4,43.0
مسیول انبار اهن واسقاطپاکت سازی,4,43.0
مسیول انبار برگشت به سازنده,4,43.0
مسیول انبار بسته بندی و تولیدات نیم ساخته,4,43.0
مسیول انبار تجهیزات مکانیک و برق,4,43.0
مسیول انبار تزیینات,4,43.0
مسیول انبار توزیع,4,43.0
مسیول انبار خارج از کارخانه,4,43.0
مسیول انبار ذخیره و بازگشایی گروه خودرویی زانتیا,4,43.0
مسیول انبار ذخیره و بازگشایی گروه خودرویی پراید و ریو,4,43.0
مسیول انبار راکد,4,43.0
مسیول انبار رنگ تکمیل,4,43.0
مسیول انبار روغن خام,4,43.0
مسیول انبار روغن گریس شیمیایی و تسمه,4,43.0
مسیول انبار سافت ژل,4,43.0
مسیول انبار سنگین,4,43.0
مسیول انبار شمش,4,43.0
مسیول انبار شهرستان,4,43.0
مسیول انبار شکر سفید,4,43.0
مسیول انبار طرحهای خط,4,43.0
مسیول انبار عمومی و قطعات ماشین الات سبک و سنگین,4,43.0
مسیول انبار فلوتاسیون,4,43.0
مسیول انبار قر قره,4,43.0
مسیول انبار قسمت توزین انباربهداشتی سدیم لوریل,4,43.0
مسیول انبار قسمت توزین مواداولیه ماده سدیم,4,43.0
مسیول انبار قطعات ckd ریو,4,43.0
مسیول انبار قطعات بدنه وپرس,4,43.0
مسیول انبار قطعات خریداری نیمه سنگین و سنگین,4,43.0
مسیول انبار قطعات زانتیا و خودروی جدید,4,43.0
مسیول انبار قطعات محصولات متوسط و سبک,4,43.0
مسیول انبار قطعات مونتاژ پراید,4,43.0
مسیول انبار قطعات ولوازم,4,43.0
مسیول انبار قطعات یدکی فولادسازی,4,43.0
مسیول انبار قطعلت یدکی,4,43.0
مسیول انبار قوای محرکه,4,43.0
مسیول انبار محصول اینچ,4,43.0
مسیول انبار محصول وارسال,4,43.0
مسیول انبار محصولات تمام شده,4,43.0
مسیول انبار محصولات نیمه تمام,4,43.0
مسیول انبار مستعمل مازاد و اسقاط,4,43.0
مسیول انبار ملحقات وکارتن,4,43.0
مسیول انبار ملزومات,4,43.0
مسیول انبار مواد اولیه ایمنی و اتش نشانی,4,43.0
مسیول انبار مواد معدنی و باسکول,4,43.0
مسیول انبار مواد وتوزین پودر,4,43.0
مسیول انبار مواداولیه دارویی,4,43.0
مسیول انبار نخ مقدمات بافندگی,4,43.0
مسیول انبار نمونه ازمایشگاه فیزیکی,4,43.0
مسیول انبار نیروگاه بخار,4,43.0
مسیول انبار نیمه ساخته و استاندارد,4,43.0
مسیول انبار و انباردار انبار عمومی و رنگ و مواد شیمیایی و غذایی,4,43.0
مسیول انبار و بارگیری pbr,4,43.0
مسیول انبار و بارگیریpp محصولات پلیمری جامدات,4,43.0
مسیول انبار و ناظر پروژه پتروشیمی,4,43.0
مسیول انبار پالت,4,43.0
مسیول انبار پایکار فولادسازی,4,43.0
مسیول انبار پروژه ها,4,43.0
مسیول انبار پل وسازه های فلزی,4,43.0
مسیول انبار پلاستیک,4,43.0
مسیول انبار کاغذ,4,43.0
مسیول انبار کالای غیر ساختمانی,4,43.0
مسیول انبار گمرک,4,43.0
مسیول انبار،بارگیری و تحویل محصولاتaa va eh محصولات شیمیایی مایعات,4,43.0
مسیول انبارآجروسوخت,4,43.0
مسیول انبارابزاروملزومات,4,43.0
مسیول انبارافت ساخت تجهیزات,4,43.0
مسیول انبارالکترونیک,4,43.0
مسیول انبارتحویل,4,43.0
مسیول انبارترانزیت,4,43.0
مسیول انبارتعمیرات وسایط نقلیه,4,43.0
مسیول انبارتعمیرگاه,4,43.0
مسیول انبارتولیدنوشابه های برگشتی,4,43.0
مسیول انبارجنرال ساخت تجهیزات,4,43.0
مسیول انبارجنرال مرکزی,4,43.0
مسیول انبارجنرال وابزاروقطعات متالورژی,4,43.0
مسیول انباردار ابزار سرویسهای نگهداری و تعمیرات,4,43.0
مسیول انباررنگ تیکر,4,43.0
مسیول انبارسالن,4,43.0
مسیول انبارسردشورتینگ,4,43.0
مسیول انبارشعبه اصفهان مستقردرکارخانه,4,43.0
مسیول انبارعمومی,4,43.0
مسیول انبارفروش وصادرات,4,43.0
مسیول انبارفنی وقطعات یدکی وساختمانی,4,43.0
مسیول انبارفنی ویدکی,4,43.0
مسیول انبارقرقره لوله سازی,4,43.0
مسیول انبارقرنطینه,4,43.0
مسیول انبارقطعات تعمیری,4,43.0
مسیول انبارقطعات سنگین,4,43.0
مسیول انبارقطعات وابزارعمومی,4,43.0
مسیول انبارقطعات ومواداولیه یخچال,4,43.0
مسیول انبارمحصول ساخته شده ودریافت وپخش,4,43.0
مسیول انبارمحصول واتصالات,4,43.0
مسیول انبارمکانیک,4,43.0
مسیول انبارنیمه ساخته متالورژی,4,43.0
مسیول انبارها و pm,4,43.0
مسیول انبارها و سفارشات,4,43.0
مسیول انبارهای خدمات عمومی و امور رفاهی,4,43.0
مسیول انبارهای مازاد و پروژه,4,43.0
مسیول انبارهای نسوز,4,43.0
مسیول انبارهای کانتینری,4,43.0
مسیول انبارهای گروه انبارمحصول,4,43.0
مسیول انبارو بارگیری و تحویل محصولات صادراتی شهرستان,4,43.0
مسیول انبارواردات و کارشناسی,4,43.0
مسیول انباروتخلیه وبارگیری,4,43.0
مسیول انبارورق انبارهای موادخام ساخت تجهیزات,4,43.0
مسیول انبارورودکالا,4,43.0
مسیول انباروکارگزینی,4,43.0
مسیول انبارچه وامار,4,43.0
مسیول انبارکارخانه ذغالشویی,4,43.0
مسیول انبارکارگاه تیربتونی,4,43.0
مسیول انبارکلاف,4,43.0
مسیول باجه,4,42.0
مسیول باجه بانک,4,42.0
مسیول باجه روستایی,4,42.0
مسیول باسکول,4,43.0
مسیول بایگانی,4,44.0
مسیول بایگانی اسناد و دفاتر,4,44.0
مسیول بایگانی حسابداری,4,44.0
مسیول بایگانی مشترکین,4,44.0
مسیول بایگانی موزه,4,44.0
مسیول بایگانی و واگذاری چکها,4,44.0
مسیول بایگانی واموردفتری,4,44.0
مسیول بایگانی وگردش مکاتبات,4,44.0
مسیول بایگانی پرسنلی,4,44.0
مسیول بایگانی کتابخانه,4,44.0
مسیول بخش بایگانی مدارک,4,44.0
مسیول بیمه,4,44.0
مسیول بیمه تامین اجتماعی,4,44.0
مسیول بیمه و بانک,4,44.0
مسیول بیمه و ترخیص کالا,4,44.0
مسیول بیمه وحمل ونقل,4,44.0
مسیول تاکسی تلفنی,4,42.0
مسیول تحویل جنس به انبار,4,43.0
مسیول تحویل پاکت انبار,4,43.0
مسیول تدارکات احیاءوگندله سازی,4,43.0
مسیول تدارکات برق و ابزاردقیق نیروگاه,4,43.0
مسیول تدارکات فولاد سازی واتوماسیون,4,43.0
مسیول تدارکات مکانیک قسمت تعمیرات اکریلیک,4,43.0
مسیول تدارکات مکانیک نیروگاه,4,43.0
مسیول تدارکات نوردوپشتیبانی فنی,4,43.0
مسیول تدارکات ومعاون نسوزکاری,4,43.0
مسیول تدارکات وملزومات قطره,4,43.0
مسیول تدارکات کمیته امداد,4,43.0
مسیول تدراکات,4,43.0
مسیول تسهیلات,4,43.0
مسیول تسهیلات بانک,4,43.0
مسیول تلفن خانه,4,42.0
مسیول تلفنخا نه و پیا م رسانی,4,42.0
مسیول تلفیق حسا بها,4,43.0
مسیول تنظیم لیست های حقوق و دستمزد و بررسی سوابق بیمه ای کارکنان,4,43.0
مسیول توزیع تلگراف,4,44.0
مسیول توزیع قبض آبونمان,4,44.0
مسیول توزیع مواد و قطعات سالن مونتاژ,4,43.0
مسیول ثبت سفارشات وترخیص,4,43.0
مسیول ثبت نام,4,41.0
مسیول ثبت و ترخیص آنلاین,4,43.0
مسیول ثبت پاسپورت,4,41.0
مسیول جمع آوری اطلاعات و دبیرخانه محرمانه,4,41.0
مسیول حسا بداری اداری و رفاه,4,43.0
مسیول حسا بداری بیمه و تر خیص,4,43.0
مسیول حسا بداری تمر کز پرداخت قرار دادها,4,43.0
مسیول حسا بداری خد ما ت فروش,4,43.0
مسیول حسا بداری خرید خد ما تی و تسو یه خریدها,4,43.0
مسیول حسا بداری فروش قطعا ت,4,43.0
مسیول حسا بداری قرار دادها و لیزینگ,4,43.0
مسیول حسا بداری قرار دادهای تو لیدی,4,43.0
مسیول حسا بداری مواد اولیه وغیر دولتی,4,43.0
مسیول حسا بداری پذ یرش چک و حوا له,4,43.0
مسیول حسا بداری کا لا ی نیمه ساخته و محصول,4,43.0
مسیول حسابداراموال,4,43.0
مسیول حسابداری ارزی و سفارشات خارجی,4,43.0
مسیول حسابداری اسناد,4,43.0
مسیول حسابداری جنسی,4,43.0
مسیول حسابداری خد ما ت پس از فروش,4,43.0
مسیول حسابداری خرید تولیدی و غیره تو لیدی,4,43.0
مسیول حسابداری دفتر داری و اعلامیه ها,4,43.0
مسیول حسابداری صنعتی برنامه ریزی اقتصادی,4,43.0
مسیول حسابداری عمو می,4,43.0
مسیول حسابداری قرار دادهای غیر دو لتی,4,43.0
مسیول حسابداری مشترکین و کنترل درآمد,4,43.0
مسیول حسابداری مواد اولیه و غیرتولیدی,4,43.0
مسیول حسابداری پروژه,4,43.0
مسیول حسابداری چغندرکاری,4,43.0
مسیول حسابداری کارکنان,4,43.0
مسیول حسابداری کالا,4,43.0
مسیول حسابدای دارایی ثا بت,4,43.0
مسیول حسابهای انفرادی,4,43.0
مسیول حسابهای بانکی و رفع مغایرت,4,43.0
مسیول حقوق,4,43.0
مسیول حقوق و دستمزد اعضای هییت مدیره,4,43.0
مسیول خدمات اداری پیمانکاران,4,41.0
مسیول دبیرخانه تامین اجتماعی آباده,4,41.0
مسیول دبیرخانه تضمین کیفیت,4,41.0
مسیول دبیرخانه مشاغل سخت وزیان اور,4,41.0
مسیول دبیرخانه و اسناد مدیرعامل و دبیر هییت مدیره,4,41.0
مسیول دبیرخانه و چاپ و تکثیر,4,41.0
مسیول دبیرخانه و کارگروه,4,41.0
مسیول دبیرخانه وارتباطات,4,41.0
مسیول دبیرخانه وبایگان ویژه تحقیق,4,41.0
مسیول دبیرخانه پست وبایگانی,4,41.0
مسیول دبیرخانه کمیته ریسک,4,41.0
مسیول درامد,4,43.0
مسیول دستگاه پوز بانک,4,43.0
مسیول دفاتر اداری دوبل قانونی,4,43.0
مسیول دفاتر قانونی و گزارشات,4,43.0
مسیول دفاترمالی,4,43.0
مسیول دفتر امور حقوقی و قراردادها,4,41.0
مسیول دفتر امور کیفیت و بهر ه وری,4,41.0
مسیول دفتر بازرگانی قطعات گروه,4,41.0
مسیول دفتر بایگان و ماشین نویس قایم به شاغل,4,41.0
مسیول دفتر تابل,4,41.0
مسیول دفتر تامین خارجی قطعات,4,41.0
مسیول دفتر ترانسپورت,4,41.0
مسیول دفتر داری و تنظیم حسابها,4,43.0
مسیول دفتر فرماندار,4,41.0
مسیول دفتر مدیر ict,4,41.0
مسیول دفتر مدیر فن آوری های خودروهای هوشمند و سبز,4,41.0
مسیول دفتر مدیر نگهداری و تعمیرات,4,41.0
مسیول دفتر مشاوران,4,41.0
مسیول دفتر مطالعات و برنامه ریزی استراتژیک,4,41.0
مسیول دفتر معاونت برنامه ریزی امور اقتصادی و نظارت راهبردی,4,41.0
مسیول دفتر معاونت نیروی انسانی و سازماندهی,4,41.0
مسیول دفتر منابع انسانی,4,41.0
مسیول دفتر نظام پیشنهادات,4,41.0
مسیول دفتر نماینده ولی فقیه,4,41.0
مسیول دفتر نمایندگی در سایت بن رو,4,41.0
مسیول دفتر نمایندگی در سایت گروه خودرویی,4,41.0
مسیول دفتر نمایندگی گروه خودرویی در شهرستان,4,41.0
مسیول دفتر و بایگانی,4,41.0
مسیول دفتر و راهبر اتوماسیون,4,41.0
مسیول دفتر و هماهنگ کننده,4,41.0
مسیول دفتر و کاربر رایانه,4,41.0
مسیول دفتر و کنترل مستندات,4,41.0
مسیول دفتر ودبیر خا نه,4,41.0
مسیول دفتر پا سخگویی به نها دهای نظا رتی,4,41.0
مسیول دفتر پذیرش و مدارک پزشکی,4,41.0
مسیول دفتر پشتیبانی فرآیندها و سیستم ها,4,41.0
مسیول دفتر پیشخوان,4,42.0
مسیول دفتر پیمانی خدمات عمومی,4,41.0
مسیول دفتر پیمانی فن آوری اطلاعات,4,41.0
مسیول دفترانبارانبارها,4,43.0
مسیول دفترداری اعتبارات وثبت اسناد,4,43.0
مسیول دفترداری و اعتبارات,4,43.0
مسیول دفترداری و تنظیم اسناد و صورتهای مالی,4,43.0
مسیول دفترمعاونت تکنولوژی,4,41.0
مسیول دفترنمایندگی اوقاف وامورخیریه,4,41.0
مسیول دفترپروژه در خاورمیانه,4,41.0
مسیول رسیدگی به اسناد بیمه ای بخش مالی,4,43.0
مسیول رسیدگی به امور بیکاری,4,42.0
مسیول رهن,4,42.0
مسیول سفارش,4,43.0
مسیول سفارشات عمومی و کنترل موجودی انبارها,4,43.0
مسیول سفارشات و ترخیص کالا,4,43.0
مسیول سیستمها ی خرید وتا مین مواد,4,43.0
مسیول شیفت انبار,4,43.0
مسیول شیفت انبارتختال وکوره های پیش گرمکن,4,43.0
مسیول شیفت انبارقطعات,4,43.0
مسیول شیفت انبارکلاف ومحصولات وتعمیرات اضطراری,4,43.0
مسیول شیفت کنترل تلفن,4,42.0
مسیول صدور دفترچه بیمه,4,42.0
مسیول صدور سند,4,41.0
مسیول صدور قبض انبار,4,43.0
مسیول صدور قبوض,4,42.0
مسیول صدوربارنامه,4,43.0
مسیول صندوق,4,42.0
مسیول عملیات تلفن,4,42.0
مسیول عوارض دارایی,4,43.0
مسیول فهرست کردن در کتابخانه,4,44.0
مسیول قراردادها,4,41.0
مسیول ل دفتر بیمه,4,41.0
مسیول ما لی وپیگیری خرید,4,43.0
مسیول ماشین نویسی,4,41.0
مسیول مخابرات,4,42.0
مسیول مخابرات اداره محیط زیست,4,42.0
مسیول مدارک پزشکی,4,44.0
مسیول مدارک پزشکی بیمارستان بهمن,4,44.0
مسیول مرکز تماس تلفنی کال سنتر,4,42.0
مسیول مرکز ورودی وکنترل انبارها,4,43.0
مسیول موارد خاص بیمه ای,4,44.0
مسیول میکروفیش,4,44.0
مسیول هزینه یابی وصدوراسنادحسابداری,4,43.0
مسیول هماهنگی انبار با کامپیوتر انبارها,4,43.0
مسیول هماهنگی خرید,4,43.0
مسیول وام,4,42.0
مسیول وصول مطالبات,4,42.0
مسیول وکارمندحسابداری,4,43.0
مسیول پذیرش,4,42.0
