id,title_norm,label_1
915,کاردان کنترل کیفیت مواد شیمیایی,3
916,کارگررنگرزی وچاپ شیمیایی,8
917,کارگر فنی اتومکانیک,7
918,کمک تکنسین و سرکارگر ماشینکاری سنگ,3
919,کارگرساده تصفیه روغن,9
920,تکنسین ارشد اجرایی سیویل,3
921,تکنسین ارشد نت برق سرویس های جانبی,3
922,تکنسین ارشد نوبتکار آزمایشگاه کارخانهbd pbr,3
923,خمیرگیر نانوایی دستی,7
924,تعمیرکار جوشکار,7
925,تکنسین فوریت های پزشکی,3
926,رئیس سرویس های جنبی ریخته گری مداوم,1
927,رییس تاسیسات مکانیک و خدمات مهندسی,1
928,رییس حسابداری پیمانها و واحدها,1
929,سرپرست حسابداری دارائیها,1
930,کارشناس مسیول روابط عمومی,2
931,رئیس تعمیرات و سرویسهای ریخته گری مداوم,1
932,راننده ماشین آلات حمل ونقل کارگاهی,8
933,متصدی سفارشات خارجی,4
934,متصدی طباخی,5
935,کارشناس یک تضمین کیفیت و ممیز داخلی,2
936,کارشناس مسئول امور مالی منطقه,2
937,کار شناس تنظیم حسابها,2
938,کارشناس انبار مواد اولیه و محصول,2
939,کارشناس بازرگانی درامور حمل و نقل بین المللی,2
940,مراقبت کارشارژریخته گری پالایشگاه,8
941,کارمند اداری و ثبت دفتر اسناد رسمی,4
942,کارگراپراتورقرقره پیچی,8
943,کارگربرق برقکارکمپرسورخانه,7
944,کارگرتعمیرات الکترومکانیک نیروگاه گازی,7
945,کارپردازتوزین مواد,4
946,کاشناس تکنولوژی گروههای اموزشی وبررسی محتوا ابتدایی,2
947,برقکار درجه دو,7
948,کمک مکانیک تعمیرگاه,7
949,کمک پرسکار سنگ سمباده,8
950,جوشکاروبرقکارمرتبه,7
951,رئیس اداره مدیریت محصول و خدمات دیتا,1
952,رئیس اداره پژوهش و کار آفرینی,1
953,رئیس گروه مالیاتی اطلا عات وخدمات م,1
954,حسابدار صندوق,4
955,رییس بخش تولید ساخت کنترل و بسته بندی فراورده های نیمه جامد,1
956,رییس اداره امور مجامع,1
957,رییس گروه تلفیق برنامه وبودجه,1
958,کارگراسفالت کار,9
959,کارشناس نظارت بر کمکهای مالی به فدراسیونها,2
960,معاون معاونت بهبودتولیدات گیاهی,1
961,معاون مدیر امور مشترکین,1
962,مسیول آزمایشگاه شیمی وکنترل کیفیت پودرملامین,3
963,معاون مدیریت شعب اداری و پشتیبانی رتبه یک,1
964,مسئول کنترل انبارها,3
965,اداره سیر و حرکت اداره کل راه اهن لرستان معاون اداره درامورحرکت د,1
966,اپراتور دستگاه تولیدشکلات,8
967,دفتردار امور نهادها و ذینفعان مالی,4
968,رئیس محیط زیست و انرژی,1
969,سرپرست هماهنگ کننده امور پشتیبانی,1
970,سرپرست پرداخت قطعات,3
971,مسئول ایستگاه آتش نشانی,1
972,متصدی دستگاه پرس,8
973,کارشناس سامانه های اطلاعاتی حمل و نقل,2
974,معاون شعبه درجه3 رئیس شعبه درجه4 رتبه یک,1
975,دستیاربرش تکمیل کاغذ,8
976,فورمن تعمیرات برق واحد توزیع برق و سیالات,3
977,متصدی چاپ بی آراس دی,8
978,مسئول انتظامات اورژانس,5
979,رییس گروه امور شوراها,1
980,مسئول برنامه ریزی و نظارت حمل و نقل,3
981,کارشناس زیستگاهها,2
982,کارشناس اطلاعات و فناوری,2
983,معاون صنایع دستی وهنرهای سنتی,1
984,کارشناس معاونت اموراجرائی مرکز اموزش و پژوهشهای بین المللی,2
985,کارشناس امورپشتیبانی,2
986,کارگرنظافت چی سالن تولید,9
987,کارگرکاردینگ درجه 2,8
988,اپراتور دستگاه برش تیوب,8
989,اپراتور ریسندگی نخ,8
990,تکنسین مسئول تعممیرات نیروگاه,3
991,رئیس اداره حفاظت امور کارکنان,1
992,رئیس مهندسی مجدد,1
993,رئیس کنترل ابزاردقیق,1
994,سرپست بافندگی بافندگی,3
995,سرکارگر ورق کار فلزات,3
996,رتوش کار,7
997,ماشینکاروقالبسازدرجه دو,7
998,سرپرست انبار خام,3
999,سرپرست انباررنگ,3
1000,مدیر بخش بهره برداری,1
1001,متصدی کمپرسور هوا,8
1002,شاگرد ساندویچی,5
1003,شاگردی و فروشندگی ظلا,5
1004,مامور حفاظت و کنترل مشاغل سخت,3
1005,رییس گروه برنامه ریزی و بهره برداری,1
1006,کارگر ماشین مقوابر,8
1007,کارگر متصدی آسیاب,8
1008,ناخدای شناور صیادی آب های عمیق,6
1009,ناظر حمل و نقل,3
1010,نامه رسان و راننده,4
1011,متصدی دبیرخانه,4
1012,متصدی دستگاه بطری پرکن,8
1013,کارشـــــــناس عیب یابی خطوط زمینی,2
1014,کارگردرواحدبرنامه ریز,4
1015,کارگرساخت و مونتاژ,8
1016,کارگر سه ابکاری,8
1017,اپراتوربازرسی ورفع اتصال کوتاه درجه آموزشی پا,8
1018,تراشکارماهر چدن تراش,7
1019,دریل کارسریسازی,8
1020,رییس برنامه ریزی و بهبود سیستم های فروش,1
1021,رییس دایره درجه 4,1
1022,سرپرست وکمک سرپرست مونتاژ,3
1023,متصدی خدمات تولید,8
1024,متصدی دریل واگن,8
1025,متصدی دستگاه پرس سنگ,8
1026,کارشناس برنامه ریزی کارگاهی,2
1027,کارشناس امور توانبخشی و مناسب سازی,2
1028,کارشناس نظام های مدیریتی,2
1029,کارشناس مهندسی محصول موتور,2
1030,کارشناس ارشد مهندسی صنعتی,2
1031,متصدی رمز و حفاظت اسناد اداره حفاظت اسناد,4
1032,مشاور معاون روابط کار,2
1033,مسیول امور دفتری,4
1034,کارشناس شیمی ومحیط زیست,2
1035,اپراتور بسته بندی فریم و پرواز,8
1036,کارگرفنی,7
1037,اپراتور رنگ کش رنگرزی,8
1038,رئیس واحد حقوق و دستمزد,1
1039,سرشیفت مرکب سازی,3
1040,سرشیفت ومکانیک بافندگی,3
1041,سرشیفت کنترل کیفیت وآزمایشگاه فولادسازی,3
1042,سرشیفت کوره های دکور,3
1043,سرپرستی تضمیت کیفیت,3
1044,سرکارگرماشین چی ورق,3
1045,کارمند واحد پشتیبانی فنی تولید,4
1046,کاردان مراقب سلامت ماما,3
1047,کارشناس حسابداری خرید و قیمت تمام شده,2
1048,پرورش دهندگان دام های گوشتی و شیرده,6
1049,معاون اموراداری,1
1050,متصدی کنترل تلمبه آب,8
1051,معاون اموزش وپژوهش,1
1052,مسئول تعمیرات ونگهداری دیگ بخار تاسیسات,3
1053,کارشناس شبکه های رایانه ای,2
1054,کارگر ریسندگی دوم بخش پلی استر,8
1055,کمک سرپرست بایشگاه غذاخوری,5
1056,کمک سرپرست دستکش صنعتی,3
1057,کارشناس مسئول نظارت برموادغذایی وآشامیدنی,2
1058,متصدی گرانول سازی,8
1059,کارمند تحویل,4
1060,کارشناس اداری وپشتیبانی,2
1061,کاردان دبیرخانه و بایگانی شرکت,4
1062,نظافتچی ریسندگی وو,9
1063,کارگرلاک داخل,8
1064,کارگرمتخصص تعمیر مکانیک بویلر,7
1065,کارگرموتورخانه,8
1066,کمک فورمن نصب مخازن و بتن مواد عایق,3
1067,تعمیربرق دستگاهای صنعتی,7
1068,کمک سرشیفت اتاق فرمان,3
1069,کمک سرپرست کارخانه دان,3
1070,کمک متصدی دستگاه روکش,8
1071,سرشیفت انبار ضایعات,3
1072,سرشیفت برق ریخت,3
1073,سرپرست مدیریت ارتباطات و روابط بین الملل گروه,1
1074,متصدی مکانیکی ماشین الات,7
1075,کاردان بهره برداری وتعمیرات برق یک,3
1076,مکانیک تریلرهای سنگین,7
1077,کاردان امور پردازش اطلاعات,3
1078,مکانیک ارشد ماشین آلات سبک,7
1079,کارشناس دریافت وپرداخت,2
1080,کارشناس مسئول امورپیمانها,2
1081,کارشناس خدمات فنی مشتریان ed,2
1082,کاردان جوشکاری,3
1083,کارگرتکمیل پتو,8
1084,کارگرحلاجی ماشینکارحلاجی وخشک کن,8
1085,استادکار نقاش صنعتی,7
1086,اپراتور دستگاه طعم زن پیاز,8
1087,کمک انباردار خارج از کارخانه,4
1088,اپراتور ارشد ماشین آلات صنعتی,8
1089,تکنیسین عملیات سنگ شکن و آگلومره,3
1090,تکنیسین کنترل و ابزار دقیق,3
1091,جاشو کشتی دوبه بر,8
1092,رئیس بخش کنترل میکروبی,1
1093,راننده درجه آموزشی جرثقیل معدن,8
1094,رییس تعمیرات و سرویسهای ریخته گری مداوم,1
1095,صفحه تراش سه,7
1096,سرپرست قسمت بسته بندی انتی بیوتیک,3
1097,متصدی بهداشت صنعتی,3
1098,متصدی تجهیزات اختصاصی حفاظت فیزیکی و عملیات,5
1099,متصدی تعمیرات کمپرسورها,7
1100,متصدی تهیه خمیرشکلات,8
1101,سرپرست نقاشی وتزئینات,3
1102,مدیرعامل باشگاه فرهنگی ورزشی,1
1103,مسوول فرمانده یگان,1
1104,معاون مدیر خدمات پشتیبانی,1
1105,کارشناس عامل ذیحسابی,2
1106,کارگر تولیدی دمپایی,8
1107,کارگر خوراک ریز بخش دامداری,9
1108,کارگر ساده خدمات,9
1109,سرپرست نت برق پرس شاپ,3
1110,سرپرست کارگاه اسپول سازی,3
1111,فورمن برق و ابزاردقیق,3
1112,فورمن تعمیرات ابزارآلات,3
1113,سرپرست حقوق و دستمزد و سهام,3
1114,فروشنده دوره گرد,9
1115,مسئول آمار و اطلاعات فروش,4
1116,مسئول اپراتور,3
1117,مونتاژتوزیع نقاشی وتکمیل مونتاژکارو,8
1118,کاردان اداری وخدمات,3
1119,کارشناس بازرسی،ارزیابی عملکردوپاسخگویی به شکایات,2
1120,کارپرداز و مسئول خدمات مرکز مولائی,4
1121,کارگری بسته بندی کشتارگاه مرغ,9
1122,کارگری قنادی,7
1123,جوشکار قسمت مونتاژ,7
1124,رئیس گروه مصنوعات نیمه ساخته شده,3
1125,سرپرست اداره مدیرامور,3
1126,شارژ و دشارژکننده باتری اتومبیل,7
1127,مدیر دفتر بهره وری منابع انسانی,1
1128,مدیر سازماندهی آموزش و توسعه منابع انسانی,1
1129,مسئول دفتر پشتیبانی فرآیندها و سیستم ها,3
1130,کارشناس امور فنی اتومکانیک,2
1131,پرورش گیوی,6
1132,کارشناس پردازش اطلاعات,2
1133,کارشناس مسئول آموزش متوسطه راهنمای,2
1134,کارشناس بودجه بخش انفورماتیک,2
1135,فورمن مونتاژ قفسه نورد,3
1136,متصدیسالنشربتسازی دستگاهتهیهلیتریدوج,8
1137,مسئول بخش برنامه ریزی نت قالب,3
1138,کارشناس عیب یابی خطوط زمینی,2
1139,متصدی دودستگاه اسیاب گرانول سازی,8
1140,مدیر امور مهندسی برق,1
1141,مشاور اقتصادی مدیرعامل,2
1142,کارشناس شیفت بهره برداری,2
1143,متصدی دستگاه فراوری سنگ,8
1144,کارشناس ارشد پیمان و رسیدگی,2
1145,کارشناس ارشد مهندسی cng,2
1146,نمونه بردارارشدمعدن,3
1147,کارشناس سلامت وتندرستی,2
1148,کارشناس مدیریت انرژی وکارآئی تجهیزات بویلر,2
1149,کارگرمکانیکی ماشین الات صنعتی تصفیه اب,7
1150,کارگرنظافت,9
1151,کارگرپخت وسفیدگری,8
1152,کارگرپرس پلاستیک,8
1153,استاد کار ارشد فرزکاری,7
1154,اپراتور دستگاه اکسپندر یونولیت,8
1155,کارگرفنی شابرزن تولید,7
1156,تکنسین مصارف سنگین ووصول مطالبات,3
1157,تعمیرکارمکانیک کنورتور ومیکسر,7
1158,رئیس ناحیه تولید شیمیایی بخش اکریلیک,1
1159,رئیس کارگاه آماده سازی و ارسال محصول,1
1160,کنترل چی اتوبوس بین شهری,5
1161,اپراتوربرش سنگین,8
1162,تکنسین نوبتکار برق,3
1163,تکنسین وتعمیرات غلتک,3
1164,تکنسین کنترل کیفیت قطعات ورودی و ساخت,3
1165,راننده کامیون سنگین جمع اوری وحمل زباله شهری,8
1166,سرپرست تعمیرات مکانیک آمونیاک,3
1167,سرگروه شیفت رانندگان جرثقیل ها,3
1168,کارگر فنی نت و ریل و ابنیه,7
1169,مسیول دفتر مدیر طراحی بدنه,3
1170,کارشناس تحقیقات فنی و مهندسی,2
1171,مسیول حسابداری اموال انبار و بایگانی,3
1172,کارشناس تاسیسات حرارتی و برودتی,2
1173,معاون ابتدایی,1
1174,کارشناس تبادلات دارو,2
1175,کارشناس آمار و سیستم های منابع انسانی,2
1176,ورقکار و جوشکار درجه 2,7
1177,کارگر نظافت ساختمان,9
1178,کارگر هیدرو تست تولید,8
1179,انبارخط تولید,4
1180,اپراتورتست وفازپنج شاخه,8
1181,اپراتورتهیه بهداشتی,8
1182,دامدار به روش سنتی,6
1183,دامدار تواما زراعتکارو باغدار,6
1184,تعمیرکار خطوط تلفن,7
1185,رئیس سالن تولید ریخته گری,3
1186,کاردان طرح و توسعه اجرا,3
1187,کارگربرس وتراش,8
1188,کارگربرش یکطرف صحافی درجه 2,7
1189,انباردارارشددرواحدانبارمحصول,4
1190,کمک مکانیک صنعتی,7
1191,جوشکار مونتاژ کمپرسور,7
1192,رئیس اداره همطرازی,1
1193,مسئول کنترل و پایش فرآیندهای مالی,3
1194,کارگر حمل بخش اکریلیک,9
1195,اداره امور مالی و اموال اداره کل راه اهن شمالغرب مسئول امور مالی,1
1196,اداره سیر و حرکت اداره کل راه اهن تهران رئیس ایستگاه جانشین,1
1197,اداره سیر و حرکت اداره کل راه اهن تهران رئیس ایستگاه رباط کریم,1
1198,اپراتورپمپ اب,8
1199,تکنسین برق تجهیزات القایی,3
1200,تکنسین برق و ابزار دقیق قسمت تعمیرات بخش پلی استر,3
1201,تکنسین پالایش,3
1202,تکنیسین پشتیبانی ریخته گری و ارسال محصول,3
1203,سرپرست نوبتکارماشین کاغذخط تولیدکاغذ,3
1204,سرپرست کنترل ساخت,3
1205,قالب گیروریخته گری,7
1206,سرکارگرانبارمحصول,3
1207,ماشین نویس,4
1208,کارشناس مسئول خدمات پژوهشی,2
1209,مسئول نگهداری و تعمیرات مکانیک ذوب,3
1210,کارشناس مسئول گروه برنامه ریزی اموزشی,2
1211,مسئول تعمیرات و نوسازی قطعات برقی,3
1212,کارگر تهیه قند,8
1213,کارشناس مسؤل اداره تحلیل اطلاعات و آمار,2
1214,کارشناس امور توان بخشی مبتنی بر جامعه,2
1215,استادکار مکانیسین نیروگاه,7
1216,استادکارارماتوربند,7
1217,اپراتور دستگاه قیف زن کیک کلوچه و بیسکوییت,8
1218,اپراتور دستگاه منگنه زن کفش,8
1219,برشکار رویه کفشهای نیمه چرمی,7
1220,تکنسین کوره آهک,3
1221,رئیس اداره رفاه دانشجویی کارشناس,1
1222,متصدی ایمنی وبهداشت صنعتی,3
1223,سرپرست شیفت آسیاب موادخام خط,3
1224,مدیر ممیزی اسناد مالی,1
1225,نظافتچی میکسینگ کلندرجدید,9
1226,کارشناس مسئول پیش بینی عددی وضع هوا ومدیریت بحران,2
1227,متصدیان ورود اطلاعات,4
1228,کارشناس جاده سازی و ماشین آلات,2
1229,مسئول تعمیرات مکانیکی معدنی,3
1230,مسئول خدمات نقلیه,1
1231,کارشناس حفاظت و ایمنی سیر و حرکت,2
1232,اپراتور پاکت فیلم,8
1233,بسته بندی و کنترل لنت,9
1234,کشاورز محصول دار و دامدار خودمصرف,6
1235,اپراتور اطاق کنترل آسیاب مواد,8
1236,تکنیسین شیفت تعمیرات لاستیک خودروهای سنگین,3
1237,تکنیسین نگهداری و تعمیرات,3
1238,رئیس امور فروش خدمات,1
1239,رئیس بازرگانی قطعات و ماشین آلات,1
1240,متصدی تعمیرات ونگهداری,7
1241,مراقبتکار ارشد شیفت عملیات ew,8
1242,کارشناس برآورد و تعیین مقادیر,2
1243,کارشناس ارشد اویونیک سطح 5,2
1244,کارشناس قراردادهای توسعه و پروژه ها,2
1245,کارشناس فرآیند سرباره حمل و نقل صنعتی,2
1246,کارشناس برق سرپرست برق صنعتی,2
1247,واحد ستاره دار اداره کل خدمات ساختمانی و ایستگاهی کارشناس مسئول ن,2
1248,معاون کارشناس عمران,3
1249,کارشناس طرح و مهندسی,2
1250,معاون تولید کک وموادشیمیایی,1
1251,کارگر حمل بار لوله در کارخانه لوله,9
1252,کارگر خدماتی وتولید,9
1253,کارگر روغن کشی,8
1254,کمک کارشناس خدمات دانشجویی,3
1255,کمکمتصدی کارخانه چوببری مشاغل سخت,8
1256,بارگیرخانه پاکت پرکن بارزن,9
1257,کارشناس مسیول نظارت برموادغذایی وآشامیدنی,2
1258,رئیس شیفت دوم نگهداری وتعمیرات,3
1259,رییس قسمت خطوط هوایی انتقال و فوق توزیع,1
1260,سرپرست نوسازی پروژه های تعمیرات,3
1261,سرپرست وب,3
1262,مربی خصوصی ورزشی,3
1263,کارمند امور پشتیبانی صنعت,4
1264,مسئول دروازه و پذیرش,4
1265,کاردان خدمات دریائی,3
1266,مسئول روابط عمومی ارزیابی عملکرد بازرسی و پاسخگویی به شکایات,1
1267,مونتاژکار موتور تیبا,8
1268,کارمند ارشد تخلیه وبارگیری,4
1269,کارشناس انفورماتیک رتبه چهار,2
1270,مسئول خرید و خدمات تجهیزات و ماشین آلات و قطعات یدکی مکانیک,3
1271,کارگربرش خشک ورق,8
1272,کارگربارگیرخانه,9
1273,اپراتور ماشین ریسندگی ورتکس,8
1274,انباردارتحویل دهنده اجناس,4
1275,کمک مراقبتکارعملیات سنگ شکن دومی وسومی تغلیظ,8
1276,تعمیرگاه جوشکاروبرشکار,7
1277,راننده اتومبیل حمل بار یا مسافر,8
1278,رئیس عضو هیئت علمی,2
1279,رئیس مجتمع ورزشی کارشناس,1
1280,جوشکاردرلوله سازی,7
1281,دندانپزشکی,2
1282,سرپرست مدیریت امور انرژی و تامین منابع,1
1283,راننده واحدتنظیفات,8
1284,کارشناس و مسئول امور مالی,2
1285,کارشناس عوامل فیزیکی و شیمیایی,2
1286,کارشناس طب ورزشی,2
1287,معاون پژوهشی و تحصیلات تکمیلی,1
1288,متصدی تعمیرات مکانیکی کمپرسورهاورولها,7
1289,کارگر ریسندگی ارشد دولاتاب,8
1290,اداره امور ناوگان اداره کل راه اهن جنوب کارشناس تنظیم و نظارت بر,2
1291,اداره امور ناوگان اداره کل راه اهن هرمزگان متصدی تعمیرات واگن س,7
1292,کمک مکانیک کوره,7
1293,اپراتورپرس وتراش و,8
1294,اپراتورپرسها,8
1295,تکنسین تراش وپرداخت غلطک,3
1296,دست فروش جوراب,9
1297,تکنسین های مهندسی شیمی,3
1298,رئیس قسمت پیگیری و اجرا,1
1299,زراعتکاردیم,6
1300,سرپرست پرس سالن و,3
1301,سرپرست پرس وبرش,3
1302,مسئول هماهنگی با مراکز آموزشی,3
1303,سرپرست کنترل تولید محصول سبک,3
1304,فورمن تعمیرات اتوماسیون و ابزاردقیق انبارتختالوکورههایپیشگر,3
1305,مسئول انبارهای عمومی و ساخت,3
1306,کارمند امور دفتری و تایپیست,4
1307,کاردان شیمی,3
1308,مسئول دبیرخانه و ماشین نویسی,4
1309,کاراموزموادبازیابی موادشیمیایی ریکاوری,8
1310,کاراموزتولیدکاغذ,8
1311,کارشناس دفترنمایندگی پشتیبانی و فنی مشتریانed سایپاسیتروئن,2
1312,کارگربارگیری وتخلیه ارد,9
1313,کوره اجر پزی,8
1314,جوشکاری ارتفاعات,7
1315,راننده تانکر اب,8
1316,مامور قرایت کنتور,9
1317,کارگر سیمبان راننده,7
1318,مهندس ارشد نت برق صنعتی,2
1319,کارشناس اموراداری جعفراکبریان جانبازحالت اشتغال,2
1320,کارشناس مالی اموال,2
1321,کاردان حسابداری مالی,3
1322,کارشناس امور توانبخشی مبتنی بر جامعه,2
1323,کارشناس مسؤول رسیدگی به اسناد اداره رسیدگی به اسناد,2
1324,مهندس تامین مواد اولیه,2
1325,مسئول عملیات دریائی و بندری,3
1326,مهندس ارشدمکانیک نورد,2
1327,کارشناس متخصص وصول حق بیمه,2
1328,کاردان برنامه ریزی فنی,3
1329,مسئول سیلوی غلات,3
1330,کارشناس مسؤول ازمایشگاه نوری,2
1331,پذیرش بیماران ومدارک پزشکی,4
1332,کارشناس پل سازی,2
1333,کارشناس پیگیری و وصول مطالبات جاری,2
1334,کارگر مقدمات بافندگی,8
1335,کارگرخدماتی نظافتچی سالنها,9
1336,بسته بند محصولات بهداشتی و آرایشی,9
1337,تولیدقطعه,8
1338,تولیدورق,8
1339,تکنسین تعمیرات توربوژنراتور,3
1340,رئیس امور سهام,1
1341,رئیس برنامه ریزی وکنترل موجودیها,1
1342,رئیس تامین ملزومات,1
1343,راننده ماشین نیسان,8
1344,سرپرست ارشد دفتر برنامه ریزی و کنترل نت فولادسازی و ریخته گری,1
1345,رییس توزیع برق,1
1346,کارشناس مسئول مکانیزاسیون,2
1347,کارشناس کیفیت قطعات و مجموعه های تزئینی,2
1348,پیگیری تولید قدرت وپیگیرتولید کارگاه,4
1349,کارشناس ژیو تکنیک,2
1350,کارشناس مسئول تصفیه امور ورشکستگی,2
1351,کارشناس مسئول تحقیقات بازار,2
1352,کارشناس برنامه های درمانی,2
1353,کارشناس مبارزه بابیماریهادامی,2
1354,مسئول سفارشات و کنترل موجودی,4
1355,مسئول شیفت آزمایشگاه نساجی,3
1356,انباردار واردات فولادسازی ونورد پیوسته,4
1357,تکنیسین ارشد حفاری زیر فشار تعادل مخزن,3
1358,تکنیسین برق الکترونیک,3
1359,تکنیسین شیفت تعمیرات برق ماشین آلات حفاری و برداشت,3
1360,راننده لیفتراک و سرویسکار,8
1361,سرپرست ارشدروزکارتولیداب ودیگهای بخار,3
1362,سرپرست انباشت و برداشت,3
1363,سرپرست برق ftp یک,3
1364,رییس رفاه و تربیت بدنی,1
1365,رییس قسمت نظارت برتعمیرات شبکه,1
1366,کارگر متخصص نصب مقره,7
1367,کاردان یا تکنسین امورداروئی,3
1368,کارشناس آمار و تحلیل داده های تولید,2
1369,نجاروو,7
1370,مکانیکی حرارتی بویلر,7
1371,کارگر تغذیه لعاب واحد,8
1372,تکنسین آزمایشگاه پزشکی,3
1373,تعمیرکار ارشد برق سالنهای بافندگی,7
1374,رئیس قراردادهای خرید,1
1375,رئیس تاسیسات مکانیک و خدمات مهندسی,1
1376,رییس گاز رسانی,1
1377,مسئول ایمنی کار,3
1378,مسئول برق رنگرزی,3
1379,کارشناس حفاظت مانیتورینگ,2
1380,مهندس تعمیرات واحدهای بسته بندی و بارگیری,2
1381,مسئول قسمت مراسلات,4
1382,ملوانی قایق,8
1383,کارشناس مسئول دفاتر قانونی و حسابهای پرداختنی,2
1384,مسئول فیلینگ نیمه جامدات,3
1385,کارگراسترچ,8
1386,کارمند ایمنی,4
1387,کارگرتولیدیارن پلی استر,8
1388,خدمات پلیشکاری,7
1389,متصدی شکر خشک کن و بسته بندی,8
1390,رئیس حسابداری پیمانها و واحدها,1
1391,مسئول امور اجتماعی و انتخابات و شوراها,3
1392,کارمند اطاق کنترل نقل و انتقال مواد نفتی,3
1393,کارشناس ایمنی حمل و نقل و پشتیبانی,2
1394,کارشناس حسابداری انبار و اموال,2
1395,کارشناس مسئول توسعه مشارکتها,2
1396,کارگرحمل و نقل,9
1397,جوشکاری وکاربیت کاری,7
1398,تکنسین سیویل,3
1399,سرپرست شیفت تولیدcck,3
1400,سرپست مقدمات بافندگی مقدمات بافندگی,3
1401,متصدی شوینده تفاله خمیرسازی,8
1402,مسئول امور ثبت,3
1403,مسئول امورسیاسی وانتظامی,1
1404,کارگر ماهر تهویه,7
1405,مکانیک و سرپرست سالن,3
1406,کارشناس تحقیق و توسعه فناوری جدید,2
1407,کارشناس مسئول مشاوره و دانشجویی,2
1408,معاون اداره کل دبیرخانه و اسناد دفتر معاون اول رییس جمهور,1
1409,کارشناس کنترل وتضمین کیفیت,2
1410,کارگرساده تولید قسمت پولیش کپسول,9
1411,تشک دوزارشد,7
1412,تعمبرکار برق خودرو,7
1413,تکنسین ارزیابی وکنترل تولید,3
1414,رئیس دفتر هیئت مدیره ومسئول,1
1415,فروشنده آهن,5
1416,سرپرست ک ت تحت فشاروسازه سازه,3
1417,کارشناس ژئو تکنیک,2
1418,مسیول انبارهای عمومی و ساخت,1
1419,فروشنده اهن,5
1420,کارمندساده کارگاه تعمیرات برق,9
1421,نوردکار ضایعات,8
1422,کارشناس مهندسی و تکنولوژی ساخت,2
1423,کارمند توسعه و تکامل منطقه ای,3
1424,کارگر نگهداری و تعمیرات,7
1425,کمک مونتاژکار ماشین,8
1426,تعمیرکار برق و الکترونیک ماشین الات,7
1427,کمک راننده دستگاه فنیشر,9
1428,رئیس اداره اداره دبیرخانه مرکزی,1
1429,جوشکار سالن پایه سازی,7
1430,سرپرست فروشگاه های زنجیره ای,1
1431,سرپرست لباسشویی,5
1432,سرپرست معاونت بازاریابی و فروش,1
1433,کارگر کمکی ضایعات فلزی فولاد سازی,9
1434,کارشناس برق برق خوراک دام,2
1435,مهماندار و آشپز,5
1436,کارشناس برنامه ریزی و تعمیرات,2
1437,معاونت مالی و سرمایه انسانی,1
1438,کارشناس برنامهریزی و نگهداری,2
1439,منبت کار چوب,7
1440,مدیر کانون اصلاح و تربیت,1
1441,کمک انباردار لنبار مواد اولیه,9
1442,کمک انباردارانباراهن تولید,9
1443,گروه ایمنی و نظارت بر شبکه اداره کل راه اهن لرستان کارشناس مسئول,2
1444,کارگرکمک کنترل ماشینی بزرگ سرماشینی کوچک,8
1445,اپراتورکنترل کیفی,3
1446,تکنسین تولید نیروگاه بهره برداری شرق بخش نیروگاه,3
1447,تحویلداری تخلیه بارگیری,4
1448,دامدار صنعتی گوسفند,6
1449,تکنسین مکانیک تعمیرات اکریلیک,3
1450,رئیس رفاه و تربیت بدنی,1
1451,مسئول اداری و خدمات فنی و عمومی,1
1452,کارشناس مسئول تنظیم برنامه و رسم گرافها,2
1453,مهندس تعمیرات الکترونیک قسمت آزمایشگاه بخش تضمین کیفیت,2
1454,نگهبان واتش نشان ج,5
1455,مغازه آرایشگری زنانه,5
1456,کارشناس بهر ه برداری توربین واحد,2
1457,پست سازمانی در چارت مصوب,4
1458,کارشناس تعمیرات و خدمات پس از فروش,2
1459,کارشناس کارشناس خبره,2
1460,پیمانکاری ساختمانی,1
1461,کارگر ساده قارچ جمع کن,9
1462,کمک آتشبار معدن,9
1463,اپراتور مخلوط کن ماسه چدن ریزی دیزاماتیک,8
1464,خدمه کشتی مسافربری,5
1465,رئیس تولید اکستریور سایت جنوب,1
1466,رئیس تولید سوم,1
1467,عضو هیات علمی رادیولو‍ژی,2
1468,عضو هیات علمی نفرولوژی,2
1469,سرکارگر,3
1470,مسئول امور ارتقای بهره وری,2
1471,مسئول امور سرمایه انسانی,1
1472,مسئول انبار و بارگیری و تحویل محصولات مایع ماهشهر عملیات انبارهای محصول,1
1473,کارشناس بررسی مبارزه و مراقبت بیماریهای مشترک,2
1474,کارشناس ممیزی محصول و فرآیند,2
1475,کاربادریل واگن معدن,8
1476,متصدی دفتر ایمنی بهداشت و محیط زیست,3
1477,کارشناس ناظر بر خدمات فرودگاهی,2
1478,کارگر اسفالت کار,9
1479,کارگرپرسکارقوطی درجه 1,8
1480,اپراتور جرثقیل سقفی انبار بعد از اسکین و تمپر میل,8
1481,اپراتور دستگاه سی ان سی,8
1482,تعمیر کار تلفن همراه,7
1483,رئیس کارگاه ساخت و مونتاژ,1
1484,سرشیفت کنترل ومتراژتکمیل,3
1485,سرکارگرآسفالت,3
1486,متصدی کنترل دستگاه خرد کردن مواد شیمیایی,8
1487,مسئول خدمات و نظافت,5
1488,نقاش خودروو,7
1489,کارشناس تولیدوبهره وری,2
1490,مسئول نظارت برارزیابی,1
1491,کارشناس طراحی مهندسی,2
1492,کارگرماهررنگرزی,7
1493,اپراتور ارشد کارگاه ذغال,8
1494,کارگرساده سربطر,9
1495,اپراتوردستگاه ورنی زنی,8
1496,تعمیرکار تجهیزات مکانیکی واحد خط اسیدشویی اضطراری,7
