id,title_norm,label_1,isco_sub_major_group
11899.0,تهیه ماسه,9,
11902.0,تهیه مواد کارگرتولید,9,
11907.0,تهیه و بسته بندی سبزی خورشتی,9,
11910.0,تهیه و تولید نوشیدنی,8,
11911.0,تهیه و تولید پوره میوه جات,8,
11942.0,تهیه کننده و بسته بند نشاسته,8,
11944.0,تهیه کننده چسب نشاسته,8,
11954.0,توتون خشک کن,8,
11955.0,توتون ریز,8,
11969.0,توربین,8,
11970.0,توربین بازکن اندریسند گی,8,
11971.0,توربین دی سازی,8,
11983.0,توری گوش,9,
11985.0,توزیع اب اشامیدنی,9,
11988.0,توزیع علوفه,9,
11989.0,توزیع غذا,9,
11992.0,توزیع مواد اولیه در سالن,9,
11993.0,توزیع مواد پخت,9,
11994.0,توزیع مواداولیه مستقردر کارگاه,9,
11995.0,توزیع نخ,9,
11996.0,توزیع نخ سالن قالیبافی,9,
11998.0,توزیع کن کیسه های قند قاپون چی,9,
12000.0,توزیع کننده آب معدنی کمک راننده,8,
12019.0,توزین,9,
12020.0,توزین دستی و بسته بند,9,
12021.0,توزین رنگ توزین,8,
12022.0,توزین رنگهای شیمیایی,8,
12023.0,توزین سالن رنگرزی,8,
12024.0,توزین موادپی وی سی,8,
12025.0,توزین و آماده کننده موادبنبوری درجه 1,8,
12027.0,توزین وآماده کننده موادبنبوری,8,
12028.0,توزین وبارگیری,8,
12029.0,توزین کار مامور,9,
12030.0,توزین کار مرتبه دوبخش,9,
12031.0,توزین کار مرتبه یک بخش,9,
12032.0,توزین کارآند ذوب,8,
12033.0,توزین کارانددرجه ذوب,8,
12034.0,توزین کاراندذوب,8,
12035.0,توزین کارمرتبه بخش,9,
12036.0,توزین کارپودرخطبسته بندی,8,
12037.0,توزین کن قند,9,
12038.0,توزین کننده,9,
12039.0,توزین کننده آندهادرجه کامل ذوب,8,
12040.0,توزین کننده آندهای درجه 2 ذوب,8,
12041.0,توزین کننده آندهای ذوب,8,
12042.0,توزین کننده بار,8,
12043.0,توزین کننده دوده وکایولن,8,
12044.0,توزین کننده رنگ تکمیل گردباف,8,
12045.0,توزین کننده نخ,8,
12046.0,توزینکارتولید,8,
12047.0,توزینکارقراضه,8,
12054.0,توسعه فولاد سازی کارورز مرتبه,8,
12058.0,تولوئن زن,8,
12060.0,تولید ابمیوه کارخانه انیک,8,
12062.0,تولید الیاف مصنوعی,8,
12063.0,تولید امپول سازی,8,
12065.0,تولید انواع نخ ریسندگی,8,
12082.0,تولید ذغال سنگ,8,
12090.0,تولید سنترلس,8,
12092.0,تولید شیر خشک,8,
12102.0,تولید ـتست الکتروموتور ـ برنامه ریزی کارگاه,8,
12106.0,تولید فرمان اتومبیل,8,
12107.0,تولید فنیشر,8,
12108.0,تولید فولاد,8,
12110.0,تولید قسمت ته زنی,8,
12111.0,تولید قطعات برق,8,
12112.0,تولید قطعات دیجیتال و کامپیوترمرکزی خودرو,8,
12115.0,تولید لوازم خانگی پاکشوما,8,
12117.0,تولید ماشین الات و ادوات کشاورزی تیلر تراکتور و,8,
12118.0,تولید متصدی اتوماسیون,8,
12119.0,تولید متصدی اوایراسیون,8,
12120.0,تولید متصدی سانتراسیون,8,
12121.0,تولید متصدی قندگیری ازملاس,8,
12122.0,تولید متصدی کیسه گیری,8,
12127.0,تولید ملامین و پلاستیک,8,
12129.0,تولید موادرسانی,8,
12130.0,تولید مونتاژکار اصلاح پهلو,8,
12131.0,تولید میکسر,8,
12133.0,تولید نایلون فریزر,8,
12134.0,تولید نایلون پلاستیکی,8,
12135.0,تولید نظافتچی هاکوبا,9,
12146.0,تولید واپراسیون متصدی ارشد,8,
12147.0,تولید وایندر,8,
12153.0,تولید پره بری,8,
12158.0,تولید کارگر جمع اوری شیشه خرده,9,
12159.0,تولید کارگررزوه لوله,8,
12185.0,تولید کنواید,8,
12191.0,تولید گاز اکسیژن,8,
12193.0,تولید گندله خام,8,
12196.0,تولید یخچال های صنعتی,8,
12202.0,تولیداتوکنر,8,
12204.0,تولیداشلافهرست,8,
12206.0,تولیداهک,8,
12207.0,تولیداپراتورتکمیل,8,
12209.0,تولیدبسته بندی تاسیسات فنی,8,
12210.0,تولیدبنبوری,8,
12212.0,تولیدتراکتور,8,
12216.0,تولیدخشک,8,
12220.0,تولیددوک پیچی,8,
12221.0,تولیدریسندگی,8,
12223.0,تولیدسالن,8,
12226.0,تولیدسه لایه,8,
12227.0,تولیدسیلس,8,
12229.0,تولیدسیم ماشین کار,8,
12230.0,تولیدسیم ماشین کاردرجه,8,
12231.0,تولیدشبکه,8,
12234.0,تولیدشکرزرد کارگربهره برداری,8,
12235.0,تولیدشکرزرد کارگررسوب زدائی,9,
12236.0,تولیدشکرسفید کارگرپارچه کوب,9,
12237.0,تولیدشکرسفید کارگرکوره گازاس او,9,
12239.0,تولیدـسنگزن,8,
12240.0,تولیدفنی راننده,8,
12241.0,تولیدقرقره پیچی,8,
12242.0,تولیدقسمت خمیرگیری تخلیه,8,
12243.0,تولیدقسمت رینگ,8,
12246.0,تولیدلوله متر سالن تولیدلوله های سیمانی بااز,8,
12251.0,تولیدمقوافلوت واطو,8,
12257.0,تولیدهاکوبا,8,
12258.0,تولیدهاکوبافادیس,8,
12259.0,تولیدهشت لاماشیندار,8,
12261.0,تولیدوتحویل,8,
12262.0,تولیدوتکمیل وایندر,8,
12263.0,تولیدورق قسمت اسیاب کارگرتولید,8,
12266.0,تولیدوسط کاردینگ,8,
12268.0,تولیدوفیلتر,8,
12270.0,تولیدوپخش دستی اسفالت,9,
12271.0,تولیدوکشش سیم کوره کار,8,
12272.0,تولیدپاساژ,8,
12276.0,تولیدکابل اکسترودر,8,
12277.0,تولیدکاردینگ ماشیندار,8,
12301.0,تولیدی انبارآرد,8,
12302.0,تولیدی فلایر,8,
12303.0,تولیدی فیلتر هوای ماشین,8,
12308.0,تون تابی,9,
12309.0,تونل,9,
12310.0,تونل معدن ارک بند,8,
12312.0,تونل کار,9,
12313.0,تونلبان,9,
12314.0,تونلر,8,
12316.0,توپی بیار,9,
12317.0,توپی درآور,9,
12336.0,تکمپل,9,
12338.0,تکمیل ترانس کارگردرجه کارخانه توزیع,8,
12345.0,تکمیل و بسته بندی مایع ظرفشویی کارگر,8,
12346.0,تکمیل و بسته بندی متفرقه,8,
12347.0,تکمیل وپرس,8,
12349.0,تکمیل پنبه تراسپورت,8,
12350.0,تکمیل پنبه کارگر پشت کنیتو,8,
12351.0,تکمیل کارترانس ارشد مونتاژتوزیع نقاشی وتکمیل,8,
12352.0,تکمیل کارترانس درجه 2 توزیع,8,
12353.0,تکمیل کارترانس سالن,8,
12356.0,تکمیل کاردرجه الی ارشد قسمت مونتاژ,8,
12357.0,تکمیل کاردرجه ترانس,8,
12522.0,تکنسین ارشدتولید بافندگی,8,
12538.0,تکنسین استاکرو اسکراپر,8,
12544.0,تکنسین اسیاب,8,
12584.0,تکنسین امپول پرکنی درجه 1,8,
12585.0,تکنسین امپول پرکنی درجه 2,8,
12622.0,تکنسین اوپراتوربویلرکمکی,8,
12625.0,تکنسین اپراتوربویلر تانک تغذیه,8,
12706.0,تکنسین بلت درام,8,
12710.0,تکنسین بهره برداری ro1,8,
12711.0,تکنسین بهره برداری برق فشارقوی کیلو ولت,8,
12712.0,تکنسین بهره برداری بویلر,8,
12713.0,تکنسین بهره برداری تاسیات عمومی و سوخت رسانی,8,
12714.0,تکنسین بهره برداری خنثی سازی تصفیه فیزیکی,8,
12715.0,تکنسین بهره برداری درجه 4,8,
12716.0,تکنسین بهره برداری مخازن فرآورده های نفتی,8,
12719.0,تکنسین بهره برداری پاتیل کش,8,
12720.0,تکنسین بهره برداری پساب صنعتی و ro2,8,
12721.0,تکنسین بهره برداری پستهای کیلوولت,8,
12722.0,تکنسین بهره برداری پمپ خانه مرکزی,8,
12723.0,تکنسین بهره برداری کلرزنی و سیستم های تزریق,8,
12762.0,تکنسین تخلیه سوخت مازوت,8,
12779.0,تکنسین تصفیه خانه آب و فاضلاب,8,
12780.0,تکنسین تصفیه روغن,8,
12967.0,تکنسین خردایش و میکسر,8,
12968.0,تکنسین خردایش ومیکسر گندله سازی,8,
13009.0,تکنسین درجه پرکنی امپول,8,
13017.0,تکنسین دسته سیم های ایران خودرو,8,
13018.0,تکنسین دسته سیم های سایپا ورنو,8,
13025.0,تکنسین دستگاه واترجت شستشو,8,
13027.0,تکنسین دستگاههای کنترل فشار چاههای نفت و گاز,8,
13045.0,تکنسین دیسکها وکوره ها گندله سازی,8,
13049.0,تکنسین ذوب اپراتور ارشد ذوب فولاد سازی,8,
13050.0,تکنسین ذوب سطح 1,8,
13051.0,تکنسین ذوب سطح 2,8,
13083.0,تکنسین ریوایندر,8,
13106.0,تکنسین ساخت مواددرجه دو,8,
13107.0,تکنسین ساخت مواددرجه یک,8,
13123.0,تکنسین سالن آلومتک,8,
13124.0,تکنسین سالن تزریق فوم غربیلک,8,
13125.0,تکنسین سالن رادیو پخش,8,
13126.0,تکنسین سالن فنر زنی,8,
13127.0,تکنسین سالن کشش سیم,8,
13128.0,تکنسین سانتریفوژها,8,
13129.0,تکنسین سانتریفیوژها تصفیه,8,
13130.0,تکنسین سانتریفیوژها خام,8,
13140.0,تکنسین سایت قراضه,8,
13153.0,تکنسین سنگ مغناطیس,8,
13173.0,تکنسین سیلوی روباز,8,
13175.0,تکنسین سیمان سازی,8,
13189.0,تکنسین شیرهای دو حالته فاز2,8,
13190.0,تکنسین شیرهای دوحالته فاز1,8,
13191.0,تکنسین شیفت انباشت وبرداشت حمل مواداحیاء,8,
13192.0,تکنسین شیفت بارگیر خانه و انبار محصول,8,
13195.0,تکنسین شیفت بسته بندی و ccl,8,
13196.0,تکنسین شیفت تامین مواد سردکنورترها,8,
13197.0,تکنسین شیفت توزیع نیرو,8,
13266.0,تکنسین فرمگیرومونتاژ,8,
13375.0,تکنسین ماشین الات ابوالقاسم شیری فرد,8,
13376.0,تکنسین ماشین الات بدون شماره,8,
13377.0,تکنسین ماشینهای گره زنی,8,
13654.0,تکنسین پاکسازی محیط,9,
13717.0,تکنسین کارگر مخزن سربسته آب و فاضلاب,8,
13732.0,تکنسین کلرزنی,8,
13739.0,تکنسین کن پیچی تاب,8,
13749.0,تکنسین کنترل طبخ و تبلور,8,
13780.0,تکنسین کیسه گیری و انبار شکر خام,8,
13788.0,تکنسین گرانول سازی,8,
13874.0,تکنولوگ اتاق فرمان آهن اسفنجی,8,
13875.0,تکنولوگ اتاق فرمان بهره برداری دیگها,8,
13876.0,تکنولوگ اتاق فرمان ریخته گری,8,
13877.0,تکنولوگ اتاق فرمان کنورتور,8,
13892.0,تکنولوگ خط نورد,8,
13900.0,تکنولوگ مونتاژ قفسه نورد,8,
13901.0,تکنولوگ میکسر,8,
13903.0,تکنولوگ ناظرشارژقراضه,8,
13904.0,تکنولوگ پخت دولومیت,8,
13905.0,تکنولوگ پخت وتصفیه هوا,8,
13909.0,تکنولوگ کنورتور,8,
13910.0,تکنولوگ کوره,8,
13911.0,تکنولوگ کوره نورد,8,
13912.0,تکنولوگ کوره پاتیلی,8,
13913.0,تکنولوگ کوره پلی زیوس,8,
13914.0,تکنولوگ گوگردزدایی,8,
13919.0,تکنیسن درواحدپخت تایر,8,
13921.0,تکنیسن شیفت کارخانه غبار,8,
13923.0,تکنیسن فلوتاسیون,8,
13928.0,تکنیسین heavy media,8,
13930.0,تکنیسین rom stock pile,8,
13931.0,تکنیسین rotary breaker,8,
13932.0,تکنیسین screen house,8,
13933.0,تکنیسین sergbin,8,
13955.0,تکنیسین اشباع شربت,8,
13966.0,تکنیسین ایربریج,8,
13975.0,تکنیسین بهره برداری توربوسیکل,8,
13980.0,تکنیسین تبخیر کننده ها و هیترها,8,
13981.0,تکنیسین تبخیر کننده و توزیع بخار,8,
13984.0,تکنیسین تشویه,8,
13985.0,تکنیسین تصفیه و آماده سازی لجن,8,
14008.0,تکنیسین حمل نیشکر,8,
14043.0,تکنیسین شیفت اسیاب مواد,8,
14044.0,تکنیسین شیفت اسیابهای سیمان,8,
14045.0,تکنیسین شیفت اماده سازی و شارژقراضه ومواد سرد کوره های کنورتور,8,
14046.0,تکنیسین شیفت بسته بندی و ارایش و اصلاح اند ریخته گری,8,
14052.0,تکنیسین شیفت عملیات بسته بندی و آرایش آند,8,
14053.0,تکنیسین شیفت عملیات خط نورد و اکسید زدایی,8,
14054.0,تکنیسین شیفت عملیات ذوب و گازرسانی,8,
14056.0,تکنیسین شیفت عملیات کمپرسورها و پمپ های تغذیه,8,
14057.0,تکنیسین شیفت ماشین ریخته گری,8,
14059.0,تکنیسین شیفت کاتد شوئی,8,
14070.0,تکنیسین عملیات سنگ شکن,8,
14097.0,تکنیسین مونتاژکار,8,
14150.0,تیتر چین دستی و,9,
14152.0,تیرارمرتبه هیدرولیک,8,
14155.0,تیرچه جمع کن,9,
14156.0,تیرچه ریز,9,
14176.0,تیغ زن,8,
14177.0,تیغ زن ضایعات,8,
14180.0,تیغ وخار,9,
14185.0,تینتر,8,
14186.0,تینتر ارشد صنعتی,8,
14187.0,تینتر درجه 1 تزئینی,8,
14188.0,تینتر درجه 1 صنعتی,8,
14189.0,تینتر درجه 1 پلاستیک,8,
14190.0,تینتر درجه 2 صنعتی,8,
14191.0,تینتر درجه 2 پلاستیک,8,
14192.0,تینتر درجه 3 صنعتی,8,
14193.0,تینر,8,
14194.0,تینر درجه 2 تزئینی,8,
14195.0,تینر درجه 3 تزئینی,8,
14196.0,تینر سازوتکمیل درجه 1,8,
14197.0,تینرسازوتکمیل کن ارشد,8,
14198.0,تینرکار قطعات,8,
14200.0,تیوپ سازی,8,
14201.0,تیوپ کار,8,
14202.0,تیوپر,8,
14240.0,جا به جایی کارمندان,9,
14241.0,جا به جایی کارکنان شبکه بهداشت,9,
14242.0,جابجا کردن بار واثاثیه,9,
14244.0,جابجاکردن بار و وسایل,9,
14245.0,جابجاکردن مسافرین,8,
14246.0,جابجای بار بین شهری,8,
14247.0,جابجای بار وکالا,9,
14248.0,جابجای مهندسین شرکت,8,
14249.0,جابجایی آجر,9,
14250.0,جابجایی اسباب واثاثیه وبار,9,
14251.0,جابجایی اسناد و کارکنان شرکت,9,
14252.0,جابجایی بار با سه چرخه,8,
14253.0,جابجایی بار برون شهری,8,
14254.0,جابجایی بار درون شهری با موتور,8,
14255.0,جابجایی بلوک و سیمان,9,
14256.0,جابجایی خاک,9,
14257.0,جابجایی دانش آموزان,8,
14258.0,جابجایی ریل,9,
14259.0,جابجایی سفال,9,
14260.0,جابجایی سنگ اهن,9,
14261.0,جابجایی ضایعات,9,
14262.0,جابجایی فرش,9,
14263.0,جابجایی ماسه,9,
14264.0,جابجایی مدیر وکارمندان مرکز بهداشت,9,
14265.0,جابجایی مصالح,9,
14266.0,جابجایی میوه,9,
14267.0,جابجایی میوه و تره بار,9,
14268.0,جابجایی و بارگیری مواد شوینده,9,
14269.0,جابجایی و حمل,9,
14270.0,جابجایی وسایل الکتریکی,9,
14271.0,جابجایی وسایل وبار,9,
14272.0,جابجایی پالت کاشی,9,
14273.0,جابجایی کارتن در سردخانه,9,
14274.0,جابجایی کارمندان,9,
14275.0,جابجایی کارکنان,9,
14276.0,جابجایی کارگران معدن,9,
14277.0,جابجایی کود حیوانی,9,
14278.0,جابه جا کردن وبار زدن مواد غذایی,9,
14279.0,جابه جا کردن کیسه پنبه,9,
14280.0,جابه جایی اسباب منزل,9,
14281.0,جابه جایی بیمار,9,
14282.0,جابه جایی سنگ و سرامیک,9,
14283.0,جابه جایی شیر,9,
14284.0,جابه جایی قالیها,9,
14285.0,جابه جایی مرغ کشتارشده,9,
14286.0,جابه جایی هبلکس,9,
14287.0,جابه جایی کاشی و سرامیک,9,
14288.0,جابهجایی وسایل,9,
14290.0,جاده,9,
14293.0,جارو و نظافت,9,
14294.0,جارو کش سالن و نخکش بافندگی,9,
14295.0,جارو کش کاردوحلاجی,9,
14299.0,جاروکردن,9,
14300.0,جاروکش,9,
14301.0,جاروکش انبار نخ و مقدمات بافندگی,9,
14302.0,جاروکش بافندگی,9,
14303.0,جاروکش تمام تاب,9,
14304.0,جاروکش تمامتاب رینگ,9,
14305.0,جاروکش دوباره تاب مقدمات,9,
14306.0,جاروکش دولاتابی,9,
14307.0,جاروکش ریسندگی,9,
14308.0,جاروکش سالن,9,
14309.0,جاروکش سالن تکمیل,9,
14310.0,جاروکش سالن مقدمات ریسندگی نظافتچی,9,
14311.0,جاروکش سالن ودستشویی حمام بافندگی نظافتچی,9,
14312.0,جاروکش شش لا,9,
14313.0,جاروکش فاخماشین واتوکونر,9,
14314.0,جاروکش نیمتاب فتیله,9,
14315.0,جاروکش وبرش زن کاردینگ,9,
14316.0,جاروکش وتخته کش,9,
14317.0,جاروکش چاپ,9,
14318.0,جاروکش گاردتافلایر ریسندگی,9,
14319.0,جاسازی,9,
14320.0,جاسازی وتسمه,9,
14321.0,جاشو,9,
14322.0,جاشو بارج,9,
14323.0,جاشو بچه لنج,9,
14324.0,جاشو ساپلای بوت,9,
14325.0,جاشو شناور جنرال کارگو,9,
14326.0,جاشو شناور خدماتی,9,
14327.0,جاشو لنج باری,9,
14328.0,جاشو لندینگ کرافت,9,
14329.0,جاشو کروبوت,9,
14330.0,جاشو کرین بارج,9,
14331.0,جاشو کشتی lng,9,
14332.0,جاشو کشتی بریک بالک,9,
14333.0,جاشو کشتی تانکری,9,
14334.0,جاشو کشتی حمل گاز,9,
14335.0,جاشو کشتی خدماتی,9,
14336.0,جاشو کشتی فله بر,9,
14337.0,جاشو کشتی نفتکش,9,
14338.0,جاشو کشتی چندمنظوره,9,
14339.0,جاشو کشتی کانتینری,9,
14340.0,جاشو کشتی یخچال دار,9,
14341.0,جاشو کشتی یدک کش,9,
14342.0,جاشوی کشتی,9,
14343.0,جاشویی,9,
14418.0,جانشین موادساز,8,
14433.0,جایگاه شاهد کارگر,9,
14434.0,جت ج کارگرتولیدیک,8,
14435.0,جت زن,8,
14436.0,جت شوئی,9,
14437.0,جت کار,8,
14438.0,جتلوم و یو اس,8,
14439.0,جدا سازی ضایعات,9,
14440.0,جدا کردن ضایعات تولید,9,
14441.0,جدا کردن مواد تو و کهنه,9,
14442.0,جدا کننده ضایعات,9,
14443.0,جداساز,8,
14444.0,جداسازقطعه,8,
14445.0,جداسازی آلاینده ها از نفت و گاز,8,
14446.0,جداسازی مواد قابل بازیافت,9,
14447.0,جداسازی وبسته بندی,8,
14448.0,جداکننده,8,
14457.0,جراثقال چی,8,
14474.0,جرثقیل,8,
14475.0,جرثقیل سنگین بارکوتاورگردان,8,
14477.0,جرثقیل وشبکه هوایی,8,
14478.0,جرثقیل چی تونل,8,
14479.0,جرثقیل چی وشارژکن درجه یک,8,
14480.0,جرثقیل کارسخت وزیان آور,8,
14481.0,جرثقیلچی سنگ زنی,8,
14482.0,جرثقیلچی مگنت درجه یک,8,
14483.0,جرثقیلچی وذوب ریز گیزاک,8,
14484.0,جرثقیلچی وذوب ریزدرجه,8,
14489.0,جعبه انداز,9,
14490.0,جعبه بند,8,
14491.0,جعبه زن,8,
14497.0,جعبه هل دهنده,8,
14498.0,جعبه پرکن,8,
14500.0,جعبه چین,8,
14501.0,جعبه کن,8,
14502.0,جعبه گذارروی خط تولید,8,
14503.0,جعبه گذاروکارپاک کن,9,
14508.0,جفت کن,8,
14518.0,جلواکسترودر,8,
14528.0,جلوخشک کن سیلندر,8,
14529.0,جلوکاردینگ,8,
14530.0,جلوکارگیر,8,
14531.0,جلوکرمپل,8,
14532.0,جلوکش بافندگی,8,
14535.0,جمع آوری زباله,9,
14536.0,جمع آوری زباله روستا,9,
14537.0,جمع آوری زباله های بازیافتی,9,
14539.0,جمع آوری ضایعات,9,
14540.0,جمع آوری ضایعات با ماشین,9,
14541.0,جمع آوری ضایعات بازیافت از سطح شهر,9,
14542.0,جمع آوری ضایعات باوانت,9,
14543.0,جمع آوری ضایعات نان خشکی,9,
14544.0,جمع آوری ضایعات پلاستیک,9,
14546.0,جمع آوری لوازم بازیافتی بطری نوشابه بطری اب معدنی پلاستیک و,9,
14548.0,جمع آوری مصالح,9,
14549.0,جمع آوری موادلاستیکی,9,
14552.0,جمع آوری وحمل ونقل ضایعات,9,
14554.0,جمع آوری پسماند,9,
14555.0,جمع آوری کارتن,9,
14563.0,جمع اوراکسترودر,8,
14564.0,جمع اوری اکسترودر,8,
14565.0,جمع اوری بازیافت,9,
14567.0,جمع اوری تیوپ,9,
14568.0,جمع اوری زباله با چرخ دستی,9,
14569.0,جمع اوری زباله خشک,9,
14570.0,جمع اوری زباله وحمل ودفع ان در شهر,9,
14571.0,جمع اوری شکسته سالنها,9,
14572.0,جمع اوری ضایعات با وانت بار,9,
14573.0,جمع اوری ضایعات باماشین,9,
14574.0,جمع اوری ضایعات کارتن وپلاستیک,9,
14575.0,جمع اوری فضولات وکارهای متفرقه,9,
14577.0,جمع اوری لایه,9,
14579.0,جمع اوری نخاله کمک به بنا,9,
14581.0,جمع اوری وتخلیه فضولات مرغداری,9,
14587.0,جمع کردن ضایعات,9,
14588.0,جمع کردن نخ,8,
14590.0,جمع کن اره,8,
14591.0,جمع کن قسمت برش,8,
14592.0,جمع کن و تفکیک گر ضایعات,9,
14596.0,جمع کننده ضایعات,9,
14597.0,جمع کننده ضایعات با وانت,9,
14598.0,جمع کننده ضایعات دستمال کاغذی,9,
14604.0,جمعدار خط اسید شوئی,8,
14617.0,جنرال اپراتورمایع ظرفشوئی,8,
14618.0,جنرال سرویسکاررینگ,9,
14634.0,جنس ردیف کن متراژ بسته بندی,8,
14635.0,جنس گذار,9,
14651.0,جوجه ریز,9,
14652.0,جوجه شمار,9,
14654.0,جوراب باف ماشینی,8,
14655.0,جوراب شکاف,9,
14750.0,جوشکار مونتاژ ماشین لباسشویی,8,
14751.0,جوشکار مونتاژ موبایل,8,
14752.0,جوشکار مونتاژ یخچال,8,
15079.0,جک غرت ساعشراک کعک,9,
15080.0,جک کش,9,
15083.0,جگر در آر کشتارگاه دستی,9,
15084.0,جگر دراور,9,
15085.0,جگرخردکن,9,
15086.0,جگروسنگدان درآور,9,
15090.0,جین چی,9,
15091.0,جین چی پنبه,9,
15092.0,جین کار,9,
15100.0,حافظ,9,
15101.0,حالت اشتغال,9,
15102.0,حالت اشتغال حجت الله عارفی فر,9,
15104.0,حامل مواد منفجره,8,
15107.0,حانیه پیچ,8,
15112.0,حبوبات پاک کن,9,
15118.0,حجم گیر,8,
15119.0,حجم گیر درجه 1,8,
15121.0,حرارست,9,
15154.0,حرلست,9,
15158.0,حروف چینی لاینو تایپ,8,
15160.0,حروفچین,8,
15161.0,حروفچین درجه 1,8,
15162.0,حروفچین درجه 2,8,
15163.0,حروفچین درجه 3,8,
15164.0,حروفچین سربی نمونه گیر,8,
15165.0,حروفچین سربی ونمونه گیرچاپ مسطح,8,
15166.0,حروفچین فرمبند,8,
15167.0,حروفچین وفرمبنددرجه دو,8,
15168.0,حروفچین وفرمبنددرجه یک,8,
15169.0,حروفچینی دستی و,8,
15172.0,حزابعاج ک عباکعت کدغ ع کرادارغ ع,9,
15173.0,حزابعاج کقاتسر ک ععاباب ک غافر تاع,9,
15334.0,حسین,9,
15336.0,حشمت اله,9,
15340.0,حفار,8,
15341.0,حفار ارشد,8,
15342.0,حفار ارشد سونداژ,8,
15343.0,حفار تعمیرکارارشد حفاری,8,
15344.0,حفار تونل اکتشافات معدن,8,
15345.0,حفار سنداژ,8,
15347.0,حفار واگن دریل,8,
15348.0,حفار چاه,8,
15349.0,حفارآب,8,
15350.0,حفاردراستخراج موادمعدنی,8,
15351.0,حفاردرجه,8,
15352.0,حفاردرجه تی وآر معدن,8,
15353.0,حفاردرجه دراستخراج موادمعدنی,8,
15354.0,حفاردستی,8,
15355.0,حفارذغال,8,
15356.0,حفارذغال اکتشافات قشلاق,8,
15357.0,حفارراک,8,
15358.0,حفارروباز,8,
15359.0,حفارریل واگن,8,
15360.0,حفارزیرزمین,8,
15361.0,حفاروآتـش بار,8,
15362.0,حفارواکن دریل,8,
15363.0,حفارواگن دریل و,8,
15364.0,حفارواگن وریل,8,
15365.0,حفارومسیول واگن دریل,8,
15366.0,حفاروکمک لوله کش,8,
15367.0,حفاروکمکحفاراستادکار,8,
15368.0,حفارکانال,8,
15369.0,حفارکانال درجه 1,8,
15370.0,حفاری آب,8,
15371.0,حفاری امور اکتشافات,8,
15372.0,حفاری بادریل واگن,8,
15373.0,حفاری تونل,8,
15374.0,حفاری تونل اکتشافات,8,
15375.0,حفاری تونل بادستگاه پیکور,8,
15376.0,حفاری درجه یک,8,
15393.0,حفر تونل,8,
15395.0,حفرواگن دریل,8,
15396.0,حفرچاه,8,
15397.0,حفرچاه فاضلاب,8,
15409.0,حل کنی شکرجدید متصدی چغندرقبلی,8,
15414.0,حلاجی بسته بندی,8,
15415.0,حلاجی تولیدموکت نمدی,8,
15416.0,حلاجی ریسندگی,8,
15417.0,حلاجی سالن,8,
15418.0,حلاجی و چله کنی,8,
15419.0,حلاجی وفلایرنظافتچی,9,
15420.0,حلاجی وو,8,
15421.0,حلاجی کارگران تولیدوخدماتی ومکانیک ج,8,
15422.0,حلب جمع کن,9,
15423.0,حلب ریزپرکنی دان,8,
15428.0,حلب چین,8,
15429.0,حلب چین قسمت قوطی سازی,8,
15441.0,حمال,9,
15442.0,حمال اثاث کش منزل,9,
15443.0,حمال بار انتقال بار مسافران,9,
15444.0,حمال بار زدن کاه,9,
15445.0,حمال بارگیری و تخلیه بار با کول و دست,9,
15446.0,حمال موادناریه,9,
15447.0,حمال کاه,9,
15448.0,حمال کنسانتره,9,
15449.0,حمالی و باربری,9,
15450.0,حمالی چوب,9,
15453.0,حمل آب بوسیله تراکتور,8,
15454.0,حمل آجر,9,
15455.0,حمل اجسام,9,
15456.0,حمل بار با کامیون,8,
15457.0,حمل بار بانیسان,8,
15458.0,حمل بار بیرون شهری,8,
15459.0,حمل بار جاده ای,8,
15460.0,حمل بار ضایعاتی نان خشکی,9,
15461.0,حمل باردرانبار,9,
15462.0,حمل بالش حلاجی ریسنده,9,
15463.0,حمل بسته های کیلوئی,9,
15464.0,حمل بنتونیت,9,
15465.0,حمل بوبین,9,
15466.0,حمل تجهیزات شهرداری,9,
15467.0,حمل توپی,9,
15468.0,حمل جنس ماسوره رینگ,9,
15469.0,حمل جین صحافی,9,
15470.0,حمل خاک معدنی,9,
15471.0,حمل ذوب,9,
15472.0,حمل سنگ و بار,9,
15473.0,حمل سوخت,8,
15474.0,حمل سیمان فله,8,
15475.0,حمل ش,9,
15476.0,حمل شن,9,
15477.0,حمل شیر با وانت,8,
15478.0,حمل شیرینی,9,
15479.0,حمل ضایعات سالن تولیدی,9,
15480.0,حمل فولاد,9,
15481.0,حمل قرقره,9,
15482.0,حمل لوازم یدکی ماشین,9,
15483.0,حمل ماسوره بافندگی,9,
15484.0,حمل مسافر شهری تپسی,8,
15485.0,حمل مصالح,9,
15486.0,حمل مصالع,9,
15487.0,حمل ملات,9,
15488.0,حمل مواد شوینده,9,
15489.0,حمل مواد ناریه,9,
15490.0,حمل میوه,9,
15491.0,حمل نخ ته ماسوره,9,
15492.0,حمل نقل حمل تردبیار و,8,
15493.0,حمل و جاب جایی مواد سیمان,9,
15494.0,حمل و جابجایی مصالح,9,
15495.0,حمل و جابجایی کاه برون شهری,9,
15496.0,حمل و جابه جایی اثاث منزل,9,
15497.0,حمل و جابه جایی خاک,9,
15498.0,حمل و نقل آبزیان,8,
15499.0,حمل و نقل باربا دست حمل بسته ها و,9,
15500.0,حمل و نقل بیمار,9,
15501.0,حمل و نقل فرآورده های نفتی,8,
15502.0,حمل و نقل فلزات,8,
15503.0,حمل و نقل مصالح و آجر,8,
15504.0,حمل و نقل کوره بیسکویت,8,
