title_norm,label_1,level_2,job_code
مکانیک سرویس وروانکاری,7,72,7233
مکانیک سرویس کار تهویه و کمپرسورها,7,72,7233
مکانیک سرویس کاری تمام شیفت,7,72,7233
مکانیک سرویسکار تمام تاب,7,72,7233
مکانیک سرویسکار فتیله و فلایر,7,72,7233
مکانیک سرویسکاربافندگی سرسرویسکارماسوره پیچ,7,72,7233
مکانیک سرویسکارتهویه و کمپرسور,7,72,7233
مکانیک سرویسکاردرجه ماشین الات,7,72,7233
مکانیک سمباده چی وکلاهک تیزکن,7,72,7224
مکانیک سنگین دستگاههای راه سازی,7,72,7233
مکانیک سه اتوکنز,7,72,7233
مکانیک سه تهویه,7,72,7233
مکانیک سوپرباوگوله کنی,7,72,7233
مکانیک سکو,7,72,7233
مکانیک سکوی سیلندرپرکنی,7,72,7233
مکانیک سیار,7,72,7231
مکانیک سیاروتاسیسات کارخانه,7,72,7233
مکانیک سیستم سوخت رسانی,7,72,7231
مکانیک سیستم های پنودرولیک هواپیما,7,72,7232
مکانیک سیستم پیش رانه هواپیما,7,72,7232
مکانیک سیلو,7,72,7233
مکانیک سیلوی غلات,7,72,7233
مکانیک شات و al وعمومی,7,72,7233
مکانیک شرکت,7,72,7233
مکانیک شش لا,7,72,7233
مکانیک شناور,7,72,7233
مکانیک شهرداری,7,72,7231
مکانیک شیرآلات,7,72,7233
مکانیک شیرآلات درجه یک,7,72,7233
مکانیک شیرر,7,72,7233
مکانیک شیفت آهار نورد,7,72,7233
مکانیک شیفت اماده سازی,7,72,7233
مکانیک شیفت تکمیل,7,72,7233
مکانیک شیفت خط اپن اند,7,72,7233
مکانیک شیفت ریسندگی,7,72,7233
مکانیک شیفت سالن تکمیل ورق هاچک,7,72,7233
مکانیک شیفت لوله,7,72,7233
مکانیک شیفت ناخماشین ودولاتاب ب,7,72,7233
مکانیک شیفت هرینگ,7,72,7233
مکانیک شیفت کلاف دولاکنی دولاتاب,7,72,7233
مکانیک شیلد,7,72,7233
مکانیک صنعتی ارشدفنی,7,72,7233
مکانیک صنعتی درجه نوارنقاله مهندسی,7,72,7233
مکانیک صنعتی درجه کامل معدن,7,72,7233
مکانیک صنعتی پتوبافی ق,7,72,7233
مکانیک ضخیم ریس کرمیل,7,72,7233
مکانیک طرح توسعه کاغذپارس,7,72,7233
مکانیک عمومی درجه یک,7,72,7233
مکانیک عمومی سرویسکار,7,72,7233
مکانیک عمومی نوبتکار,7,72,7233
مکانیک عمومی پشتیبانی,7,72,7233
مکانیک عمومی گروه فلزی وسازه,7,72,7233
مکانیک غذارسانی مرغداری,7,72,7233
مکانیک غلایروهشت لائی,7,72,7233
مکانیک غلطک سالن دستی,7,72,7233
مکانیک فابریک,7,72,7233
مکانیک فارم,7,72,7233
مکانیک فتیله,7,72,7233
مکانیک فرآوری,7,72,7233
مکانیک فلایر,7,72,7233
مکانیک فلایروفتیله,7,72,7233
مکانیک فلایروهشت لاییی,7,72,7233
مکانیک فلو تاسیون,7,72,7233
مکانیک فنی ردبافندگی قدیم,7,72,7233
مکانیک فنی مقواوشامبون,7,72,7233
مکانیک فنی کار شناور ناجی مستقر در خشکی,7,72,7233
مکانیک فیتله و فلایر,7,72,7233
مکانیک فیلتر,7,72,7233
مکانیک قالیبافی,7,72,7233
مکانیک قسمت,7,72,7233
مکانیک قسمت مقدمات,7,72,7233
مکانیک لنتروهالر,7,72,7233
مکانیک لوله ریزی,7,72,7233
مکانیک لوله های غیر فلزی,7,72,7233
مکانیک ماسین الات تندرو بنزینی,7,72,7233
مکانیک ماشین آلات به جز نقلیه,7,72,7233
مکانیک ماشین آلات درجه کامل تعمیرگاهها,7,72,7233
مکانیک ماشین آلات معدنی درجه 4,7,72,7233
مکانیک ماشین الات راه سازی مستقردرمعدن خاک,7,72,7233
مکانیک ماشین الات صنعتی درواحدتوری بافی,7,72,7233
مکانیک ماشین الات صنعتی درواحدمفتول کشی,7,72,7233
مکانیک ماشین الات صنعتی درواحدکوره نرمکن,7,72,7233
مکانیک ماشین الات هاکوبا,7,72,7233
مکانیک ماشین الات هاکوبادرجه,7,72,7233
مکانیک ماشین الات وایندر,7,72,7233
مکانیک ماشین الات کندانیدر,7,72,7233
مکانیک ماشین الاتصنعتی درواحدپیچ سازی,7,72,7233
مکانیک ماشین الاتصنعتی درگالوانیزه,7,72,7233
مکانیک ماشین ای اس,7,72,7233
مکانیک ماشین بخار,7,72,7233
مکانیک ماشین های اشترایگارن,7,72,7233
مکانیک ماشین های خوراک دام,7,72,7233
مکانیک ماشین های ریسنده مایر,7,72,7233
مکانیک ماشین های صنایع خمیرسازی و کاغذسازی,7,72,7233
مکانیک ماشین چوب بری,7,72,7233
مکانیک ماشین گرمازی,7,72,7233
مکانیک ماشین گره زنی,7,72,7233
مکانیک ماشینهای احتراقی تعمیرات ونگهداری,7,72,7233
مکانیک ماشینهای زراعتی سنگین بلدوزرگریدربیل,7,72,7233
مکانیک ماشینهای سربندی,7,72,7233
مکانیک ماشینهای فتیله,7,72,7233
مکانیک ماشینهای متراژ خام,7,72,7233
مکانیک ماشینهای متراژ ودستگاه شولتایس,7,72,7233
مکانیک ماشینهای کمباین وتراکتور,7,72,7233
مکانیک ماشینهای گره زنی و انباردارقطعات,7,72,7233
مکانیک مالیومالیپول,7,72,7233
مکانیک ماهر,7,72,7233
مکانیک ماهر و قالی بافی,7,72,7233
مکانیک ماهربوبین پیچی کلاف,7,72,7233
مکانیک ماهرتکمیل,7,72,7233
مکانیک ماهردرجه,7,72,7233
مکانیک ماهردرجه ووقالی بافی,7,72,7233
مکانیک ماهررنگرزی,7,72,7233
مکانیک ماهیچه گیری,7,72,7211
مکانیک ماکو گذاردوحریربافی,7,72,7233
مکانیک مایر,7,72,7233
مکانیک مایرسرویسکار,7,72,7233
مکانیک متراژخام,7,72,7233
مکانیک مرتبه,7,72,7233
مکانیک مرتبه جرثقیل,7,72,7233
مکانیک مرتبه جوش,7,72,7233
مکانیک مرتبه دو,7,72,7233
مکانیک مرتبه سه,7,72,7233
مکانیک مرتبه ماشین آلات,7,72,7233
مکانیک مرتبه نیروگاه,7,72,7233
مکانیک مرتبه هیدرولیک,7,72,7233
مکانیک مرتبه یک,7,72,7233
مکانیک معدن زیر زمینی,7,72,7233
مکانیک مقدمات حریر بافی,7,72,7233
مکانیک مقدمات مخمل,7,72,7233
مکانیک مقدمات وآهار,7,72,7233
مکانیک موتور تصفیه آب,7,72,7233
مکانیک موتورهای ثابت,7,72,7233
مکانیک مولدها,7,72,7233
مکانیک مونتاژ,7,72,7233
مکانیک موکت,7,72,7233
مکانیک مکانیک ماشین ال کارگرنصب ونوسازی,7,72,7233
مکانیک مکانیک ماشین الات صنعتی پلیت بند,7,72,7233
مکانیک مکانیک ماشین راننده جرثقیل هوائی,7,72,7233
مکانیک نئوپان,7,72,7233
مکانیک نئوپان درجه 1,7,72,7233
مکانیک نئوپان درجه 2,7,72,7233
مکانیک نازک ریسی,7,72,7233
مکانیک نخ تابی,7,72,7233
مکانیک نسوز,7,72,7233
مکانیک نمدی,7,72,7233
مکانیک نوار نقاله,7,72,7233
مکانیک نوارپیچی و سرویس,7,72,7233
مکانیک نوبت کاراتوکنر,7,72,7233
مکانیک نوبت کارتعمیرات,7,72,7233
مکانیک نوبتکار,7,72,7233
مکانیک نوبتکاردولاتابی,7,72,7233
مکانیک نوبتکارقسمت تعمیرات,7,72,7233
مکانیک نوسازی,7,72,7233
مکانیک نگهداری از ماشین,7,72,7233
مکانیک نیروگاه وبویلرها,7,72,7233
مکانیک نیمه ماهر,7,72,7233
مکانیک هالج,7,72,7233
مکانیک هالج و توار نقاله,7,72,7233
مکانیک هاچک,7,72,7233
مکانیک هاکوبا,7,72,7233
مکانیک های عمومی ماشین الات,7,72,7233
مکانیک های مربوطه,7,72,7233
مکانیک هرینگ,7,72,7233
مکانیک هلیکوپتر,7,72,7232
مکانیک هواپیما,7,72,7232
مکانیک هوای فشرده,7,72,7233
مکانیک هیدروفیل,7,72,7231
مکانیک و تعمیر کار کمپرسور,7,72,7233
مکانیک و روغن ریز مقدمات بافندگی,7,72,7233
مکانیک و سرویسکار,7,72,7233
مکانیک و متصدی خنثی,7,72,7233
مکانیک و نگهدار کمپرسور تهویه,7,72,7233
مکانیک و ویاتعمیرکاردرجه ووواحدهای تو,7,72,7233
مکانیک وابزارمند,7,72,7222
مکانیک واحد سیستم هوای فشرده کمپرسور,7,72,7233
مکانیک واحداهک,7,72,7233
مکانیک واحدنسوزفولادسازی,7,72,7233
مکانیک واحدچاپ فلز,7,72,7233
مکانیک والسچی,7,72,7233
مکانیک وتراشکارتعمیرگاه,7,72,7223
مکانیک وتعمیرکارارشد تعمیرگاه درسالن تولید,7,72,7233
مکانیک وتعمیرکارارشدقالب,7,72,7222
مکانیک وتعمیرکارارشدماشین الات صنعتی ت سیلندر,7,72,7233
مکانیک وتعمیرکاران دستگاههای مه نخ,7,72,7233
مکانیک وجوشکارآرگون,7,72,7212
مکانیک وجوشکاردرجه تعمیرات الکتروفیلتر,7,72,7212
مکانیک ودواسپین گارد,7,72,7233
مکانیک ورتکس,7,72,7233
مکانیک وروغن زن ریسندگی,7,72,7233
مکانیک وروغن زن رینگ شیفت,7,72,7233
مکانیک وسائط نقلیه بهداشت،ایمنی و محیط زیستhse,7,72,7231
مکانیک وسائط نقلیه درجه 4,7,72,7231
مکانیک وسایل تقلیه وماشینهای متحرک,7,72,7231
مکانیک وسایل سبک,7,72,7231
مکانیک وسایل نقلیه ماشین های متحرک ساختمانی,7,72,7233
مکانیک وسایل ودستگاههای گازرسانی,7,72,7233
مکانیک وسرویس کاران سالن استرچ,7,72,7233
مکانیک وسرویس کاربافندگی,7,72,7233
مکانیک وسرویس کارسالن,7,72,7233
مکانیک وسرویس گره زنی,7,72,7233
مکانیک وسرویسکار تهویه,7,72,7233
مکانیک وسرویسکار حلاجی,7,72,7233
مکانیک وسرویسکار مقدمات,7,72,7233
مکانیک وسرویسکارارشدتکمیل قالی,7,72,7233
مکانیک وسرویسکاردرجه,7,72,7233
مکانیک وسرویسکاردرجه تکمیل قالی,7,72,7233
مکانیک وسرویسکارسالن آلومراد,7,72,7233
مکانیک وسرویسکاریونیفل بافندگی حوله,7,72,7233
مکانیک وسرکارگربوبین پیچی ودولاتاب ج,7,72,7233
مکانیک وقالب بندلوله,7,72,7211
مکانیک ولو,7,72,7233
مکانیک ومراقب,7,72,7233
مکانیک ومراقب بویلر,7,72,7233
مکانیک ومسئول پخت,7,72,7233
مکانیک ونظافتچی سالن کشش,7,72,7233
مکانیک وو,7,72,7233
مکانیک وژاکاردقسمت بافندگی,7,72,7233
مکانیک پالایشگاه,7,72,7233
مکانیک پاچینگ حلاجی,7,72,7233
مکانیک پرسنل تعمیرات لوله وصفحه,7,72,7233
مکانیک پست بوبین رنگ کنی وتاسیسات وتصفیه فاضلاب,7,72,7233
مکانیک پشت گاردتافلایر,7,72,7233
مکانیک پشم شویی,7,72,7233
مکانیک پلوش بافی,7,72,7233
مکانیک پلیمر,7,72,7233
مکانیک پمپ شاپ,7,72,7233
مکانیک پمپ شناور,7,72,7233
مکانیک پمپ هیدرولیک,7,72,7233
مکانیک پمپ وکمپرسور,7,72,7233
مکانیک پمپهای فاضلاب,7,72,7233
مکانیک پنچرگیر,7,72,7231
مکانیک پودرواسید,7,72,7233
مکانیک چاپخانه شامبیون,7,72,7233
مکانیک چتائی بافی,7,72,7233
مکانیک چله وکاربندی,7,72,7233
مکانیک چله کشی,7,72,7233
مکانیک چندلاکنی فلایروشانه,7,72,7233
مکانیک چهارماکو,7,72,7233
مکانیک چیت سازی,7,72,7233
مکانیک ژنراتور,7,72,7233
مکانیک کار تافلایر ریسندگی,7,72,7233
مکانیک کار رزرو فلایر,7,72,7233
مکانیک کار فلایر ریسندگی,7,72,7233
مکانیک کارخانه نیشکردرجه دو,7,72,7233
مکانیک کارخانه نیشکردرجه یک,7,72,7233
مکانیک کارخانه وآسفالتکار,7,72,7233
مکانیک کاردوحلاجی ریسندگی,7,72,7233
مکانیک کارمزد,7,72,7233
مکانیک کاروسل,7,72,7233
مکانیک کارگاه لافل سازی توزیع,7,72,7233
مکانیک کارگرمکانیکی درجه 3 الی ارشد,7,72,7233
مکانیک کامیون,7,72,7231
مکانیک کربنهای هوائی,7,72,7233
مکانیک کرن,7,72,7233
مکانیک کشش,7,72,7233
مکانیک کلاس 1,7,72,7233
مکانیک کلاس 2,7,72,7233
مکانیک کمپرسور,7,72,7233
مکانیک کمپرسورهاوریل ولوله بندی داخل تونل,7,72,7233
مکانیک کمپرسورهاوو,7,72,7233
مکانیک کنوایدرواتوکش,7,72,7233
مکانیک کوره,7,72,7233
مکانیک کوره گچ,7,72,7233
مکانیک گاراژ,7,72,7231
مکانیک گازوئیلی,7,72,7231
مکانیک گردبافت,7,72,7233
مکانیک گردگیرها,7,72,7233
مکانیک گره زن درجه یک,7,72,7233
مکانیک گروه,7,72,7233
مکانیک گروه بافندگی,7,72,7233
مکانیک گریت کولر,7,72,7233
مکانیک گیل باکس ریسندگی,7,72,7233
مکانیک یاتعمیرکاردستگاههای حرارتی,7,72,7233
مکانیک یونیفیل بافندگی حوله,7,72,7233
مکانیک یک سرویس بویلرخانه,7,72,7233
مکانیک یک شیفت بویلرخانه,7,72,7233
مکانیکcnc,7,72,7233
مکانیکبافندگی جین ولباس وحوله,7,72,7233
مکانیکدرجه کامل پالایشگاه,7,72,7233
مکانیکدرجه یک رنگرزی,7,72,7233
مکانیکمقدمات,7,72,7233
مکانیکنیروگاه درجه نیروگاه گازی,7,72,7233
مکانیکنیروگاه وبویلرلعاب,7,72,7233
مکانیکهای مربوط به سالن رنگرزی,7,72,7233
مکانیکژاکارد,7,72,7233
مکانیکی ام پی,7,72,7233
مکانیکی تخته چندلا,7,72,7233
مکانیکی تعمیرگاه تعمیرقطعات مختلف دستگاهها,7,72,7233
مکانیکی شافت وپروانه,7,72,7233
مکانیکی قسمت مونتاژ,7,72,7233
مکنیک,7,72,7233
میخ ساز,7,72,7221
میخسازی,7,72,7221
میزان فرمان,7,72,7231
میزان کار فرمان اتومبیل,7,72,7231
میل بر,7,72,7223
میل رایت,7,72,7233
میل لنگ تراش,7,72,7223
میلرایت کار,7,72,7233
میکانسین ماشین الات خطی,7,72,7233
میکانک ماشین,7,72,7233
میکانیسین,7,72,7233
میکانیک,7,72,7233
میکانیک درجه 1 نقلیه,7,72,7231
میکانیک شیفت لوله,7,72,7233
میکانیکی وتعمیرکاری,7,72,7233
ناری سازی,7,72,7213
نازک کردن و کشیدن مفتول,7,72,7221
ناظر رسوب زدائی,7,72,7224
ناظر ساخت کارتریج,7,72,7222
ناظر سازه های فلزی,7,72,7214
ناظر عملیات پایپینگ,7,72,7212
ناظر مکانیک,7,72,7233
ناظر مکانیک مولد,7,72,7233
ناظربخش اتصالات مخزن,7,72,7213
ناظربخش ارایش پرسکاری,7,72,7221
ناظربخش برش گیوتین,7,72,7213
ناظربخش رنگ,7,72,7224
ناظربخش ریخته گری چدن والومینیوم,7,72,7211
ناظربخش پرس لول,7,72,7221
ناظرسندبلاست و رنگ تولید پل وسازه های فلزی,7,72,7224
نبشی زنی,7,72,7214
نبشی زنی واهنگری,7,72,7221
نبشی سازی واهنگری متصدی ارشدتولید,7,72,7221
نبشی سازی واهنگری کارگرتولیدوفنی,7,72,7221
نبشی کشی سقف کاذب,7,72,7214
نردبان فلزی ساز,7,72,7214
نشت یاب,7,72,7233
نشت یاب آبگرمکن,7,72,7213
نشت یاب حفاری,7,72,7233
نشت یاب طبقه سازی,7,72,7233
نشت یاب لوله ها,7,72,7212
نشت یاب مکانیک شناور,7,72,7233
نشتی گیر وسیلر کار,7,72,7233
نشتی گیر پرایمرکار و سیلرکار فلزات,7,72,7224
نشتی گیروسیلرکارو رنگ قدیم,7,72,7224
نصاب اسکلت فلزی بالارو,7,72,7214
نصاب اواپراتور یخچال,7,72,7233
نصاب باتری ماشین,7,72,7231
نصاب باتری مینی بوس,7,72,7231
نصاب باتری وسیله نقلیه,7,72,7231
نصاب در اتوبوس,7,72,7231
نصاب در ماشین,7,72,7231
نصاب در مینی بوس,7,72,7231
نصاب در وسیله نقلیه,7,72,7231
نصاب دریچه کشوئی پاتیل,7,72,7233
نصاب دستگاه تصفیه آب,7,72,7233
نصاب دستگاه لیزر برش,7,72,7233
نصاب دنده مینی بوس,7,72,7231
نصاب رینگ و لاستیک اتوبوس,7,72,7231
نصاب رینگ و لاستیک مینی بوس,7,72,7231
نصاب رینگ و لاستیک وسیله نقلیه,7,72,7231
نصاب سوله,7,72,7214
نصاب سیستم سیم جمع کن جارو برقی,7,72,7233
نصاب سیستم هیدرولیک هلیکوپتر,7,72,7232
نصاب سیستم هیدرولیک هواپیما,7,72,7232
نصاب شیر انبساط یخچال,7,72,7233
نصاب صندلی اتوبوس,7,72,7231
نصاب صندلی خودروی باری,7,72,7231
نصاب صندلی ماشین,7,72,7231
نصاب صندلی مینی بوس,7,72,7231
نصاب فیلترهای جاروبرقی,7,72,7233
نصاب قطعات هلیکوپتر,7,72,7232
نصاب قطعات هواپیما,7,72,7232
نصاب لوله مویی یخچال,7,72,7233
نصاب ماشین تکثیر,7,72,7233
نصاب ماشین چاپ,7,72,7233
نصاب ماشینهای جت,7,72,7232
نصاب ماشینهای حلاجی,7,72,7233
نصاب ماشینهای شانه,7,72,7233
نصاب موتور هلیکوپتر,7,72,7232
نصاب موتور هواپیما,7,72,7232
نصاب موتور یخچال,7,72,7233
نصاب موتورهای سردخانه,7,72,7233
نصاب و سازنده قاب و توری آلومینیومی,7,72,7213
نصاب پل فلزی,7,72,7214
نصاب پوسته هلیکوپتر,7,72,7213
نصاب پوسته هواپیما,7,72,7213
نصاب پکیج,7,72,7233
نصاب کبسول و گاز سوز کردن خودرو,7,72,7231
نصاب کمپرسور یخچال,7,72,7233
نصاب کندانسور یخچال,7,72,7233
نصاب گاز cng,7,72,7231
نصابان مکانیسین ها و مکانیک های ماشین آلات صنعتی و کشاورزی,7,72,7233
نصب برج,7,72,7215
نصب برچسب دودی خودرو,7,72,7231
نصب جوشکاری,7,72,7212
نصب دکل,7,72,7215
نصب دکل وتاوربند,7,72,7215
نصب سازه های فلزی,7,72,7214
نصب طقعات خودرو,7,72,7231
نصب قطعات خودر,7,72,7231
نصب لیزر برش,7,72,7233
نصب ملحقات,7,72,7215
نصب نرده استیل ساختمانی,7,72,7214
نصب و تعمیر اسپیلت,7,72,7233
نصب و تعمیر کولر,7,72,7233
نصب و راه اندازی تجهیزات آب و فاضلاب,7,72,7233
نصب و ساخت قاب و توری آلومینیومی,7,72,7213
نصب و مکانیک,7,72,7233
نصب وراه اندازی دکل مخابراتی,7,72,7215
نصب ونصاب,7,72,7233
نصب پایه وحفاری موتورچی حفاری,7,72,7233
نصب پلاک ماشین,7,72,7231
نصب پمپ وسرویس پکیج,7,72,7233
نصب پکیج,7,72,7233
نصب کار تیرآهن,7,72,7214
نصب کار جرثقیل,7,72,7233
نصب کار دستگاه های سردکننده و تهویه مطبوع,7,72,7233
نصب کار سیلو,7,72,7214
نصب کار قطعات فلزی بدنه کشتی,7,72,7214
نصب کار ماشین تکثیر,7,72,7233
نصب کار ماشین نساجی,7,72,7233
نصب کار پل فلزی,7,72,7214
نصب کننده ترکبندوسپرموتورسیکلت,7,72,7231
نصب کننده شوفاژ,7,72,7233
نصب کننده صندلی هلیکوپتر,7,72,7232
نصب کننده صندلی هواپیما,7,72,7232
نصب کننده طلق,7,72,7231
نصب کننده قاب اتوبوس,7,72,7231
نصب کننده قاب ماشین,7,72,7231
نصب کننده قاب مینی بوس,7,72,7231
نصب کننده قاب وسیله نقلیه,7,72,7231
نصب کننده مخزن cng اتومبیل,7,72,7231
نصب کننده مخزن گاز اتومبیل,7,72,7231
نصب کننده موتورروی شاسی ارشد,7,72,7231
نصب کننده کنتور آب,7,72,7233
نصب کننده کنتور گاز,7,72,7233
نصب یخچالهای صنعتی,7,72,7233
نعل بند,7,72,7221
نعل ساز,7,72,7221
نقاش آهنگری,7,72,7221
نقاش اتومبیل,7,72,7231
نقاش ارشدخودروودرجه وو,7,72,7231
نقاش ارشدفوم,7,72,7234
نقاش ارشدکامیون,7,72,7234
نقاش امورفنی,7,72,7234
نقاش تابلو برق,7,72,7234
نقاش ترانس,7,72,7234
نقاش تراکتور,7,72,7234
نقاش تعمیرات مکانیک,7,72,7234
نقاش خودروسبک سنگین,7,72,7234
نقاش داخل اتومبیل و موتور,7,72,7234
نقاش درجه 2 خودرو,7,72,7234
نقاش درجه سه موتور,7,72,7234
نقاش درجه کامیون,7,72,7234
نقاش درجه یخچال کولروبخاری,7,72,7234
نقاش درجه یک خودرو,7,72,7234
نقاش درجه یک نقاشی یخچال کولروبخاری,7,72,7234
نقاش درجه یک کامیون,7,72,7234
نقاش دستگاهها,7,72,7234
نقاش رادیاتور,7,72,7234
نقاش رنگسازخط پلاستیک,7,72,7234
نقاش سیلروکیلرپاش,7,72,7234
نقاش سیلندر,7,72,7234
نقاش شاسی ورینگ,7,72,7234
نقاش صنعتی درجه 2,7,72,7234
نقاش صنعتی درجه 3,7,72,7234
نقاش صنعتی درجه یک,7,72,7234
نقاش فایبرگلاس نقاش آستری,7,72,7234
نقاش فوم کابین,7,72,7234
نقاش قرقره سالن آلومتک,7,72,7234
نقاش قطعات,7,72,7234
نقاش قطعات دستی نقاش آستری,7,72,7234
نقاش لوله,7,72,7224
نقاش محصول,7,72,7224
نقاش مخازن سربسته,7,72,7224
نقاش نقلیه,7,72,7224
نقاش و رابر کار و سندبلاست کار نیمه ماهر,7,72,7224
نقاش و سندبلاست کار,7,72,7224
نقاش و ماسه پاش,7,72,7224
نقاش وسندپلاستکار کلاس,7,72,7224
نقاش وسندپلاستکار کلاس 2,7,72,7224
نقاش وپیستوله کارسرویس مرکزی,7,72,7224
نقاش پستوله صنعتی,7,72,7224
نقاش پیستوله کار استادکار جوشکاری,7,72,7224
نقاش پیستوله کار غیرساختمان,7,72,7224
نقاش کشتی و لنج,7,72,7224
نقاش یخچال,7,72,7224
نقاشی اتوبوس,7,72,7224
نقاشی ترانسفورموتور,7,72,7224
نقاشی ترانسهای توزیع,7,72,7224
نقاشی لیفتراک,7,72,7224
نقاله فلزی ساز,7,72,7213
نقطعه جوشکار مونتاژ,7,72,7212
نقطعه جوشکاردرجه در شرکت شعله آفرین,7,72,7212
نقطه جوش زن,7,72,7212
نقطه جوش لوله بری,7,72,7212
نقطه جوشکار درجه 1,7,72,7212
نقطه جوشکار درجه 1 المینیوم,7,72,7212
نقطه جوشکار درجه 3 الیمنیوم,7,72,7212
نقطه جوشکار سوپاپ و گرده,7,72,7212
نقطه جوشکارارشدآلومینیوم,7,72,7212
نقطه جوشکارارشدواحدساخت بدنه,7,72,7212
نقطه جوشکارارشدواحدکندانسور,7,72,7212
نقطه جوشکاراطاقسازی نیسان,7,72,7212
نقطه جوشکاردرجه,7,72,7212
نقطه جوشکاردرجه واحدساخت بدنه,7,72,7212
نقطه جوشکاردرجه واحدکندانسور,7,72,7212
نقطه جوشکاردرجه یک,7,72,7212
نقطه جوشکاردرجهآلومینیوم,7,72,7212
نقطه جوشکارصفحه ای درجه دو,7,72,7212
نقطه جوشکارصفحه ای درجه سه,7,72,7212
نقطه جوشکارصفحه ای درجه یک,7,72,7212
نقطه جوشکارنیمه ساخته بخاری گازی,7,72,7212
نقطه جوشکارکولر,7,72,7212
نقطه جوشکاریخچال,7,72,7212
نمومه ساز محصولات فولادی,7,72,7222
نمونه ساز,7,72,7222
نمونه سازدرجه دو,7,72,7222
نمونه سازدرجه سه,7,72,7222
نمونه سازدرجه یک,7,72,7222
نمونه سازوجوشکاردرجه یک,7,72,7222
نوبتکار تراشکار,7,72,7223
نوبتکار جوشکاری,7,72,7212
نورد,7,72,7221
نورد سرد کارورز مرتبه,7,72,7221
نورد کار و برش کار لوله,7,72,7221
نوردسردنهایی,7,72,7221
نوردکار رولکار,7,72,7221
نوردکارآبگرمکن درجه دو,7,72,7221
نوردکارآبگرمکن درجه یک,7,72,7221
نوردکارارشد,7,72,7221
نوردکارارشد لوله,7,72,7221
نوردکاربدنه داخلی آبگرمکن,7,72,7221
نوردکارغلطک,7,72,7221
نوردکارلوله,7,72,7221
نوردکارلوله بدون وند,7,72,7221
نوردکارلوله نیمه ساخته آبگرمکن,7,72,7221
نوردکارمرتبه,7,72,7221
نوردکاروپرس کارطراحی ساخت مهندسی,7,72,7221
نورمن تعمیرات ماشین الات و تاسیسات,7,72,7233
نوساز و آهنگر,7,72,7221
نوسازوجوشکار,7,72,7212
نوسازوجوشکارتعمیرات الکتروفیلتر,7,72,7212
نوسازوجوشکاردرجه تعمیراتالکتروفیلتر,7,72,7212
نوسازومونتاژکار,7,72,7233
نوک سازی,7,72,7222
نک زنی لوله,7,72,7223
نگهدار و تعمیرکار ماشین آلات حساس و cm,7,72,7233
نگهداری لوازم بافندگی,7,72,7233
نگهداری و تعمیر پمپ آب آشامیدنی روستا,7,72,7233
نیبلرکار,7,72,7223
نیبلرکارارشد,7,72,7223
نیروی فنی,7,72,7233
نیروی فنی شیفت lts,7,72,7233
نیروی فنی شیفت تاندیش,7,72,7233
نیروی فنی نوچین,7,72,7233
نیروی کار زیر آب,7,72,7214
نیکرکار,7,72,7223
نیکل کار,7,72,7224
نیکل کارواسیدکار,7,72,7224
هاردنینگ,7,72,7221
هرینگ اجزاء ومکانیک,7,72,7233
هرینگ اجزاومکانیک,7,72,7233
هفت سانتی بر,7,72,7212
هماهنگ کننده بالابرها,7,72,7215
هماهنگ کننده تعمیرات,7,72,7233
هماهنگ کننده تعمیرات تکمیل کاغذ مکانیک,7,72,7233
هماهنگ کننده خدمات نصب,7,72,7215
هوابرشکار,7,72,7212
هواگیری وماهیچه گذاری,7,72,7211
هونین کار سیلندر,7,72,7223
هیدرولیک کار دستگاه های تخصصی,7,72,7233
هیدورلیک کار,7,72,7233
واتربک ساز,7,72,7213
واحد چمفرینگ,7,72,7223
واحدابکاری شمیایی,7,72,7224
واحدتراشکاری,7,72,7223
واحدتعمیرات سالن ورزروحلاجی و کاردینگ,7,72,7233
واحدتعمیرات فنیلاتورها,7,72,7233
واحدتعمیرات پمپ های اب رسانی,7,72,7233
واحدتعمیرات کرن هوایی,7,72,7233
واحدتعمیرگاه اتیله,7,72,7233
واحدذوب وریخته گری,7,72,7211
واحدرنگ وورق,7,72,7213
واحدفنی شامل جوشکاری مکانیک و برق,7,72,7233
واحدلوله های مارپیچ پنوماتیک,7,72,7213
واحدمونتاژ جوشکار برق,7,72,7212
واحدمکانیک,7,72,7233
واشر فلزی ساز,7,72,7221
واشربر,7,72,7221
واشرساز,7,72,7221
واشرسازقدرت مونتاژنهایی,7,72,7233
وال واجزاخانه,7,72,7233
وال ورق کش,7,72,7213
والرساز,7,72,7233
والوپلیت جوشکارآرگون,7,72,7212
والوکارو تراشکار,7,72,7223
وان سازوو کارگاه لحیمکاری,7,72,7213
وان کوب وو کارگاه لحیمکاری,7,72,7213
واگن چین خام درجه 2 چینی,7,72,7215
واگن چین خام درجه3 چینی,7,72,7215
واگن چین درجه یک,7,72,7215
وایرپیچ تعمیرات فنی ریسندگی,7,72,7233
وایرپیچ وبانکسازوغلطکساز,7,72,7233
وایرکات کار,7,72,7223
وردساز و تعمیرات ورد,7,72,7233
وردست ریخته گری,7,72,7211
وردست قالب گیر,7,72,7211
وردست قیچی,7,72,7213
وردست قیچی کاروکارگرحمل ونقل,7,72,7213
وردست مکانیک,7,72,7233
وردست نورد,7,72,7221
وردست نوردوباسکول,7,72,7221
وردست کوره,7,72,7221
وردست یالب تاکن,7,72,7213
ورشوسازی,7,72,7213
ورق ساز,7,72,7213
