title_norm,label_1,level_2
مدیرعامل و عضو هییت مدیره شرکت تولید لوازم خانگی,1,11
مدیرعامل و عضو هییت مدیره شرکت های لیزینگ,1,11
مدیرعامل و عضو هییت مدیره صنایع شیشه سازی,1,11
مدیرعامل و عضو هییت مدیره کارخانجات کمک فنر,1,11
مدیرعامل وسرپرست درامورموادناریه,1,11
مدیرعامل پروژه epc,1,11
مدیرعامل پویش معادن,1,11
مدیرعامل پیشرو معادن سواد کوه,1,11
مدیرعلمی و بازاریابی,1,12
مدیرعمرانی وخدمات شهری کارشناس,1,13
مدیرفروش اسنوا,1,12
مدیرفروش بار و مسافر,1,12
مدیرفروش جوجه یکروزه,1,12
مدیرفروش شهرستان,1,12
مدیرفروش صنف و صنعت,1,12
مدیرفروش مویرگی,1,12
مدیرفروش کارخانه کرداستون,1,12
مدیرفن آوری نوین,1,12
مدیرفنی تولیدسالن,1,13
مدیرفنی شهرداری,1,13
مدیرفنی مالی بخش مکانیک و پایپینگ,1,12
مدیرفنی مرغداری,1,13
مدیرفنی و تولید صفحه سازی,1,13
مدیرفنی وگارانتی,1,13
مدیرفنی پروژه lca,1,13
مدیرقالی بافی,1,13
مدیرقالیشویی,1,14
مدیرقراردادهاوپیمانکاران,1,12
مدیرقسمت تکنیکال,1,13
مدیرقسمت درواحدقطعه سازی,1,13
مدیرقسمت واحدبرنامه ریزی تولیدومواد,1,13
مدیرقوطی سازی وچاپ,1,13
مدیرلجستیک,1,13
مدیرلوله سازی,1,13
مدیرمالی درامورجاری,1,12
مدیرمالی وارادی,1,12
مدیرمبارزه باافات عمومی وهمگانی,1,13
مدیرمجتمع,1,13
مدیرمجتمع سیمان تهران,1,13
مدیرمدارک فنی هواپیما,1,13
مدیرمدرسه استثنائی,1,13
مدیرمدرنیزاسیون تحقیق وتوسعه,1,12
مدیرمدل سازی مشتری دیجیتال,1,13
مدیرمدیریت جهادکشاورزی شهرستان اقلید,1,11
مدیرمدیریت جهادکشاورزی شهرستان زرین دشت,1,11
مدیرمراکزراهنمائی ومشاوره,1,13
مدیرمرغداری,1,13
مدیرمرکز اموزشی و توانبخشی دانش اموزان با مشکل,1,13
مدیرمرکزاستان,1,12
مدیرمرکزاموزش بهورزی سراب,1,13
مدیرمرکزاموزشی وتوانبخشی,1,13
مدیرمرکزدارالقرآن,1,13
مدیرمرکزهماهنگی پرواز occ,1,13
مدیرمرکزکنترل هوشمندوپیشگیری بحران,1,13
مدیرمسئول شیفت محصولات اصلی,1,13
مدیرمعادن اسمینون,1,13
مدیرمقدمات جامبوبگ,1,13
مدیرمنابع انسانی شریک تجاری فروش,1,12
مدیرمنطقه ای انبارها,1,13
مدیرمنطقه سه,1,12
مدیرمنطقه چهار,1,12
مدیرمهد,1,13
مدیرمهدکودک,1,13
مدیرمهدکودک وپیش دبستان,1,13
مدیرمهندسی مراحل پروسس,1,13
مدیرمهندسی نت نقلیه ریلی,1,13
مدیرمهندسی پودر,1,13
مدیرموکت بافته شده,1,13
مدیرموکت نمدی,1,13
مدیرناحیه صنعتی,1,13
مدیرناوگان,1,13
مدیرنظارت بر مقررات ملی ساختمان,1,13
مدیرنظارت برتطابق مقررات صلاحیت پرواز و مهندسی تعمیرات,1,13
مدیرنظارت برتطابق مقررات عملیات پرواز عملیات زمینی و حراست,1,13
مدیرنمایشگاه,1,14
مدیرنوآوری و مدیریت دارایی فیزیکی,1,12
مدیرنگهداری,1,13
مدیرنگهداری وتعمیرات آلات ناقله وچرخ محور,1,13
مدیرهسته,1,13
مدیرهماهنگی ترویج,1,12
مدیرهماهنگی ترویج کشاورزی,1,12
مدیرهماهنگی و نظارت بر طرحهای گروه سایپا,1,13
مدیرهماهنگی پروژه ها,1,13
مدیرهماهنگی کمیته انضباط کار کارکنان شرکت مخابرات و شرکت های تابع,1,12
مدیرهمکاریهای اموزشی وازمون,1,13
مدیرهیدرولیک,1,13
مدیرو شرکا,1,12
مدیرواحد ترخیص کالا و محصول نهایی,1,13
مدیرواحد ق,1,13
مدیرواحدبانبوری,1,13
مدیرواحدبیدسازی,1,13
مدیرواحدفروش,1,12
مدیرواحدمستقل بهارستان کارون,1,13
مدیرواحدمستقل بوستان کارون,1,13
مدیرواحدهای بانبوری وکلندر مکانیکال,1,13
مدیرواحدپسنجر,1,13
مدیرپایگاه داده oracle,1,13
مدیرپخت تیوپ,1,13
مدیرپخش,1,13
مدیرپروزه ماشینکاری شاتون,1,13
مدیرپروژه بسته بندی,1,13
مدیرپروژه ساخت کشتی,1,13
مدیرپروژه طرح توسعه وافزایش,1,13
مدیرپروژه ماهیران,1,13
مدیرپروژه مخزن ذخیره,1,13
مدیرپروژه های بویلرهای بخارconventional,1,13
مدیرپروژه های جنبی,1,13
مدیرپروژه های زیرسقف,1,13
مدیرپروژه کک سازی,1,13
مدیرپشتیبانی امورقراردادها,1,12
مدیرپشتیبانی فنی ومحصول,1,13
مدیرپشتیبانی فنی،انرژی وسیالات,1,13
مدیرپلاستک سازی,1,13
مدیرپلاستیک سازی,1,13
مدیرپنج,1,12
مدیرپژوهشی زمین شناسی کاربردی,1,12
مدیرپیشنهاد فنی,1,12
مدیرچاپ ورنگرزی موادسازی,1,13
مدیرچتایی بافی,1,13
مدیرکارافرینی واشتغال,1,13
مدیرکارخانجات,1,13
مدیرکارخانه شهرستان,1,13
مدیرکارخانه ماشین لباسشویی,1,13
مدیرکارگاه,1,13
مدیرکارگاه بلورسازی,1,13
مدیرکارگاه خیاطی,1,13
مدیرکارگو,1,13
مدیرکالاهای مصرفی,1,12
مدیرکانون اصلاح وتربیت,1,13
مدیرکانون فرهنگی وتربیتی,1,13
مدیرکشاورزی غیرنیشکری,1,13
مدیرکشتارگاه پاکستان,1,13
مدیرکل اجرائی,1,11
مدیرکل اداره حراست تقی صاحب الزمانی,1,11
مدیرکل اداره دولتی,1,11
مدیرکل اداره سنجش و ازمون,1,11
مدیرکل اداره کل مدیریت بحران فرهاد عبدالعلی پور کلخوران,1,11
مدیرکل اداره کل پشتیبانی و نگهداری تجهیزات پزشکی,1,11
مدیرکل ارتباطات شرکتی,1,12
مدیرکل ارزیابی و تضمین کیفیت خدمات شبکه,1,12
مدیرکل ارزیابی و تعالی خدمات درمانی,1,11
مدیرکل اسناد و تنقیح قوانین,1,11
مدیرکل اموال ودارائیها,1,12
مدیرکل امور شاهد و ایثارگران,1,11
مدیرکل امور عشایر اصفهان,1,11
مدیرکل امور عمومی و اجرایی معاونت اموربین الملل رئیس جمهور,1,11
مدیرکل امور مرزی جانباز مجیداقابابایی,1,11
مدیرکل امورشاهد وایثارگران همتراز,1,11
مدیرکل امورمشتریان وواگذاری مدارات,1,12
مدیرکل اکبر جباری اصل,1,11
مدیرکل بررسیهای اقتصادی و تعرفه های مخابراتی,1,11
مدیرکل بهبود محیط زیست شهری,1,11
مدیرکل بودجه و خزانه داری,1,12
مدیرکل تجربه مشتری,1,12
مدیرکل تدوین قوانین,1,11
مدیرکل تشکیلات و توسعه مدیریت,1,12
مدیرکل تعزیرات سمنان,1,11
مدیرکل تنظیم مقررات,1,11
مدیرکل تنظیم مقررات و ارتباطات رادیویی منطقه مرکزی,1,11
مدیرکل تنظیم و توصیف اسناد,1,12
مدیرکل توسعه روابط فرهنگی اروپا امریکا,1,11
مدیرکل توسعه روابط فرهنگی اروپا امریکا سیدموسی حسینی,1,11
مدیرکل توسعه روابط فرهنگی افریقا و عربی,1,11
مدیرکل توسعه سازمانی گروه,1,12
مدیرکل توسعه مدیریت امنیت,1,13
مدیرکل توسعه و آموزش کارکنان,1,12
مدیرکل تولید سازه هاو اجرای شبکه های مخابراتی,1,13
مدیرکل ثبت,1,12
مدیرکل ثبت اسناد و املاک گیلان,1,12
مدیرکل جانباز ابراهیم صالحی,1,11
مدیرکل جانباز حسنعلی نوری,1,11
مدیرکل جانباز سیدمحمد علی احمدی,1,11
مدیرکل جانباز عبدالرسول کریمی,1,11
مدیرکل جانباز علی توحیدی,1,11
مدیرکل جانباز محسن بیگدلی,1,11
مدیرکل جانباز محمد رجبعلی زاده,1,11
مدیرکل جغرافیای وکد گذاری,1,13
مدیرکل جهانبخش خانجانی,1,11
مدیرکل حسابداری گروه,1,12
مدیرکل حسین رزمجو,1,11
مدیرکل حسین عالی نژاد,1,11
مدیرکل حمایت از مشاغل و بیمه بیکاری,1,11
مدیرکل حمیدرضا سارنجی,1,11
مدیرکل حوزه شورا,1,12
مدیرکل حوزه معاون اجرایی و سرپرست نهاد,1,11
مدیرکل خلاقیت و نوآوری شهری,1,13
مدیرکل دستگاه ارایه خدمات بهداشت عمومی,1,13
مدیرکل دفتر اجرائی کمیسیون اصل نود,1,11
مدیرکل دفتر ارزشیابی وارتقاء کیفیت خدمات,1,13
مدیرکل دفتر ارزیابی و نظارت بر فرایندها,1,13
مدیرکل دفتر اقتصاد و تعرفه,1,11
مدیرکل دفتر امور اجتماعی و فرهنگی حسین باباجانی,1,13
مدیرکل دفتر امور ازمایشگاهها و خدمات فنی,1,13
مدیرکل دفتر امور بانوان و خانواده اذر خسروی ترازک,1,13
مدیرکل دفتر امور روحانیون,1,13
مدیرکل دفتر امور مدیران ارشد و اعطای نشانهای دولتی,1,12
مدیرکل دفتر اموزش مهارت های اداری,1,13
مدیرکل دفتر بیمه ارزیابی و براورد خسارت,1,13
مدیرکل دفتر تشکیلات وبهبود روشها,1,12
مدیرکل دفتر توسعه نظامهای فنی بهرهبرداری ودیسپاچینگ برق ابی,1,13
مدیرکل دفتر توسعه واموزش تعاون,1,13
مدیرکل دفتر حقوقی پست وزارت نیرو,1,13
مدیرکل دفتر زمین شناسی منطقه ای,1,13
مدیرکل دفتر زنان وخانواده,1,13
مدیرکل دفتر سازمانهای تخصصی بینالمللی,1,11
مدیرکل دفتر طرح ها و مطالعات شهری,1,13
مدیرکل دفتر طرحها و الگوهای ساخت,1,13
مدیرکل دفتر مطالعات و رصد کالاهای فرهنگی,1,13
مدیرکل دفتر معاونت قوانین,1,11
مدیرکل دفتر هدایت نیروی کار و کاریابیها,1,13
مدیرکل دفتر هماهنگی و نظارت پایگاه اطلاعات اقتصادی خانوار,1,13
مدیرکل دفتر پیگیری طرح ها لوایح و تدوین مذاکرات,1,11
مدیرکل دفترافت کش ها,1,13
مدیرکل دفترامورفرهنگی رسانه وفن اوری های نو,1,13
مدیرکل دفتربازرسی وارزیابی عملکرد,1,12
مدیرکل دفتربرنامه ریزی وکنترل برنامه ها,1,12
مدیرکل دفترت #لیف ک,1,12
مدیرکل دفترتحقیقات واموزش,1,13
مدیرکل دفترتلفیق برنامه وبودجه,1,12
مدیرکل دفترتکنولوژی,1,13
مدیرکل دفترحوزه ریاست حقوقی وارزیابی عملکرد,1,12
مدیرکل دفترساماندهی و هماهنگی امور عشایر,1,12
مدیرکل دفترفنی امورعمرانی حمل ونقل وترافیک,1,13
مدیرکل دفترفنی وامورطرح ها,1,13
مدیرکل دفترقرنطینه,1,13
مدیرکل دفترمشاورعالی رئیس جمهور,1,12
مدیرکل دفترمطالعات,1,13
مدیرکل دفترنظارت بربهداشت عمومی وموادغذایی,1,13
مدیرکل دفترپیش اگاهی وکنترل عوامل خسارت زا,1,13
مدیرکل راهبرد کسب و کار و امور مشتریان,1,12
مدیرکل راهبردهای اقتصادی,1,12
مدیرکل رایانه,1,13
مدیرکل رمضانپور,1,12
مدیرکل روابط اپراتوری,1,12
مدیرکل زمین شناسی و اکتشافات معدنی منطقه جنوب شیراز,1,13
مدیرکل زمین شناسی و اکتشافات معدنی منطقه شمال خاوری مشهد,1,13
مدیرکل سازمان بین دولتی,1,11
مدیرکل ساماندهی امور ناظرین,1,12
مدیرکل سرآمدی و معماری سازمانی,1,13
مدیرکل سرمایه گذاری و تامین مالی,1,12
مدیرکل سعیدالله عبدالهی سوینی,1,12
مدیرکل سوپرمارکت ها یا فروشگاه هی زنجیره ای,1,14
مدیرکل سید بهرام نجفی زاده,1,12
مدیرکل سیدزاده گله بان,1,12
مدیرکل شبکه دیدبانی,1,13
مدیرکل شناسایی و فراهم اوری,1,13
مدیرکل صافولا بهشهر,1,11
مدیرکل طراحی و بهینه سازی شبکه,1,13
مدیرکل طراحی و توسعه خدمات یکپارچه,1,13
مدیرکل طراحی پیاده سازی و مدیریت عملیات گروه,1,13
مدیرکل طرح ها و بررسی ها,1,13
مدیرکل طرح وتوسعه شبکه,1,13
مدیرکل طرح وتوسعه شبکه دیتاوسوییچ,1,13
مدیرکل ظرفیت سازی شبکه,1,13
مدیرکل علی ناوی,1,12
مدیرکل عملیات امنیت,1,13
مدیرکل عملیات و پشتیبانی کانالهای فروش و پس از فروش,1,12
مدیرکل فروش شرکتهای کوچک و خانگی,1,12
مدیرکل قاسم قائدی,1,12
مدیرکل مالی گروه,1,12
مدیرکل مامور به نهاد رهبری,1,11
مدیرکل محترم دفتر توسعه منابع فیزیکی و امور عمرانی,1,13
مدیرکل مدیریت استعدادهای گروه,1,12
مدیرکل مدیریت اموال و دارایی های دولت,1,12
مدیرکل مدیریت عملکرد راهبردی,1,11
مدیرکل مدیریت عملکرد و جبران خدمت گروه,1,12
مدیرکل مدیریت و بهره برداری,1,11
مدیرکل مدیریت پروژه غیرفعال,1,13
مدیرکل مشارکتها و امورسهام,1,12
مدیرکل معتمدنیا,1,11
مدیرکل معراجعلی عین ابادی,1,11
مدیرکل منابع طبیعی,1,11
مدیرکل منابع طبیعی استان سمنان,1,11
مدیرکل منابع طبیعی استان لرستان,1,11
مدیرکل منابع طبیعی استان گیلان,1,11
مدیرکل منابع طبیعی وابخیزداری استان خوزستان,1,11
مدیرکل مهر اسا,1,11
مدیرکل مهندسی شبکه وهماهنگی تعمیرات,1,13
مدیرکل مهندسی عملیات شبکه انتقال وماهواره,1,13
مدیرکل مهندسی عملیات و زیرساخت امنیت,1,13
مدیرکل نظارت بر اجرای طرح های عمرانی,1,13
مدیرکل نظارت بر ذیحسابیها,1,12
مدیرکل نظارت و معاضدت قضایی,1,13
مدیرکل نیازی,1,11
مدیرکل هاشمی,1,11
مدیرکل هماهنگی خدمات ارتباطات سیار,1,13
مدیرکل هماهنگی کمیته های انضباط کار,1,12
مدیرکل همتراز محمد رضا شیخ محمد,1,11
مدیرکل همطراز علی فقیه پور,1,11
مدیرکل همکاری ها و تنظیم گری صادرات فرهنگی,1,11
مدیرکل همکاریهای علمی و دانشگاهی,1,11
مدیرکل همکاریهای علمی و دانشگاهی محسن شجاع خانی,1,11
مدیرکل هولشناسی استان کرمانشاه,1,13
مدیرکل ورزش و جوانان,1,11
مدیرکل پایش و ارزیابی محصولات و خدمات,1,13
مدیرکل پدافند غیر عامل کیومرث رشیدی,1,11
مدیرکل پردازش و سازماندهی,1,12
مدیرکل پست ستاره دار,1,11
مدیرکل پشتیبانی فنی شبکه مناطق,1,13
مدیرکل پشتیبانی فنی وراه اندازی,1,13
مدیرکل پشتیبانی مراسم و تشریفات,1,12
مدیرکل کاظمیان,1,11
مدیرکل کرم چرومی,1,11
مدیرکل کمیسیونها صحن و مشاورین,1,11
مدیرکل کنترل استراتژی ها و عملکرد گروه,1,11
مدیرکل کنترل و تضمین درآمد,1,12
مدیرکل کنترل وهماهنگی مدیریت شبکه ومهندسی عملیات,1,13
مدیرکل یا همتراز,1,11
مدیرکل یادگیری و توسعه گروه,1,12
مدیرکل+ حوزه وزیر,1,11
مدیرکلاموراداریونیرویانسانی,1,12
مدیرکلان منابع در کسب و کار های دریایی,1,11
مدیرکلندر,1,11
مدیرکنترل شعب,1,14
مدیرکنترل فرایند,1,13
مدیرکنترل ونظارت برساخت و سازها,1,13
مدیرکنترل ویژه مالی,1,12
مدیرگروه,1,13
مدیرگروه ابخیزداری,1,13
مدیرگروه ابیاری زهکشی,1,13
مدیرگروه ارتباط تصویری,1,13
مدیرگروه استخراج,1,13
مدیرگروه اعتبارات,1,12
مدیرگروه اعتبارات و وصول مطالبات,1,12
مدیرگروه امور مشتریان,1,12
مدیرگروه اموزشی قدرت,1,13
مدیرگروه اموزشی معارف اسلامی,1,13
مدیرگروه اموزشی معماری,1,13
مدیرگروه انرژی پژوهشکده محیط زیست,1,13
مدیرگروه انگل شناسی وحشره شناسی پزشکی,1,13
مدیرگروه ایمنی شناسی,1,13
مدیرگروه بازرسی وحسابرسی,1,12
مدیرگروه باستان شناسی,1,13
مدیرگروه برنامه ریزی شهری,1,13
مدیرگروه بهداشت حرفه ای,1,13
مدیرگروه بیماری شناسی گیاهی,1,13
مدیرگروه بیوتکنولوژی,1,13
مدیرگروه بیوشیمی,1,13
مدیرگروه بیوشیمی پزشکی,1,13
مدیرگروه تبدیل انرژی,1,13
مدیرگروه تحقیق وبازاریابی,1,12
مدیرگروه تحقیقات اقتصادی,1,13
مدیرگروه ترویج واموزش کشاورزی,1,13
مدیرگروه توسعه وبرنامه ریزی اقتصادی,1,12
مدیرگروه تکثیروپرورش ابزیان,1,13
مدیرگروه جغرافیا,1,13
مدیرگروه حسابداری,1,12
مدیرگروه حشره شناسی کشاورزی,1,13
مدیرگروه خاکشناسی,1,13
مدیرگروه خوردگی وحفاظت ازفلزات,1,13
مدیرگروه داروسازی هسته ای,1,13
مدیرگروه دامپروری,1,13
مدیرگروه راه وترابری,1,13
مدیرگروه زبان فرانسه,1,13
مدیرگروه زبان وادبیات عرب,1,13
مدیرگروه زبان وادبیات فارسی,1,13
مدیرگروه زراعت,1,13
مدیرگروه زمین شناسی اقتصادی,1,13
مدیرگروه زمین شناسی تکتونیک,1,13
مدیرگروه زمین شناسی مهندسی,1,13
مدیرگروه زیست شناسی دریا بیولوژی ماهیان دریا,1,13
مدیرگروه سرامیک,1,13
مدیرگروه سنجش ازراه دور,1,13
مدیرگروه سیستم وبهره وری,1,13
مدیرگروه سیستمهای اقتصادی واجتماعی,1,13
مدیرگروه شناسایی مواد,1,13
مدیرگروه شناسایی وانتخاب موادومدیرپژوهشهای کاربردی,1,13
مدیرگروه شیلات,1,13
مدیرگروه شیمی الی,1,13
مدیرگروه شیمی تجزیه,1,13
مدیرگروه شیمی فیزیک,1,13
مدیرگروه شیمی معدنی,1,13
مدیرگروه صنایع غذایی,1,13
مدیرگروه طراحی کاربردی,1,13
مدیرگروه علم اطلاعات و دانش شناسی,1,13
مدیرگروه علوم تربیتی,1,13
مدیرگروه علوم تشریح,1,13
مدیرگروه علوم قران وحدیث ومدیرگروه مطالعات زنان,1,13
مدیرگروه علوم وصنایع چوب وکاغذ,1,13
مدیرگروه علوم گیاهی,1,13
مدیرگروه فرایند,1,13
مدیرگروه فلسفه وحکمت ومنطق,1,13
مدیرگروه فناوری اطلاعات مدیریت واقتصاد,1,13
مدیرگروه فیزیوتراپی,1,13
مدیرگروه فیزیک دریا,1,13
مدیرگروه فیزیک پزشکی,1,13
مدیرگروه قارچ شناسی,1,13
مدیرگروه مامایی,1,13
مدیرگروه محیطزیست,1,13
مدیرگروه مخابرات,1,13
مدیرگروه مدیریت بازرگانی,1,13
مدیرگروه مدیریت صنعتی,1,13
مدیرگروه مرتعداری,1,13
مدیرگروه معماری,1,13
مدیرگروه مهندسی صنایع,1,13
مدیرگروه مهندسی محیط زیست,1,13
مدیرگروه مهندسی هوافضا,1,13
مدیرگروه مهندسی پزشکی,1,13
مدیرگروه مکانیک سنگ,1,13
مدیرگروه هنراسلامی,1,13
مدیرگروه هیدرولیک پژوهشکده اب,1,13
مدیرگروه ویروس شناسی,1,13
مدیرگروه پترولوژی,1,13
مدیرگروه پرستاری,1,13
مدیرگروه پرورش ومدیریت طیور,1,13
مدیرگروه پژهشی چینه شناسی و رسوب شناسی کاربردی,1,13
مدیرگروه پژوهش های نوین کاربردی,1,13
مدیرگروه پژوهشی برن,1,13
مدیرگروه پژوهشی بهد,1,13
مدیرگروه پژوهشی علو,1,13
مدیرگروه پژوهشی فنی,1,13
مدیرگروه کارشناسان,1,13
مدیرگروه کارگردانی,1,13
مدیرگروه کانی شناسی و اکتشافات معدنی کاربردی,1,13
مدیرگروههای حقوق کیفری وجرم شناسی وحقوق خصوصی وحقوق مالکیت,1,13
مدیرگروههای سازه های هیدرولیکی ودریایی,1,13
مدیریت,1,12
مدیریت آمار و اطلاعات و محاسبات,1,13
مدیریت آژانس بانوان,1,13
مدیریت آژانس سواری,1,14
مدیریت آژانس مسکن,1,14
مدیریت ابزار و ادوات صید جنوب,1,13
مدیریت اتلیه,1,13
مدیریت اجرایی متوسطه,1,12
مدیریت ارتباط با صنعت و مراکز علمی و پروژه یابی,1,12
مدیریت ارتباط با همکاران آشپزخانه و مشتریان,1,14
مدیریت اسکان و پشتیبانی,1,14
مدیریت اطلاع رسانی وخدمات پزشکی,1,13
مدیریت افزایش بهره وری در آشپزخانه,1,14
مدیریت امور بیماریها,1,13
مدیریت اموربین الملل و صدور خدمات فنی,1,12
مدیریت امورحقوقی املاک و مستغلات,1,13
مدیریت باغ,1,13
مدیریت بحران در آشپزخانه,1,14
مدیریت برق اردبیل,1,13
مدیریت برق بیله سوار,1,13
مدیریت برق تاسیسات و انرژی,1,13
مدیریت برق مشگین شهر,1,13
مدیریت برق مغان,1,13
مدیریت بنگاه,1,12
مدیریت بهره برداری از مراتع,1,13
مدیریت تالار,1,14
مدیریت تامین آب,1,13
مدیریت تزریق,1,13
مدیریت تعاونی های صیادی,1,13
مدیریت تعمیرات نیروی شهید محمد منتظری,1,13
مدیریت تولیدومعاونت تولیدکارگاهها,1,13
مدیریت تولیدی تشک,1,13
مدیریت ثبت احوال,1,13
مدیریت جهاد,1,13
مدیریت حجره تره بار,1,14
مدیریت حقوقی و ارزیابی خسارات,1,13
مدیریت خیریه,1,13
مدیریت داروخانه دامپزشکی,1,14
مدیریت درامد واملاک,1,12
مدیریت دفتر بیمه سامان,1,14
مدیریت دفتر خدمات ترویج کشاورزی,1,13
مدیریت دولتی,1,12
مدیریت راه اندازی و بهره برداری تجهیزات آشپزخانه,1,14
مدیریت راهبری کشنده ها,1,14
مدیریت رستوارن,1,14
مدیریت ساعت سازی,1,13
مدیریت سالن مجالس,1,14
مدیریت شبکه بخش انفورماتیک,1,13
مدیریت شرکت نبات پاندا,1,13
مدیریت شرکت گاوداری,1,13
مدیریت شعبه لبنیات,1,13
مدیریت صادرات ckd وخدمات فنی مهندسی,1,13
مدیریت صحنه و اجرای برنامه,1,13
مدیریت صید آبزیان,1,13
مدیریت طراحی و مهندسی راه,1,13
مدیریت عامل وریاست هیات مدیره,1,11
مدیریت غذا فروشی,1,14
مدیریت فرودگاه لامرد,1,13
مدیریت فلافل فروشی,1,14
مدیریت فناوری اطلاعات و زیر ساخت الترونیک,1,13
مدیریت قرارگاه محرومیت زدایی ومسئولیت های اجتماعی,1,13
مدیریت لایروبی,1,13
مدیریت مرغداری,1,13
مدیریت منابع ابهای زیرزمینی,1,13
مدیریت نانوایی,1,13
مدیریت نمایندگی ایرانسل,1,14
مدیریت نگهداری و تعمیرات استان آذربایجانغربی,1,13
مدیریت نگهداری و تعمیرات استان اردبیل,1,13
مدیریت نیروگاه فاز 1,1,13
مدیریت نیروگاه فاز 2,1,13
مدیریت هماهنگی ارتباطات,1,12
مدیریت و ارتباط با مراجعین,1,12
مدیریت و بازرسی,1,13
مدیریت و برنامه ریزی حقوقی,1,13
مدیریت و برنامه ریزی دفتر دادیار,1,13
مدیریت و تصویب نهایی تولید و,1,13
مدیریت و ریاست,1,11
مدیریت و هماهنگی,1,12
مدیریت و هماهنگی امور نقلیه,1,13
مدیریت وتولید مدیرتعمیرات ونگهداری,1,13
مدیریت پرورش ماهی,1,13
مدیریت پروژه هاوساخت قطعات,1,13
مدیریت پسماند,1,13
مدیریت پیتزا فروشی,1,14
مدیریت پیگیری های ویژه حوزه مدیر عامل,1,12
مدیریت چمن ورزشی,1,13
مدیریت کارگاه بادام پزی,1,13
مدیریت کنترل کبفبت,1,13
مدیریت کنترل کیفی تولیدلوله,1,13
مدیریت کپسول پرکنی گاز مایع,1,13
مدیریت گروه مالیاتی,1,13
مدیریت گلخونه,1,13
مدیریک تولیدواموزش ق,1,13
مربی سالاری,1,13
مربی مدیردروس,1,13
مربی مسئول امور فرهنگی فراگیر,1,13
مربی مسئول گروه اب و خاک,1,13
مربی مسئول گروه اقتصاد و تعاون,1,13
مربی همطراز با معاون و مسئول امور هنرجویان,1,13
مربی و مدیر باشگاه,1,13
مربی و مسیول باشگاه,1,13
مربی ورزش ومسئول مجموعه ورزشی سردارجنگل,1,13
مسؤل بخش اموزش,1,13
مسؤل بخش تولید,1,13
مسؤل نیروگاه و زباله سوز,1,13
مسؤل پروژه های تعالی,1,13
مسؤل پروژه کوماتسو,1,13
مسؤول امور ارزیابی عملکرد بخش خصوصی,1,13
مسؤول امور جذب سرمایه گذار,1,12
مسؤول امور شرکتهای تحت نظارت,1,12
مسؤول امور هماهنگی و نظارت بر بخش خصوصی,1,12
مسؤول امور هماهنگی کنترل و نگهداری از مستحدثات,1,13
مسؤول امور هوشمندسازی,1,13
مسؤول امور واگذاریها,1,12
مسؤول میادین و تاسیسات ورزشی,1,13
مسؤول نمایندگی شهرستان مریوان,1,12
مسؤول پایانه مسافربری,1,14
مسئول,1,12
مسئول 5s,1,13
مسئول bmc,1,13
مسئول c.s.r,1,12
مسئول ccr,1,13
مسئول ccrبخش زغال,1,13
مسئول cm pm راهبری شناورها,1,13
مسئول cpr,1,13
مسئول crm,1,12
مسئول datacenter,1,13
مسئول ddcc,1,13
مسئول pmr,1,13
مسئول pqr,1,13
مسئول qrm,1,13
مسئول sml,1,13
مسئول آبفا,1,13
مسئول آدیت ایدرو,1,13
مسئول آدیت داخلی,1,13
مسئول آدیت سیستمهای کیفی,1,13
مسئول آدیت فرآیند مونتاژ و رتوش,1,13
مسئول آدیت فرآیندبدنه ورنگ,1,13
مسئول آدیت و ارزیابی مونتاژ و دریافت کالا,1,13
مسئول آدیت و ارزیابی پیمانکاران,1,13
مسئول آموزش و مدیریت عملکرد,1,12
مسئول آموزش و مدیریت پسماندها,1,13
مسئول آموزش واحدهای ستادی و مدیریتی,1,13
مسئول اثر بخشی و دانایی سازمان,1,12
مسئول اجرا و نظارت بر قراردادهای سازمانی,1,12
مسئول اجرائی برق صنعتی,1,13
مسئول اجرائی تاسیسات,1,13
مسئول اجرائی چاپ ورقی,1,13
مسئول اجرائی گروه,1,12
مسئول اجرائیات,1,12
مسئول اجرای سطح 3 پروژه طراحی ساخت و تولید مجموعه کنسول k125,1,13
مسئول اجرای سیویل,1,13
مسئول اجرای قراردادهای تجاری,1,12
مسئول اجرایی زنجیره تامین,1,13
مسئول اجزا,1,13
مسئول اجزاء هرینگ,1,13
مسئول احداث خطوط هوائی,1,13
مسئول احداث و راه اندازی ایستگاه ها و ابنیه,1,13
مسئول اداره امور عمومی پژوهشکده انکولوژی،هماتولوژی و سل تراپی,1,12
مسئول اداره انبارواموال,1,13
مسئول اداره تولید درب و پنجره,1,13
مسئول اداره صنعت معدن و تجارت شهرستان خرم بید,1,11
مسئول اداره مراوه تپه,1,11
مسئول اداره ورزش و جوانان شهرستان بهارستان,1,11
مسئول اداری وفنی وتولیدی,1,13
مسئول ارزشیابی سازمان,1,12
مسئول ارزیابی هیئت مدیره شرکتها,1,12
مسئول ارزیابی و انتصاب سمت ها,1,12
مسئول ارزیابی و رتبه بندی پیمانکاران خدمات شهری,1,12
مسئول ارشد بازیافت سرباره,1,13
مسئول ارشد برق واتوماسیون,1,13
مسئول ارشد بیم رایزر,1,13
مسئول ارشد تولید cd و ab,1,13
مسئول ارشد خدمات رمپ,1,13
مسئول ارشد سوپروایزر,1,13
مسئول ارشد شمش ریزی,1,13
مسئول ارشد طبقه بندی کنترل موجودی و تنظیم کالا,1,13
مسئول ارشد طرح ها,1,13
مسئول ارشد ورق کاری,1,13
مسئول ارشداتاق سنگ,1,13
