id,title_norm,label_1
1103,رئیس هیات عالی نظارت,1
1104,رئیس بررسی و نظارت بر اجرای طرح های محصول، بدنه و قوای محرکه,1
1105,سرپرستانبارمواداولیه توزینماده اولیه هیو,4
1106,سرپرست انبارآجر پاکت و سوخت,4
1107,مدیر تحقیقات,1
1108,کاردان سیستم های کامپیوتری,3
1109,کارشناس تعمیرات مکانیک واحدهای بسته بندی و بارگیری,2
1110,کارشناس ارشد بررسی منابع خرید,2
1111,مسئول حسابداری دارایی ثابت,2
1112,کارشناس تعمیرات مکانیک ناحیه نورد کرم,2
1113,کارگر پالایشگاه,8
1114,کاردان رادیولوژی و سونوگرافی,3
1115,معاون امور عمومی,1
1116,کارشناس تکنولوژی اطلاعات وسیستمهای ندیریت,2
1117,کارشناس ارشد خرید مواد شیمیایی و لوازم آزمایشگاهی خریدهای داخلی,2
1118,کارشناس ارشد حقوق بین الملل,2
1119,کارشناس مسئول نظارت بردرمان امور خیریه ها,2
1120,رئیس اداره فناوری اطلاعات وارتباطات,1
1121,کارگر روزمزد ساختمانی,9
1122,تعمیرکار تجهیزات سیستم های هیدرولیک واحد تعمیرات نورد نهائی,7
1123,کمک متصدی دستگاه قیچی برشکاری,8
1124,تکنسین دیسک ها و کوره ها,3
1125,رئیس اداره امور ازمایشگاهها,1
1126,سراستادکارارشد تراشکاری,7
1127,سرشیفت امور انتظامی,5
1128,مسئول تدارکات و خرید,3
1129,کارگر پلاستوفوم,8
1130,کارگر کارگاه زرگری,7
1131,کارگر کارگر کمکی مونتاژ,8
1132,مسئول مجموعه سازی,3
1133,پزشک متخصص قلب وعروق,2
1134,معاونت بهبود تولیدات گیاهی,1
1135,مهندس ارزیاب کنترل کیفیت,2
1136,پیشخدمت و نامه رسان بانام,9
1137,مسئول نظارت وخدمات عمومی,5
1138,کارشناس مسئول حسابداری اموال,2
1139,کارمند بیمه های سلامت,4
1140,درجه بند فرش,7
1141,تکنسین فیزیک بخش تضمین کیفیت,3
1142,رئیس فرمانده یگان فارسان,1
1143,مسیول خرید تجهیزات مکانیکی و برقی,3
1144,فروشنده در مدیران خودرو,5
1145,متصدی دستگاه تولید تیر سیمانی,8
1146,سرپرست کنترل تولید الکترود,3
1147,مربی کارشناس بهداشت عمومی,2
1148,مسئول اجراء,3
1149,کارشناس ارشد آنالیز و تجزیه دستگاهی,2
1150,کارشناس ارشد مدیریت معدن,2
1151,معاون مدیر مهندسی تولید,1
1152,واحد ستاره دار اداری و مالی اداره کل نیروی کشش کارشناس مسئول خرید,2
1153,کارشناس مسوول اموراداری,2
1154,کارگرمونتاژکارنهایی,8
1155,تعمیرکار موتور جوش,7
1156,قالبساز و تعمیرکار,7
1157,مسئول بر نا مه ریزی و بهبود فر ایند ها,2
1158,راننده ماشین آلات سنگین بالای تن,8
1159,کارشناس ارشد ناظر برق,2
1160,متصدی باشگاه ورزشی,5
1161,مسئول تصفیه فاضلاب,3
1162,متصدی بایگانی اسناد فنی,4
1163,مسئول کارشناس سیستم مکانیزه اسناد,2
1164,کارشناس خرید عمومی و متفرقه,2
1165,استادکارساختابزاروقطعات,7
1166,کنترلر آزمایشگاه و مواد سازی,3
1167,باطری ماشین,7
1168,برقکار باطری ساز,7
1169,تکنسین نگهداری و تعمیرات سیستم تحریک و ژنراتور,3
1170,تکنسین ارشد پشتیبانی و تجهیزات مخابرات,3
1171,سرگروه نظافت دستگاهها,5
1172,متصدی امور دفتری و بایگانی از مدیریت امور اداری,4
1173,مدیر نگهداری و تعمیرات برق و اتوماسیون,1
1174,کارمند دفتری بازاریابی و فروش,4
1175,کارشناس مسئول پشتیبانی ورفاه,2
1176,کارشناس تعمیرات و نگهداری تصفیه خانه فاضلاب,2
1177,مسئول ماشین,8
1178,کارگرقالب ریزی,7
1179,کارگرلاککاری,7
1180,کمک سرپرست تکمیلی,3
1181,کمک متصدی بناء کوره اهک خمیرسازی تهیه مواد,8
1182,کمک متصدی ساتراسیون,8
1183,اپراتور ارشد اتاق کنترل آب و هوا,8
1184,رئیس اجرای پروژه های ناحیه آهن سازی,1
1185,متصدی ماشینهای رنگرزی و,8
1186,کاردان بازرسی بالابرها,3
1187,کارشناس مسول توسعه و مدیریت منابع,2
1188,پنچرگیری,7
1189,کارشناس خدمات ماشینی وامار,2
1190,کارشناس مسئول گفتار درمانی,2
1191,کارشناس امور زیربنایی,2
1192,اپراتور دستگاه دم چلچله زن چوب,8
1193,اپراتور پرکنی قرص,8
1194,تکنسین کارگاه برق و تکمیل,3
1195,تکنسین کنترل الکترود,3
1196,رئیس اداره خزانه داری و مدیریت وجوه نقد,1
1197,رئیس اداره فروش خارجی,1
1198,رفتگر جاروکش ونظافتچی,9
1199,سرپرست برنامه ریزی و کنترل پروژه های محصولی,1
1200,سرپرست تبلیغات و رسانه,1
1201,تعمیرکار دستگاه,7
1202,سرشیفت بافندگی کارگرنساجی,3
1203,سرشیفت برق ونیروگاه,3
1204,متصدی نظارت بر سیستمهای همگانی,3
1205,کارگر کارگاه زرشک پاک کنی,9
1206,کارشناس بیمه و لجستیک,2
1207,مسئول فرایند ها ی تولید,2
1208,کارشناس مسئول سازه های مهندسی,2
1209,چله بنددو سربند بافندگی,8
1210,مهندس ارشد مکانیک پخت،مکنده و روغن کاری,2
1211,اپراتور مسیول توربین واحد و,3
1212,تکنسین تعمیرات بسته بندی,3
1213,سرپرست طراحی مکانیک سیالات,2
1214,متصدی ساخت کمپرس اتاق سازی امبولانس,7
1215,مسئول امورحفاظت پرسنلی شرایط خاص ایثارگران,2
1216,رئیس اداره فناوری اطلاعات و ارتباطات دیتا,1
1217,رییس اداره تربیت بدنی و تفریحات سالم,1
1218,کارشناس و رئیس دایره امور رایانه ای,1
1219,واحد ستاره دار اداره کل نیروی کشش مسئول انبار قطعات مکانیکی لکوم,4
1220,مشاغل کمک متصدی دیفوزیون,8
1221,کارشناس ناظر بر چاپ و نشر و صنایع وابسته کارشناس عالی,2
1222,معاون فنی و زیربنایی اداره کل راه اهن خراسانمعاون مدیرکل فنی و ز,1
1223,مدیر ارشد خدمات فنی و پشتیبانی,1
1224,کارشناس نظارت بر تعمیرات برق,2
1225,کارگرمونتاژ برق,8
1226,اپراتور بهره برداری از تاسیسات,3
1227,اپراتورمخلوطکن ومدارهای ماسه دیزاماتیک,8
1228,اپراتورمکانیک تاسیسات اری,8
1229,استادکار تاسیسات برودتی,7
1230,کارگرفنی موتورخانه پایلوت,7
1231,تکنسین متالایزینگ و عملیات حرارتی بخش مهندسی,3
1232,تکنسین مکانیک تجهیزات نسوز,3
1233,رئیس اداره تعمیرات تجهیزات پنوماتیک,1
1234,رئیس برق و تاسیسات,1
1235,سرپست لوله کشی وتاسیسات,3
1236,راننده یک حمل زباله یا اسفالت,8
1237,مدیر تدارکات هتل,1
1238,متصدی امور دفتری وبایگانی,4
1239,کارشناس ارشدبرق ناحیه چدن,2
1240,کارشناس امور درمانی,2
1241,مسئول نگهداری و تعمیرات جرثقیلها و بالابرهاو روغنکاری,3
1242,کارشناس ارشد امور مجلس,2
1243,همتراز رئیس اداره مرکزی,1
1244,کارشناس ارشد سویل,2
1245,واحد انبار مواد اولیه و محصول,4
1246,کارشناس فنی پروژه ldar,2
1247,متصدی حمل مواد,9
1248,اداره سیر و حرکت اداره کل راه اهن تهران رئیس ایستگاه پرند,1
1249,کنترل تولیدومواد,4
1250,تکنسین برق نت قوطی سازی,3
1251,تکنسین تعمیر و نگهداری ایستگاه پمپاژ آب,3
1252,رئیس قسمت سنگ زنی,3
1253,سرپرست واحد خدمات فنی,3
1254,سرپرست وسرشیفت ریسندگی,3
1255,سرپرست پشتیبانی کنترل خدمات,3
1256,مدرسه شبانه روزی حصار,1
1257,کارشناس گسترش شبکه و جلب مشارکتهای مردمی,2
1258,مونتاژکارنهایی درجه 2,8
1259,مسئول دفتر مدیریت و هیت مدیره,3
1260,رییس اجرای پروژه های ناحیه آهن سازی,1
1261,رییس اداره برنامه ریزی تامین و توزیع قطعات صادراتی و خدمات پس از فروش,1
1262,کارشناس بازرگانی پروژه,2
1263,کارشناس نگهداری و تعمیر ماشین آلات معدنی,2
1264,کارشناس نظارت وارزیابی عملکرد واحدهای تولیدی وخدماتی,2
1265,کارشناس ارشد حفاری,2
1266,اداره سیر و حرکت اداره کل راه اهن اراک رئیس ایستگاه حک,1
1267,اپراتور دستگاه تولید پنیر پیتزا,8
1268,کمک کارشناس اداره کارگزینی مرکز,3
1269,کمک کارشناس خدمات درمانی,3
1270,کنترل خط تمیزکاری تمیزکاری,8
1271,تعمیرکار نوسازی,7
1272,سرپرست کارگاه پرسکاری,3
1273,سرپرست کنترل کیفیت انبارمحصول,3
1274,فورمن برش کفی,3
1275,رئیس قطار باری,3
1276,کارگر سمپاشی,9
1277,کارشناس امور پرداخت ها,2
1278,کاردان توزین,4
1279,کارشناس امور حوادث غیر مترقبه,2
1280,انباردار کشاورزی,4
1281,رئیس اعتبارات اسنادی و وصول مطالبات,1
1282,تکنسین تعمیرات کمپرسورها ودیزل ژنراتورها,3
1283,مدیرکنترل کیفی,1
1284,مراقبت تخلیه باروابکو آموزشی معدن,4
1285,کارشناس مسیول نظارت بربهره برداری شبکه های فاضلاب,2
1286,مسئول نقاشی همترازپیستوله کار ارشد,7
1287,کارشناس خبره منابع انسانی,2
1288,پرورش گل محمدی,6
1289,کارشناس مسیول مکانیک دفتر فنی فولادسازی,2
1290,مسئول تعمیرات الکتریکی لکو موتیو تعویض و شارژ باتری,3
1291,کارگرتولیدسالن هیدروفیل وسفیدگری,8
1292,استادکار کنترل کیفیت عملیات مونتاژ,3
1293,اپراتور دستگاه سپاریتور مرغ,8
1294,اپراتور دستگاه سیلو آجر,8
1295,اپراتور دستگاه میکس گرانول,8
1296,کنترلرنخ,8
1297,کنترلچی و تعمیر کار درجه 1,7
1298,بازرس کنترل کیفیت غیرخودرویی,3
1299,اپراتوربرق وتاسیسات,8
1300,رئیس اداره طراحی محصول,1
1301,رنگرزی چرم,7
1302,سرپرست تعمیرات مواد خام,3
1303,سرگروه قسمت خدمات تولیدی,3
1304,مدیر پشتیبانی و امور شهری,1
1305,کاردان مطالعات راهبردی سطح 2,3
1306,کارشناس توسعه صادرات و روابط تجاری,2
1307,مسئول عایق زیر بدنه و سیلرکاری,3
1308,مسئول مهندسی کیفیت قطعات ورودی و خدمات پس از فروش,2
1309,نقطه جوشکار اتاق سازی جلوکامیون,7
1310,رئیس اداره نصب تجهیزات پستهای فوق توزیع,1
1311,رئیس اداره نگهداری و تعمیرات ابنیه,1
1312,رئیس اداره هماهنگی کمیته های انضباط کار کارکنان,1
1313,راننده تراکتورکودروب مرغداری گاوداری,8
1314,رییس برنامه ریزی تولید و تامین و کنترل موجودی,1
1315,سیلندرسازچاپ,7
1316,سیم پیچی پمپ,7
1317,مدیر دفتر فنی و برنامه ریزی نگهداری وتعمیرات,1
1318,رییس اداره نصب تجهیزات پستهای فوق توزیع,1
1319,ناظر عملیات کشنده,3
1320,مسیول انبار و بارگیری,4
1321,نجار.ساخت کمد و میز صندلی,7
1322,کارگر پالت سازی قسمت تولیدات جنبی,7
1323,کارشناس کنترل فنی ناوگان,2
1324,کارگرروشنائی معابر,7
1325,اپراتورخطتولیدوبتن ریز,8
1326,کارشناس امار و اطلاعات پرسنلی,2
1327,کارشناس سلامت محیط,2
1328,کارشناس ارشد مرمت اثار تاریخی,2
1329,مسئول کوره اهک,3
1330,کارشناس موسسات کاراموزی ازادومشارکتهای مردمی کارش,2
1331,کارگرچله بندو بافندگی,8
1332,اپراتور تجهیزات معدنی تونل,8
1333,کارگر چاپ ـ چاپ خانه,8
1334,اپراتور دستگاه جوشکاری,8
1335,تعمیر گاه ماشین سبک,7
1336,تکنسین مسیول بازرسی ایمنی معدن,3
1337,تعمیرکارشیفت اتوماسیون اگلومراسیون,7
1338,تعمیرکارمکانیک تجهیزات عمومی,7
1339,رئیس کنترل کیفی محصول,1
1340,رئیس برق و اتوماسیون,1
1341,صحاف درجه دو,7
1342,مدیر توسعه تعالی,1
1343,کارشناس تولید صنعتی,2
1344,نصب قعطعات خودرو,8
1345,کارشناس مسئول نصب تجهیزات,2
1346,کارشناس تکنولوژی تعمیرات وسرویس و نگهداری ماشین الات نساجی,2
1347,کاردان کنترل رسیدگی حساب ها و ممیزی اسناد,3
1348,مکانیک دیگ بخار ومکانیک تاسیسات,7
1349,معاون برنامه بودجه و تامین منابع,1
1350,کاردان دریافت ها وپرداخت ها,3
1351,مسئول ماشین الات روسازی خط,3
1352,کارشناس تولید گالوانیزه و ورق رنگی,2
1353,ابزار تیزکن ارشد,7
1354,کارگرماشین تمام تاب رینگ,8
1355,کارگرسنگ زن پولیش,8
1356,تعمیرات تاسیسات,7
1357,رئیس گروه برنامه ریزی امور آموزشی و پرورشی,1
1358,سرگروه قالبسازی و تعمیرات قالب,3
1359,چانه گیری,7
1360,کارشناس برنامه ریزی وکنترل برنامه وبودجه پروزه ومواد سایت پروژه خاص,2
1361,معاونت مدیریت فروش,1
1362,کارشناس مسئول برنامه ریزی و تدوین استراتژی ها همترازمعاون مدیرکل,1
1363,مهندس ارشد ایمنی باربرداری lifting,2
1364,کلیدسازی,7
1365,کمک اپراتور آهک سازی,8
1366,کمک اپراتور جرثقیل مغناطیسی,8
1367,کارگرنقشه برداری,9
1368,تکنسین تولید مونتاژ,3
1369,نظافتچی سالن کشتار,9
1370,کارمند کنترل پروژه سطح 3,3
1371,کارگرماشینکاردستگاه تصفیه روغن,8
1372,کارگر نوار نقاله,9
1373,کمک سرپرست کوره های کوک پزی,3
1374,اپراتور اتاق کنترل اصلی خطوط اسکین پاس و تمپر میل,8
1375,اپراتوردستگاه بالابر,8
1376,اپراتوردستگاه پروتئین,8
1377,تعمیرات تکمیل,7
1378,تعمیرات کمک مکانیک تاسیسات تاسیسات,7
1379,تعمیرکار دستگاهای استخراج سنگ آهن,7
1380,کمک سرپرست قسمت برش وبسته بندی,3
1381,رئیس اداره آموزش دانشکده دامپزشکی,1
1382,سر کنترلر,3
1383,سرشیفت ذوب القائی,3
1384,سرپرست فنی و مهندسی,1
1385,سرپرست قسمت بافندگی,3
1386,سرپرست لوله کشی صنعتی,3
1387,مونتاژکار در,8
1388,کارشناس مسئول اموراداری و پرسنلی,2
1389,مسئول دفتر خدمات فنی و پشتیبانی,1
1390,کاردان اداری منابع انسانی,3
1391,مونتاژکاردستی مونتاژکار سالن,8
1392,تکنسین تولید واحد اکسیژن و هیدروژن,3
1393,حمل کننده ضایعات ریسندگی,9
1394,سرپرست سازماندهی و طبقه بندی مشاغل,2
1395,مسئول امور مشارکت های مردمی,1
1396,رئیس اداره بازنشستگی و رفاه,1
1397,رییس اداره امور آزمایشگاهها,1
1398,متصدی تنظیم نمرات وامورف,4
1399,سرپرست نوبتکاری عملیات کالا و انبارها,3
1500,حسابدار پیمان ها,2
1501,رییس اداره خدمات فنی کشاورزی,1
1502,مسیول حسابداری دارایی ثابت,2
1503,مسیول دفتر مدیریت و هیت مدیره,1
1504,رییس قسمت سنگ زنی,1
1505,کارگرروشنایی معابر,7
1506,رییس اداره فروش خارجی,1
1507,متصدی شیفت پرداختکاری ماشینی,8
1508,متصدی عمل آوری خاویار,7
1509,مسئول امور شهری,1
1510,کمک کارشناس مطالعات اجتماعی و اقتصادی,3
1511,تکنسین برنامه ریز تعمیرات کارگاههای ساخت,3
1512,تکنسین برنامه ریزی عملیات شیفت ناحیه نورد سرد,3
1513,تعمیرکار قالب فلزی,7
1514,دوخت لباس سنتی,7
1515,رئیس مرکز عملیات شبکه,1
1516,رییس گروه مطالعات فناوری نو,1
1517,مسئول برق اداره برق خمیرسازی,3
1518,مسئول شیفت حراست,5
1519,مسئول شیفت تیشو,3
1520,کارشناس اموردینی,2
1521,کارشناس تجهیزات داخلی هواپیما سطح 1,2
1522,کارشناس امور بهداشت وتغذیه دانش آموزان,2
1523,مدیرمدرسه راهنمایی,1
1524,کارشناس برنامه ریزی و بهره برداری و ایمنی,2
1525,مامور مراقبت از جنگل,6
1526,کارشناس محیط زیست وتوسعه پایدار,2
1527,کارگر فنی تعمیرات تجهیزات مکانیک,7
1528,کارگر فنی تعمیرات ساختمان,7
1529,کارگرسه دستگاه تولیدبادی,8
1530,کارگرسیم کش خطوط,7
1531,کارگرخطوط,7
1532,اپراتور پمپ دنده ای,8
1533,برنامه ریزی ارشد تعمیرات,2
1534,برقکاردرجه اداره برق,7
1535,تکنیسین مسئول کارگاه تعمیرات دروگر,3
1536,رئیس برنامه ریزی و سیستم ها,1
1537,کارشناس فرآیندهای مهندسی و پشتیبانی,2
1538,معاون دایره دفتر وبایگانی,3
1539,کارشناس ازمایشگاه فیزیک,2
1540,کارشناس سازماندهی واحدهای مهندسی وتوسعه,2
1541,معاون فنی عمرانی,1
1542,مدیر امور تعمیرات پستهای انتقال,1
1543,کارگروالس,8
1544,کمک مکانیک سرویس بافندگی چک جدید,7
1545,اپراتور تولید گاز استیلن,8
1546,اپراتورشستشو ف,8
1547,تکنسین مکانیک توزیع سیالات,3
1548,تکنسین نت تاسیسات مکانیک,3
1549,تنظیم کننده سه تار,7
1550,رئیس کنترل فرایند,1
1551,رئیس بررسی منابع خرید,1
1552,سرویس کار دستگاه سنگ شکن معدن,7
1553,ماشیندارجلوی حلاجی,8
1554,اپراتور ماشین فومینگ کفش,8
1555,بازرس ارشد,3
1556,حمل کننده قرقره,9
1557,رئیس تولید لوله و سازه های پلی اتیلن,1
1558,رئیس حسابداری فروش و خدمات پس از فروش,1
1559,دافر رینگ ریسنده,8
1560,کارشناس مسئول مطبوعات و بررسی جراید,2
1561,کارشناس تحقیقات بیماریهای کرم ابریشم,2
1562,کارشناس مسئول مستند سازی بانام,2
1563,کارشناس آموزش تربیت بدنی وآموزش همگانی,2
1564,کارشناس کنترل اتوماتیک سیستم های محلی,2
1565,کارگرساده تهویه,9
1566,امارگر و انبار دارو مواد غذایی,4
1567,کمک اپراتورغبارگیرذوب,8
1568,تکنسین scal بخش پلی استر,3
1569,دبیرشاغل درپست کارشناس امور اداری,2
1570,دبیرشاغل درپست کارشناس خبر و امور رسانه,2
1571,رئیس طراحی مفهومی بدنه,1
1572,رئیس فن آوری های کاهش مصرف سوخت,1
1573,مدیر ارزیابی عملکرد تعمیرات هواپیما,1
1574,مدیر تحلیل مهندسی,1
1575,کارشناس ایستگاه,2
1576,کارگرتعمیرات تاسیسات شیمی,7
1577,رئیس گروه مطالعات و تحقیقات بهره برداری و سیر و حرکت,1
1578,راننده آتش نشانی درجه 1 ایمنی,8
1579,راننده با گواهینامه پایه دو,8
1580,حسابدار ارشد خزانه داری و صندوق,2
1581,رییس برنامه ریزی و کنترل کمی,1
1582,شابلون ساز دو,7
1583,کارشناس مسیول ابزاردقیق و الکترونیک آمونیاک,2
1584,کاردان امور روابط عمومی,3
1585,مسئول هماهنگی و پیگیری امور پشتیبانی,3
1586,مسئول کارگاه سایت پروژه,3
1587,کارگرخدمات فنی مهندسی,7
1588,کنترلردرجه وووارشد,3
1589,بازرس فنی مونتاز,3
1590,تعمیرکار مکانیک فرآوری,7
1591,تعمیرکاربرق ماشینکاری وعملیات حرارتی,7
1592,مدیرامورصنایع کوچک,1
1593,متصدی کنترل پست برق,3
1594,مسئول انبار و بارگیری,3
1595,پرورش قارچ خوراکی,6
1596,مسئول شناسایی و ارزیابی ریسک های عملیاتی,2
1597,کارشناس مدل سازی فروش,2
1598,کارشناس امور بانوان,2
1599,انجام امور خدماتی رستوران,5
1600,رئیس برنامه ریزی تولید و تامین و کنترل موجودی,1
1601,مدیرکل دفتر بازرسی,1
1602,مدیرکل دفترفن اوری اطلاعات ارتباطات وامنیت,1
1603,کارورز عمومی تولید تزریق پلاستیک,8
1604,کارشناس ارشد کنترل پروژه سطح 4,2
1605,معاون سرپرست یک شعب عالی,1
1606,کاراموزمتصدی کوره اهک,8
1607,معاون ذیحساب اداره کل بهزیستی استان,1
1608,مسیول باشگاه ورزشی وتربیت بدنی,1
1609,کارشناس رفاه پشتیبانی و کارپردازی,2
1610,مدیر امور تامین و نگهداری کالا و تجهیزات,1
1611,مدیر امور مهندسی و برنامه ریزی,1
1612,مدیر امور تعمیرات مرکز,1
1613,معاون مالی بیمارستان,1
1614,اپراتورسرویس دهنده خطوط بسته بندی دارویی,8
1615,استادکار تخریب معدن,7
1616,رییس تولیدریسندگی یارن پلی استر,1
1617,فروشگاه لوله واتصالات,5
1618,رییس تولید لوله و سازه های پلی اتیلن,1
1619,رییس حسابداری فروش و خدمات پس از فروش,1
1620,کارشناس پیوست های زیست محیطی,2
1621,مدیرتولید و بهره برداری واحدذوب وریخته گری فولادسازی,1
1622,کارشناس مسئول ارزیابی و تجزیه و تحلیل عملیات سیستمهای شبکه سوئیچ,2
1623,کارگر فنی تعمیرات تجهیزات دوار و دیزل منطقه دسترسی آزاد,7
1624,کارگرعملیات,9
1625,کارگر خدمات اداری و محوطه,9
1626,آرایشگاه مردانه,5
1627,کارگرخدماتی ذوب,9
1628,کوره کارمونتاژنهایی,8
1629,راننده لیفتراک تهیه لعاب,8
1630,کاردان اداره مالی وبازرگانی,3
1631,کارگر خط تولید کاشی و سرامیک ایداسرام,8
1632,اداره امور ناوگان اداره کل راه اهن خراسان مسئول پست بازدید مشهد,3
1633,اداره سیر و حرکت اداره کل راه اهن اراک مسئول ثبت و پایش عملکرد حم,3
1634,کمک کارشناس نظارت و ارزیابی مشترکین,3
1635,کمک کارشناس پست,3
1636,کمککارشناس بازرگانی,3
1637,اپراتورپشتیبانی تولید سالن فلزکاری,8
1638,تکنسین نگهداری و تعمیرات ابزاردقیق دستگاههای پالایش,3
1639,تکنیسین فنی تعمیرات مکانیک مجموعه سازی,3
1640,رئیس مرکز اطلاع رسانی و روابط عمومی,1
1641,سرپرست واحدبرق خط تولید,3
1642,سرپرست کنترل وبسته بندی,3
1643,فوت زن بافندگی مخمل,8
1644,مسئول اندازه گیری ابعادی,3
1645,مدیرمدرسه دوره اول متوسط,1
1646,کارشناس مسئول آزمایشگاه میکروبیولوژی آب و فاضلاب,2
1647,کارشناس متخصص ابزاردقیق,2
1648,آرایشگاه زنانه,5
1649,آنالیست اسناد فنی فولادسازی و نوردپیوسته,2
1650,باغدار پسته,6
1651,تکنسین نت برق ناحیه سه,3
1652,رئیس مونتاژوتست,1
1653,رئیس کنترل و ابزار دقیق,1
1654,سرشیفت کنترل پرواز,3
1655,مدیر اجرای طرح های عمرانی یا ساختمان سازی,1
1656,کارمند خدمات طراحی و مهندسی,4
1657,کارشناس جوش دفتر فنی,2
1658,کاردان ساخت و نوسازی فیکسچر و ابزار,3
1659,معاون بهره برداری وناوگان اداره کل راه اهن تهران معاون مدیرکل به,1
1660,کاردان مسئول نصب و راه اندازی سیستمهای انتقال,3
1661,کارشناس توسعه برند,2
1662,کارمند ترخیص بار,4
1663,معاون بازاریابی مدیرفروش,1
1664,کارمند پشتیبانی وانبار,4
1665,اپراتور آنیل و اسید شویی,8
1666,تکنسین خرید مواد کمکی تولید و انرژی,3
1667,تکنسین شیفت مکانیک دایره جریه,3
1668,جوشکارمخزن وتانکر,7
1669,کارشناس ارشد ساخت و تولید,2
1670,کارشناس تولید و بسته بندی محصولات پارافین,2
1671,رییس برنامه ریزی و سیستم ها,1
1672,کاردان مکانیک ماشین,3
1673,کارگر نظافت و تخلیه بخش منابع انسانی,9
1674,کارگر پنج کاره,8
1675,اپراتور ارشد تخلیه مواد و مخازن,8
1676,کارگرساده قسمت تولید,9
1677,تعمیرکار تجهیزات برق و اتوماسیون و واحد خطوط نهایی,7
1678,تعمیرکار تعمیرگاه ابزار دقیق الکترونیک مخابرات و کالیبراسیون,7
1679,تکنسین فرزکار تکنسین ماشین افزار تعمیر و نگهداری,3
1680,تکنسین فنی آبکاری,3
1681,رئیس آزمایشگاه آکرودیته,1
1682,تعمیرکارالکتریک وتوربین گازی,7
1683,رئیس گروه اموراتباع ومهاجرین خارجی,1
1684,سربرشکارتعمیرخانه,7
1685,سرپرست ارزیابی تامین کنندگان و خدمات ذینفعان,3
1686,مسئول تعمیرات خط هوا,3
1687,کارگر کنترل کیفیت نورد,8
1688,کارشناس برنامه ریرزی شبکه ترویج,2
1689,معاونکمیسیونمعاملات,1
1690,کارگرارشداماده سازی مواداولیه,8
1691,کمک اپراتورجابجائی آندوکاتد پالایشگاه,8
1692,مدیربازاریابی وفروش داخلی,1
1693,مدیرعامل بانک ملت,1
1694,کارشناس شبکه تجهیزات رادیوئی و زیرساخت,2
1695,کارشناس مهندسی و نظارت ساختمانی,2
1696,مدیر امور فنی تولید,1
1697,متصدی دستگاه چای خشک کنی,8
1698,مدیر اجرای احکام,1
1699,مسیول نظافت صنعتی,9
1700,مسیول پژوهش وآموزش,2
1701,کارگر اطاق چسب,9
1702,استاد مکانیک تعمیرات ماشین الات صنعتی,7
1703,اپراتور تامین مواد اولیه,8
1704,اپراتور جرثقیل سقفی خطوط نهائی,8
1705,تکنسین موادرسانی,3
1706,تعمیرکارماشین های الکتریکی,7
1707,رئیس کارشناس اداره دریافت و پ,1
1708,رئیس آب و برق و بخار شماره,1
1709,سرویسکارشانه,7
1710,سرکارگر قرقره پیچی,3
1711,سرپرست اموزشی,2
1712,مدیر توزیع,1
1713,کاردان حمل و نقل صنعتی,3
1714,کارشناس مسئول چاپ وانشارات,2
1715,مکانیک رینگ و فلایر,7
1716,مسئول کارگاه تعمیرات سنگین,3
1717,کارگرتوزین موادمایع,9
1718,کارگرتولیدمرتبه نسوز,8
1719,حمل نخ,9
1720,رئیس تعمیرگاه برق,1
1721,رئیس تولید اکستریور سایت خراسان,1
1722,سرپرست رسانه ها و نمایشگاهها,1
1723,سرپرست ساخت و تعمیرات اساسی,3
1724,سرپرست سالن آهک,3
1725,سرپرست شیفت تولید cck,3
1726,راننده وسایط نقلیه ویژه لودر,8
1727,رییس عملیات کالا و انبارها,1
1728,رییس نوبتکاری انبارهای محصول,1
1729,رئیس برنامه ریزی و کنترل کمی,1
1730,رییس تعمیرگاه برق,1
1731,کارگر مبرد ریخته گری,8
1732,کارشناس اجارات موقوفات تجاری,2
1733,میوه فروش با وانت,5
1734,کارگررول میل کلندرقدیم,8
1735,تاسیسات کارساختمان,7
1736,تکنسین ارشد بازرسی محصول,3
1737,رییس قسمت درجه 3 رئیس قسمت درجه 3 شیفت حفاظت,1
1738,سرپرست تولید بخش جامدات,3
1739,رئیس عملیات کالا و انبارها,1
1740,متصدی دستگاه جداسازی گریز از مرکز مواد شیمیایی,8
1741,کارشناس هماهنگ کننده مکانیک فنی پشتیبانی,2
1742,اپراتورارایشی بهداشتی,8
1743,رئیس امور گمرکی و بندری,1
1744,رئیس انبارش مواد,1
1745,رئیس باجه خاص همترازبانکدارارشد رتبه دو,1
1746,رئیس برنامه ریزی و پشتیبانی نت,1
1747,راننده مسافرکش داخل شهری,8
1748,راننده وسائط نقلیه ویژه ارشد,8
1749,رییس دپارتمان دانشگاه,1
1750,شیفت فورمن تصفیه پساب,3
1751,صنایع فلزی,7
1752,مدیرکل حراست,1
1753,راننده وسایط نقلیه ویژه ارشد,8
1754,کارگر ماشین شوی سبک,9
1755,امدادگرمعدن امداد,7
1756,انباردار آتش نشانی,4
1757,تکنسین ارشد فنی عملیات فرز بخش تعمیر و نگهداری,3
1758,رئیس دفتر ریاست پردیس,1
1759,فروشنده دوربین مدار بسته و سیستم های حفاظتی,5
1760,اپراتور دستگاه همزن ماکارونی پاستا و رشته,8
1761,کارگرنظافتچی سرویس بهداشتی وکارگرخدمات,9
1762,اپراتور کارخانه آسفالت,8
1763,تعمیرکار سه مکانیک ماشین آلات,7
1764,برقکارارشدفشارضعیف,7
1765,رئیس اداره خریدهای تولیدی,1
1766,رانندهلیفتراک وکارگرانبار,8
